net,length_um
_05521_,12.18µm
_06183_,12.18µm
_07479_,12.18µm
_09790_,12.18µm
_01094_,12.16µm
_01227_,12.16µm
_02494_,12.16µm
_02616_,12.16µm
_04802_,12.16µm
_07150_,12.16µm
_07387_,12.16µm
_09229_,12.16µm
_07035_,12.145µm
_01931_,12.14µm
_01932_,12.14µm
_03640_,12.14µm
_04262_,12.14µm
_04651_,12.14µm
_04964_,12.14µm
_06446_,12.14µm
_07494_,12.14µm
_07995_,12.14µm
_08273_,12.14µm
_00852_,12.12µm
_02110_,12.12µm
_06476_,12.12µm
_08242_,12.12µm
_08336_,12.12µm
net425,12.12µm
net1364,12.12µm
_00727_,12.1µm
_02355_,12.1µm
_02827_,12.1µm
_04343_,12.1µm
_05358_,12.1µm
_05513_,12.1µm
_09075_,12.1µm
_09502_,12.1µm
net1032,12.1µm
_00056_,12.085µm
_01024_,12.08µm
_02257_,12.08µm
_02995_,12.08µm
_03804_,12.08µm
_04973_,12.08µm
_05554_,12.08µm
_08924_,12.08µm
term_high\[48\],12.08µm
_07025_,12.06µm
_08845_,12.06µm
_00960_,12.04µm
_02040_,12.04µm
_02549_,12.04µm
_05411_,12.04µm
_06070_,12.04µm
_07365_,12.04µm
_08153_,12.04µm
_08542_,12.04µm
_08935_,12.04µm
_09888_,12.04µm
_09891_,12.04µm
_00163_,12.02µm
_03159_,12.02µm
_06418_,12.02µm
_07098_,12.02µm
_07714_,12.02µm
_07779_,12.02µm
_01546_,12µm
_03279_,12µm
_04518_,12µm
_05696_,12µm
_07609_,12µm
_07914_,12µm
_09371_,12µm
_09711_,12µm
_02828_,11.98µm
_09643_,11.98µm
_00663_,11.96µm
_00942_,11.96µm
_02717_,11.96µm
_04509_,11.96µm
_07250_,11.96µm
_07823_,11.96µm
p_hh_pipe\[19\],11.96µm
_02598_,11.94µm
_04318_,11.94µm
net208,11.94µm
_01891_,11.92µm
_02955_,11.92µm
_07597_,11.92µm
_08265_,11.92µm
_08407_,11.92µm
_08523_,11.92µm
net197,11.92µm
net846,11.92µm
_02202_,11.9µm
_06195_,11.9µm
_01779_,11.88µm
_03972_,11.88µm
_04042_,11.88µm
_05065_,11.88µm
_05897_,11.88µm
_06088_,11.88µm
_06122_,11.88µm
_07580_,11.88µm
_07857_,11.88µm
p_lh\[23\],11.88µm
_01381_,11.86µm
_03892_,11.86µm
_06899_,11.86µm
_07735_,11.86µm
_02229_,11.84µm
_02492_,11.84µm
_02893_,11.84µm
_03425_,11.84µm
_03613_,11.84µm
_05650_,11.84µm
_06209_,11.84µm
_06602_,11.84µm
_07209_,11.84µm
_07758_,11.84µm
_08650_,11.84µm
_04733_,11.82µm
_06409_,11.82µm
_06461_,11.82µm
_07519_,11.82µm
_07946_,11.82µm
_09954_,11.82µm
_01530_,11.8µm
_02450_,11.8µm
_05268_,11.8µm
_00944_,11.78µm
_01598_,11.78µm
_02571_,11.78µm
_04044_,11.78µm
_05716_,11.78µm
_07375_,11.78µm
p_ll_pipe\[14\],11.78µm
_01097_,11.76µm
_01866_,11.76µm
_02838_,11.76µm
_06255_,11.76µm
_07966_,11.76µm
term_high\[37\],11.76µm
_01872_,11.74µm
_02320_,11.74µm
_05130_,11.74µm
_05393_,11.74µm
_07403_,11.74µm
_08349_,11.74µm
_09886_,11.73µm
_01416_,11.72µm
_02960_,11.72µm
_03149_,11.72µm
_03747_,11.72µm
_05258_,11.72µm
_06291_,11.72µm
_06651_,11.72µm
_06924_,11.72µm
_10132_,11.72µm
_04628_,11.705µm
_02442_,11.7µm
_02702_,11.7µm
_02948_,11.7µm
_03975_,11.7µm
_04704_,11.7µm
_05330_,11.7µm
_05603_,11.7µm
_06286_,11.7µm
_07068_,11.7µm
_07501_,11.7µm
_08114_,11.7µm
_08379_,11.7µm
_09945_,11.7µm
term_mid\[23\],11.7µm
net222,11.7µm
net341,11.7µm
net1163,11.7µm
net1197,11.7µm
_01163_,11.68µm
_01205_,11.68µm
_01703_,11.68µm
_02300_,11.68µm
_02639_,11.68µm
_07839_,11.68µm
_09215_,11.68µm
_09509_,11.67µm
_00277_,11.665µm
_01597_,11.66µm
_02354_,11.66µm
_03526_,11.66µm
_04103_,11.66µm
_05655_,11.66µm
_05680_,11.66µm
_05859_,11.66µm
_06268_,11.66µm
_06933_,11.66µm
_07534_,11.66µm
_08127_,11.66µm
net1313,11.66µm
_06531_,11.655µm
_00697_,11.64µm
_01518_,11.64µm
_03589_,11.64µm
_03658_,11.64µm
_05203_,11.64µm
_05966_,11.64µm
_06177_,11.64µm
_08484_,11.64µm
_10064_,11.64µm
_03272_,11.62µm
_05990_,11.62µm
_06791_,11.62µm
_07183_,11.62µm
_10136_,11.62µm
term_high\[62\],11.62µm
net865,11.62µm
_00641_,11.6µm
_01189_,11.6µm
net185,11.6µm
_00768_,11.58µm
_02287_,11.58µm
_02705_,11.58µm
_03900_,11.58µm
_04473_,11.58µm
_05995_,11.58µm
_06114_,11.58µm
_06741_,11.58µm
_07185_,11.58µm
_07969_,11.58µm
_08601_,11.58µm
_08708_,11.58µm
_09259_,11.58µm
_09576_,11.58µm
_00827_,11.56µm
_01583_,11.56µm
_05501_,11.56µm
_05547_,11.56µm
_09551_,11.56µm
_09770_,11.56µm
_01293_,11.54µm
_02224_,11.54µm
_03703_,11.54µm
_03748_,11.54µm
_06408_,11.54µm
_06436_,11.54µm
_07179_,11.54µm
_08686_,11.54µm
_08940_,11.54µm
net371,11.54µm
_06075_,11.52µm
_06959_,11.52µm
_07057_,11.52µm
_07876_,11.52µm
_08160_,11.52µm
_08318_,11.52µm
term_mid\[16\],11.52µm
_03387_,11.5µm
_06808_,11.5µm
_07825_,11.5µm
_07829_,11.5µm
_08140_,11.5µm
_09224_,11.5µm
_09501_,11.5µm
_05804_,11.495µm
_08525_,11.48µm
_09791_,11.47µm
_00468_,11.46µm
_01999_,11.46µm
_02302_,11.46µm
_07771_,11.46µm
_07811_,11.46µm
_08411_,11.46µm
_08458_,11.46µm
_02761_,11.44µm
_02029_,11.42µm
_02861_,11.42µm
_03377_,11.42µm
_03522_,11.42µm
_04108_,11.42µm
_04885_,11.42µm
_05931_,11.42µm
_07817_,11.42µm
_08800_,11.42µm
_08888_,11.42µm
_09335_,11.42µm
_02032_,11.4µm
_05613_,11.4µm
_01478_,11.38µm
_01549_,11.38µm
_02970_,11.38µm
_04639_,11.38µm
_04763_,11.38µm
_06593_,11.38µm
_08541_,11.38µm
_09582_,11.38µm
_10007_,11.38µm
_10175_,11.38µm
net295,11.38µm
_00683_,11.36µm
_01084_,11.36µm
_02261_,11.36µm
_02572_,11.36µm
_06944_,11.36µm
_01069_,11.34µm
_02993_,11.34µm
_04622_,11.34µm
_08539_,11.34µm
_08928_,11.34µm
_09165_,11.34µm
_10163_,11.34µm
net399,11.34µm
_00967_,11.32µm
_03023_,11.32µm
_03042_,11.32µm
_03092_,11.32µm
_05171_,11.32µm
_06489_,11.32µm
_08179_,11.32µm
term_high\[63\],11.32µm
net369,11.32µm
_00750_,11.3µm
_00896_,11.3µm
_00932_,11.3µm
_03490_,11.3µm
_06055_,11.3µm
_00760_,11.295µm
_00027_,11.285µm
_01911_,11.28µm
_03303_,11.28µm
_05201_,11.28µm
_06127_,11.28µm
_06781_,11.28µm
_09301_,11.28µm
_09427_,11.28µm
term_mid\[28\],11.28µm
net69,11.28µm
_09146_,11.27µm
_04441_,11.26µm
_04812_,11.26µm
_05133_,11.26µm
_05964_,11.26µm
_06746_,11.26µm
_07288_,11.26µm
_08112_,11.26µm
mid_sum\[23\],11.26µm
net877,11.26µm
_03591_,11.25µm
_00566_,11.24µm
_01636_,11.24µm
_02489_,11.24µm
_03861_,11.24µm
_03927_,11.24µm
_04563_,11.24µm
_04720_,11.24µm
_06067_,11.24µm
_06320_,11.24µm
_07385_,11.24µm
_09005_,11.24µm
_09514_,11.24µm
_00966_,11.22µm
_01081_,11.22µm
_02276_,11.22µm
_04122_,11.22µm
_04826_,11.22µm
_06625_,11.22µm
_06870_,11.22µm
_06907_,11.22µm
_08078_,11.22µm
_09737_,11.22µm
_01533_,11.215µm
_00500_,11.2µm
_00959_,11.2µm
_03051_,11.2µm
_03434_,11.2µm
_04111_,11.2µm
_04697_,11.2µm
_08176_,11.2µm
_09495_,11.2µm
_00665_,11.18µm
_01175_,11.18µm
_01557_,11.18µm
_03008_,11.18µm
_04331_,11.18µm
_04363_,11.18µm
_09465_,11.18µm
_00364_,11.165µm
_00805_,11.16µm
_01149_,11.16µm
_01576_,11.16µm
_01605_,11.16µm
_02507_,11.16µm
_02614_,11.16µm
_02648_,11.16µm
_03099_,11.16µm
_03441_,11.16µm
_03536_,11.16µm
_04059_,11.16µm
_04440_,11.16µm
_04677_,11.16µm
_05105_,11.16µm
_05653_,11.16µm
_07279_,11.16µm
_08775_,11.16µm
_09133_,11.16µm
b_h\[7\],11.16µm
_00998_,11.14µm
_09521_,11.14µm
_01049_,11.12µm
_02617_,11.12µm
_03848_,11.12µm
_03914_,11.12µm
_03946_,11.12µm
_04528_,11.12µm
_05142_,11.12µm
_05498_,11.12µm
_05505_,11.12µm
_05691_,11.12µm
_06826_,11.12µm
_07004_,11.12µm
_07617_,11.12µm
_07660_,11.12µm
_09270_,11.12µm
_09775_,11.12µm
b_h\[9\],11.12µm
net1145,11.12µm
_06356_,11.11µm
_00210_,11.1µm
_01690_,11.1µm
_02606_,11.1µm
_03180_,11.1µm
_04921_,11.1µm
_06261_,11.1µm
_06382_,11.1µm
_07112_,11.1µm
_08243_,11.1µm
_00809_,11.08µm
_01086_,11.08µm
_01599_,11.08µm
_03129_,11.08µm
_04912_,11.08µm
_06638_,11.08µm
_06887_,11.08µm
_07657_,11.08µm
_09102_,11.08µm
b_l\[7\],11.08µm
_00618_,11.06µm
_01445_,11.06µm
_04901_,11.06µm
_07372_,11.06µm
_08567_,11.06µm
_01499_,11.04µm
_01817_,11.04µm
_02667_,11.04µm
_02977_,11.04µm
_03116_,11.04µm
_03987_,11.04µm
_04748_,11.04µm
_05832_,11.04µm
_07607_,11.04µm
_08513_,11.04µm
_09445_,11.04µm
net1164,11.04µm
_02511_,11.02µm
_03871_,11.02µm
_05049_,11.02µm
_08010_,11.02µm
b[0],11.02µm
b[7],11.02µm
p[43],11.02µm
p[46],11.02µm
_00893_,11µm
_01013_,11µm
_04167_,11µm
_05221_,11µm
_06652_,11µm
_08044_,11µm
_09378_,11µm
_00334_,10.98µm
_01041_,10.98µm
_01709_,10.98µm
_06083_,10.98µm
_06891_,10.98µm
_09623_,10.98µm
_09656_,10.98µm
_00637_,10.96µm
_01264_,10.96µm
_01555_,10.96µm
_01626_,10.96µm
_02127_,10.96µm
_03160_,10.96µm
_04292_,10.96µm
_06003_,10.96µm
_06717_,10.96µm
_07007_,10.96µm
_07304_,10.96µm
_07319_,10.96µm
_07379_,10.96µm
_07502_,10.96µm
_07606_,10.96µm
_08706_,10.96µm
_09949_,10.96µm
net153,10.96µm
net334,10.96µm
_03310_,10.94µm
_03813_,10.94µm
_05429_,10.94µm
_06002_,10.94µm
_06069_,10.94µm
_09354_,10.94µm
_09571_,10.94µm
_02904_,10.92µm
_04319_,10.92µm
_04809_,10.92µm
_08256_,10.92µm
_08332_,10.92µm
_08315_,10.91µm
_00426_,10.9µm
_01068_,10.9µm
_04138_,10.9µm
_08931_,10.9µm
net145,10.9µm
net325,10.9µm
_01579_,10.88µm
_02025_,10.88µm
_02246_,10.88µm
_02363_,10.88µm
_02428_,10.88µm
_03852_,10.88µm
_06230_,10.88µm
_06366_,10.88µm
_06513_,10.88µm
_07463_,10.88µm
_07808_,10.88µm
_09810_,10.88µm
_00908_,10.86µm
_02308_,10.86µm
_02678_,10.86µm
_02969_,10.86µm
_03307_,10.86µm
_05389_,10.86µm
_07263_,10.86µm
_09670_,10.86µm
_09840_,10.86µm
_09842_,10.86µm
_09997_,10.86µm
net1380,10.86µm
_02525_,10.84µm
_04165_,10.84µm
_04201_,10.84µm
_08100_,10.84µm
_09285_,10.84µm
_09896_,10.84µm
_10046_,10.84µm
_00060_,10.825µm
_00728_,10.82µm
_01418_,10.82µm
_01899_,10.82µm
_02065_,10.82µm
_02551_,10.82µm
_04109_,10.82µm
_04276_,10.82µm
_07639_,10.82µm
_07673_,10.82µm
_07838_,10.82µm
_08269_,10.82µm
_01245_,10.8µm
_01466_,10.8µm
_03079_,10.8µm
_04471_,10.8µm
_05763_,10.8µm
_07690_,10.8µm
_07774_,10.8µm
_09531_,10.8µm
_09615_,10.8µm
p_hh_pipe\[16\],10.8µm
_01863_,10.78µm
_02555_,10.78µm
_02595_,10.78µm
_04532_,10.78µm
_04917_,10.78µm
_05668_,10.78µm
_07251_,10.78µm
_07261_,10.78µm
_07480_,10.78µm
_07561_,10.78µm
_08289_,10.78µm
_09831_,10.78µm
net180,10.78µm
_01842_,10.77µm
_00838_,10.76µm
_01623_,10.76µm
_01770_,10.76µm
_01966_,10.76µm
_02151_,10.76µm
_05967_,10.76µm
_09856_,10.76µm
_00787_,10.74µm
_01522_,10.74µm
_01698_,10.74µm
_02092_,10.74µm
_02731_,10.74µm
_02885_,10.74µm
_03427_,10.74µm
_03777_,10.74µm
_04286_,10.74µm
_04475_,10.74µm
_05361_,10.74µm
_07711_,10.74µm
_08391_,10.74µm
_08609_,10.74µm
_09048_,10.74µm
term_mid\[19\],10.74µm
_03374_,10.72µm
_04231_,10.72µm
_07790_,10.72µm
_09700_,10.72µm
net855,10.72µm
_00081_,10.705µm
_00654_,10.7µm
_00732_,10.7µm
_01001_,10.7µm
_05579_,10.7µm
_05907_,10.7µm
_06176_,10.7µm
_06811_,10.7µm
_07371_,10.7µm
_07745_,10.7µm
_08263_,10.7µm
_08803_,10.7µm
_08869_,10.7µm
p_ll\[5\],10.7µm
_03487_,10.68µm
_04472_,10.68µm
_04961_,10.68µm
_06552_,10.68µm
_08216_,10.68µm
_09991_,10.68µm
_00767_,10.66µm
_01424_,10.66µm
_03644_,10.66µm
_03692_,10.66µm
_03822_,10.66µm
_04329_,10.66µm
_04833_,10.66µm
_04897_,10.66µm
_05674_,10.66µm
_05776_,10.66µm
_06488_,10.66µm
_08017_,10.66µm
_09867_,10.66µm
_10157_,10.66µm
_03206_,10.64µm
_03514_,10.64µm
_04609_,10.64µm
_08330_,10.64µm
_00541_,10.63µm
_00511_,10.62µm
_01346_,10.62µm
_01395_,10.62µm
_02218_,10.62µm
_02988_,10.62µm
_03136_,10.62µm
_03980_,10.62µm
_04444_,10.62µm
_05786_,10.62µm
_09055_,10.62µm
_03588_,10.615µm
_01996_,10.6µm
_02608_,10.6µm
_06642_,10.6µm
_04246_,10.58µm
_04514_,10.58µm
_06517_,10.58µm
_06753_,10.58µm
_06883_,10.58µm
_07084_,10.58µm
_08503_,10.58µm
_08947_,10.58µm
_01452_,10.56µm
b[15],10.56µm
p[55],10.56µm
net167,10.56µm
_00345_,10.545µm
_02388_,10.54µm
_02819_,10.54µm
_03485_,10.54µm
_04486_,10.54µm
_05723_,10.54µm
_08785_,10.54µm
_09337_,10.54µm
_09513_,10.54µm
_09904_,10.54µm
_09232_,10.53µm
_00948_,10.52µm
_01509_,10.52µm
_01893_,10.52µm
_08098_,10.52µm
_01238_,10.5µm
_01937_,10.5µm
_02770_,10.5µm
_02886_,10.5µm
_04864_,10.5µm
_05340_,10.5µm
_05884_,10.5µm
_07207_,10.5µm
_08183_,10.5µm
_08814_,10.5µm
_09198_,10.5µm
_09278_,10.5µm
_09315_,10.5µm
_09446_,10.5µm
_10049_,10.5µm
p_lh\[22\],10.5µm
term_low\[17\],10.5µm
term_mid\[47\],10.5µm
_01008_,10.48µm
_05659_,10.46µm
_09314_,10.46µm
_10016_,10.46µm
_10072_,10.46µm
_01440_,10.44µm
_06027_,10.44µm
_06309_,10.44µm
_09523_,10.44µm
_09783_,10.44µm
p_hh\[23\],10.44µm
_09205_,10.425µm
_00778_,10.42µm
_01742_,10.42µm
_03313_,10.42µm
_04553_,10.42µm
_04660_,10.42µm
_05214_,10.42µm
_06020_,10.42µm
_08830_,10.42µm
_10178_,10.42µm
net1017,10.42µm
_01317_,10.4µm
_02312_,10.4µm
_02660_,10.4µm
_03741_,10.4µm
_04840_,10.4µm
_05522_,10.4µm
_05950_,10.4µm
_06297_,10.4µm
_06855_,10.4µm
_08035_,10.4µm
_08342_,10.4µm
_08916_,10.4µm
net142,10.4µm
_05096_,10.38µm
_06835_,10.38µm
_06886_,10.38µm
_07629_,10.38µm
_09793_,10.38µm
p_hh_pipe\[11\],10.38µm
net166,10.38µm
net298,10.38µm
_03311_,10.36µm
_05415_,10.36µm
_06112_,10.36µm
_06752_,10.36µm
_07768_,10.36µm
_08782_,10.36µm
_08798_,10.36µm
mid_sum\[30\],10.36µm
net353,10.36µm
_00135_,10.345µm
_01154_,10.34µm
_03555_,10.34µm
_03908_,10.34µm
_03936_,10.34µm
_05292_,10.34µm
_07238_,10.34µm
_08064_,10.34µm
_08284_,10.34µm
_08549_,10.34µm
_01364_,10.32µm
_01675_,10.32µm
_03499_,10.32µm
_03934_,10.32µm
_03935_,10.32µm
_04284_,10.32µm
_04400_,10.32µm
_04759_,10.32µm
_04796_,10.32µm
_04873_,10.32µm
_04948_,10.32µm
_06890_,10.32µm
_07159_,10.32µm
_08428_,10.32µm
_08538_,10.32µm
_08739_,10.32µm
net7,10.32µm
_01314_,10.3µm
_02464_,10.3µm
_03817_,10.3µm
_05279_,10.3µm
_08822_,10.3µm
_09163_,10.3µm
_00068_,10.285µm
_01943_,10.28µm
_01990_,10.28µm
_02580_,10.28µm
_03208_,10.28µm
_03317_,10.28µm
_03667_,10.28µm
_04435_,10.28µm
_04546_,10.28µm
_04616_,10.28µm
_04910_,10.28µm
_05146_,10.28µm
_05628_,10.28µm
_06242_,10.28µm
_06266_,10.28µm
_07033_,10.28µm
_07040_,10.28µm
_08094_,10.28µm
_09930_,10.28µm
net1112,10.28µm
net1225,10.28µm
_03775_,10.26µm
_04007_,10.26µm
_05718_,10.26µm
_07398_,10.26µm
_05759_,10.255µm
_00208_,10.245µm
_00804_,10.24µm
_01183_,10.24µm
_01760_,10.24µm
_02019_,10.24µm
_03283_,10.24µm
_03757_,10.24µm
_03833_,10.24µm
_04847_,10.24µm
_05939_,10.24µm
_06097_,10.24µm
_06470_,10.24µm
_07902_,10.24µm
_08744_,10.24µm
_00314_,10.22µm
_02801_,10.22µm
_02951_,10.22µm
b[20],10.22µm
b[27],10.22µm
net497,10.22µm
_00952_,10.2µm
_02577_,10.2µm
_03211_,10.2µm
_03365_,10.2µm
_04695_,10.2µm
_04712_,10.2µm
_05022_,10.2µm
_05370_,10.2µm
_06094_,10.2µm
_06358_,10.2µm
_06725_,10.2µm
_07173_,10.2µm
_07616_,10.2µm
_08493_,10.2µm
_08527_,10.2µm
_08903_,10.2µm
_09017_,10.2µm
_09969_,10.2µm
_09941_,10.19µm
_01731_,10.18µm
_04145_,10.18µm
_08359_,10.18µm
_00869_,10.16µm
_01270_,10.16µm
_01874_,10.16µm
_01955_,10.16µm
_02331_,10.16µm
_02490_,10.16µm
_02989_,10.16µm
_03479_,10.16µm
_03685_,10.16µm
_03995_,10.16µm
_04305_,10.16µm
_05673_,10.16µm
_07313_,10.16µm
_07404_,10.16µm
_08636_,10.16µm
_08872_,10.16µm
_10022_,10.16µm
_10050_,10.16µm
net277,10.16µm
_00164_,10.14µm
_00335_,10.14µm
_04867_,10.14µm
_01197_,10.12µm
_03467_,10.12µm
_05209_,10.12µm
_05948_,10.12µm
_09031_,10.12µm
_09043_,10.12µm
net326,10.115µm
_00695_,10.1µm
_00824_,10.1µm
_03513_,10.1µm
p[40],10.1µm
p[57],10.1µm
rst,10.1µm
net272,10.1µm
_01201_,10.09µm
_00865_,10.08µm
_00974_,10.08µm
_02226_,10.08µm
_03182_,10.08µm
_04371_,10.08µm
_07550_,10.08µm
_09409_,10.08µm
_05010_,10.07µm
_00941_,10.06µm
_02875_,10.06µm
_04099_,10.06µm
_05708_,10.06µm
_09455_,10.06µm
_01022_,10.04µm
_01712_,10.04µm
_01959_,10.04µm
_02269_,10.04µm
_02691_,10.04µm
_02696_,10.04µm
_05489_,10.04µm
_05781_,10.04µm
_06009_,10.04µm
_06621_,10.04µm
_06723_,10.04µm
_07685_,10.04µm
_07782_,10.04µm
_07797_,10.04µm
net462,10.04µm
_00088_,10.025µm
_04208_,10.025µm
_01684_,10.02µm
_01297_,10µm
_03110_,10µm
_03592_,10µm
_03819_,10µm
_06311_,10µm
_08772_,10µm
p_lh\[26\],10µm
_01462_,9.98µm
_04376_,9.98µm
_07747_,9.98µm
_09307_,9.98µm
_09606_,9.98µm
_02607_,9.96µm
_04920_,9.96µm
_05305_,9.96µm
_05615_,9.96µm
_06342_,9.96µm
net445,9.96µm
_00688_,9.94µm
_02386_,9.94µm
_02563_,9.94µm
_03014_,9.94µm
_08266_,9.94µm
_08629_,9.94µm
_09081_,9.94µm
_09294_,9.94µm
term_mid\[45\],9.94µm
net991,9.94µm
_01884_,9.92µm
_04396_,9.92µm
_04425_,9.92µm
_04504_,9.92µm
_05717_,9.92µm
_05791_,9.92µm
_08483_,9.92µm
_09016_,9.92µm
net406,9.92µm
_06270_,9.91µm
_05405_,9.9µm
_05626_,9.9µm
_05862_,9.9µm
_06550_,9.9µm
_06588_,9.9µm
_07195_,9.9µm
_07333_,9.9µm
_07775_,9.9µm
p_hh\[22\],9.9µm
_01563_,9.88µm
_02967_,9.88µm
_03076_,9.88µm
_04241_,9.88µm
_04724_,9.88µm
_04795_,9.88µm
_05311_,9.88µm
_05461_,9.88µm
_05635_,9.88µm
_06457_,9.88µm
_08725_,9.88µm
_08787_,9.88µm
_09915_,9.88µm
_00367_,9.865µm
_02558_,9.86µm
_04453_,9.86µm
_05774_,9.86µm
_06167_,9.86µm
_06748_,9.86µm
_08185_,9.86µm
_08884_,9.86µm
_08893_,9.86µm
_10043_,9.86µm
net409,9.86µm
net840,9.86µm
_00822_,9.84µm
_02237_,9.84µm
_03740_,9.84µm
_05799_,9.84µm
_05858_,9.84µm
_07705_,9.84µm
_08729_,9.84µm
_09575_,9.84µm
_09642_,9.84µm
net1089,9.835µm
_00996_,9.82µm
_01739_,9.82µm
_01850_,9.82µm
_02120_,9.82µm
_02462_,9.82µm
_02718_,9.82µm
_03642_,9.82µm
_04248_,9.82µm
_06557_,9.82µm
_06673_,9.82µm
_06969_,9.82µm
_08174_,9.82µm
_08628_,9.82µm
_09468_,9.82µm
_09800_,9.82µm
_09829_,9.82µm
net1046,9.82µm
_01400_,9.815µm
_00031_,9.805µm
_00861_,9.8µm
_01249_,9.8µm
_02605_,9.8µm
_03436_,9.8µm
_04666_,9.8µm
_04773_,9.8µm
_05342_,9.8µm
_07512_,9.8µm
_07819_,9.8µm
_07988_,9.8µm
_09506_,9.8µm
p_hh_pipe\[30\],9.8µm
_01468_,9.78µm
_02222_,9.78µm
_02839_,9.78µm
_03860_,9.78µm
_04100_,9.78µm
_05246_,9.78µm
_05328_,9.78µm
_05478_,9.78µm
_06895_,9.78µm
_07919_,9.78µm
_08532_,9.78µm
_08871_,9.78µm
_09059_,9.78µm
_09167_,9.78µm
_09645_,9.78µm
_09940_,9.78µm
_10110_,9.78µm
net1310,9.78µm
_03670_,9.76µm
net269,9.76µm
_05391_,9.75µm
_02211_,9.74µm
_02622_,9.74µm
_03723_,9.74µm
_04567_,9.74µm
_04783_,9.74µm
_05273_,9.74µm
_05307_,9.74µm
_06036_,9.74µm
_08312_,9.74µm
_08838_,9.74µm
_09710_,9.74µm
_10025_,9.74µm
net332,9.74µm
_04072_,9.735µm
_00229_,9.72µm
_00812_,9.72µm
_01169_,9.72µm
_01253_,9.72µm
_01801_,9.72µm
_02063_,9.72µm
_02666_,9.72µm
_04719_,9.72µm
_06196_,9.72µm
_06992_,9.72µm
_07009_,9.72µm
_07885_,9.72µm
_00747_,9.7µm
_00876_,9.7µm
_01077_,9.7µm
_02523_,9.7µm
_02788_,9.7µm
_03109_,9.7µm
_03614_,9.7µm
_04403_,9.7µm
_04443_,9.7µm
_04624_,9.7µm
_05589_,9.7µm
_06107_,9.7µm
_07169_,9.7µm
_07710_,9.7µm
_08468_,9.7µm
_09537_,9.7µm
term_mid\[27\],9.7µm
net206,9.7µm
_02431_,9.695µm
_00232_,9.68µm
_01164_,9.68µm
_04137_,9.68µm
_06318_,9.68µm
_08255_,9.68µm
_05709_,9.67µm
_00313_,9.66µm
_02704_,9.66µm
_06860_,9.66µm
_08170_,9.66µm
net444,9.66µm
_01222_,9.64µm
_01501_,9.64µm
_02541_,9.64µm
_06322_,9.64µm
_08530_,9.64µm
b[10],9.64µm
b[11],9.64µm
b[12],9.64µm
b[14],9.64µm
b[16],9.64µm
b[17],9.64µm
b[18],9.64µm
b[19],9.64µm
b[1],9.64µm
b[25],9.64µm
b[2],9.64µm
b[4],9.64µm
b[5],9.64µm
b[6],9.64µm
b[8],9.64µm
b[9],9.64µm
p[32],9.64µm
p[33],9.64µm
p[34],9.64µm
p[35],9.64µm
p[36],9.64µm
p[37],9.64µm
p[38],9.64µm
p[39],9.64µm
p[42],9.64µm
p[44],9.64µm
p[45],9.64µm
p[47],9.64µm
p[49],9.64µm
p[50],9.64µm
p[53],9.64µm
p[54],9.64µm
p[56],9.64µm
p[58],9.64µm
p[59],9.64µm
_01099_,9.62µm
_01656_,9.62µm
_01747_,9.62µm
_02027_,9.62µm
_02050_,9.62µm
_04216_,9.62µm
_06076_,9.62µm
_06341_,9.62µm
_06968_,9.62µm
_09140_,9.62µm
_09324_,9.62µm
_09387_,9.62µm
_09858_,9.62µm
net881,9.62µm
_05074_,9.6µm
_00084_,9.585µm
_07478_,9.585µm
_00462_,9.58µm
_00901_,9.58µm
_02228_,9.58µm
_02711_,9.58µm
_04839_,9.58µm
_07306_,9.58µm
_08403_,9.58µm
_09383_,9.58µm
_09548_,9.58µm
net843,9.58µm
_05469_,9.575µm
_02980_,9.56µm
_09066_,9.56µm
_00625_,9.54µm
_00928_,9.54µm
_02164_,9.54µm
_04098_,9.54µm
_04942_,9.54µm
_06111_,9.54µm
_06181_,9.54µm
_06252_,9.54µm
_07436_,9.54µm
_07998_,9.54µm
_08029_,9.54µm
_08334_,9.54µm
_08757_,9.54µm
net1102,9.54µm
_01903_,9.52µm
_05690_,9.52µm
_06966_,9.52µm
_08568_,9.52µm
_08966_,9.52µm
net885,9.52µm
_00077_,9.505µm
_00475_,9.5µm
_01106_,9.5µm
_01738_,9.5µm
_02791_,9.5µm
_03940_,9.5µm
_04090_,9.5µm
_05485_,9.5µm
_06603_,9.5µm
_06670_,9.5µm
_06822_,9.5µm
_07874_,9.5µm
_07928_,9.5µm
_10130_,9.5µm
net381,9.5µm
_00871_,9.48µm
_03312_,9.48µm
_03877_,9.48µm
_05459_,9.48µm
_05560_,9.48µm
_05787_,9.48µm
_07017_,9.48µm
_08152_,9.48µm
_09189_,9.48µm
_10179_,9.48µm
net1018,9.48µm
_07139_,9.46µm
_07709_,9.46µm
_07826_,9.46µm
_09086_,9.46µm
mid_sum\[21\],9.46µm
net147,9.46µm
net379,9.46µm
_01112_,9.44µm
_02943_,9.44µm
_03215_,9.44µm
_03405_,9.44µm
_05249_,9.44µm
_05360_,9.44µm
_06650_,9.44µm
_08015_,9.44µm
_08811_,9.44µm
_09424_,9.44µm
_09916_,9.44µm
net1016,9.44µm
_03282_,9.42µm
_03567_,9.42µm
_04640_,9.42µm
_05372_,9.42µm
_05667_,9.42µm
_06351_,9.42µm
_07010_,9.42µm
_09311_,9.42µm
_10056_,9.42µm
net447,9.42µm
_00860_,9.4µm
_01391_,9.4µm
_01553_,9.4µm
_01691_,9.4µm
_02417_,9.4µm
_03742_,9.4µm
