net,length_um
_03649_,13.5µm
_03659_,13.5µm
_04224_,13.5µm
_04370_,13.5µm
_06743_,13.5µm
_07173_,13.5µm
_07296_,13.5µm
_07383_,13.5µm
_08030_,13.5µm
net179,13.5µm
_00767_,13.48µm
_02296_,13.48µm
_02871_,13.48µm
_03851_,13.48µm
_04044_,13.48µm
_04117_,13.48µm
_04479_,13.48µm
_06364_,13.48µm
_07518_,13.48µm
_09502_,13.48µm
_10127_,13.48µm
term_mid\[18\],13.48µm
_00618_,13.46µm
_02029_,13.46µm
_02266_,13.46µm
_02495_,13.46µm
_02996_,13.46µm
_06483_,13.46µm
_07549_,13.46µm
_07744_,13.46µm
_08004_,13.46µm
_05183_,13.44µm
_07855_,13.44µm
_08641_,13.44µm
_09965_,13.44µm
_00027_,13.425µm
_04877_,13.42µm
_08266_,13.42µm
net258,13.42µm
net272,13.42µm
net1495,13.42µm
_02188_,13.4µm
_06343_,13.4µm
_06672_,13.4µm
_07191_,13.4µm
_07382_,13.4µm
_08225_,13.4µm
_00731_,13.38µm
_01066_,13.38µm
_01436_,13.38µm
_01848_,13.38µm
_03293_,13.38µm
_05959_,13.38µm
_05994_,13.38µm
_07053_,13.38µm
_09047_,13.38µm
_09804_,13.38µm
_09869_,13.38µm
net1288,13.38µm
net1347,13.38µm
net1459,13.38µm
_02472_,13.36µm
_03052_,13.36µm
_03116_,13.36µm
_04329_,13.36µm
_00605_,13.34µm
_01181_,13.34µm
_01377_,13.34µm
_01783_,13.34µm
_01887_,13.34µm
_03839_,13.34µm
_04006_,13.34µm
_08286_,13.34µm
_09443_,13.34µm
_10130_,13.34µm
_03273_,13.32µm
_03980_,13.32µm
_05841_,13.32µm
_06025_,13.32µm
b[28],13.32µm
b[4],13.32µm
_07969_,13.31µm
_08407_,13.31µm
_03797_,13.3µm
_04664_,13.3µm
_05416_,13.3µm
_06434_,13.3µm
_06451_,13.3µm
_10156_,13.3µm
_02415_,13.28µm
_03211_,13.28µm
_09014_,13.28µm
_09236_,13.28µm
_00636_,13.26µm
_02187_,13.26µm
_03519_,13.26µm
_04729_,13.26µm
_05552_,13.26µm
_06020_,13.26µm
_08589_,13.26µm
_09158_,13.26µm
_10057_,13.26µm
p_lh\[16\],13.26µm
net1461,13.26µm
_01864_,13.24µm
_05130_,13.22µm
_05282_,13.22µm
_06089_,13.22µm
_06882_,13.22µm
_07795_,13.22µm
_08060_,13.22µm
_09037_,13.22µm
_09799_,13.22µm
_09807_,13.22µm
_07829_,13.2µm
net99,13.2µm
net998,13.2µm
_07890_,13.19µm
_01450_,13.18µm
_01812_,13.18µm
_05588_,13.18µm
_09346_,13.18µm
_09836_,13.18µm
net1124,13.18µm
_01583_,13.16µm
_01879_,13.16µm
_02120_,13.16µm
_03630_,13.16µm
_03636_,13.16µm
_03693_,13.16µm
_05562_,13.16µm
_06242_,13.16µm
_06274_,13.16µm
_07141_,13.16µm
_01808_,13.14µm
_02883_,13.14µm
_03482_,13.14µm
_05433_,13.14µm
_05595_,13.14µm
_05695_,13.14µm
_06188_,13.14µm
_06817_,13.14µm
_07372_,13.14µm
_09740_,13.14µm
term_mid\[19\],13.14µm
net386,13.14µm
_00005_,13.125µm
_01746_,13.12µm
_06149_,13.12µm
_06565_,13.12µm
_07036_,13.12µm
term_mid\[21\],13.12µm
net1293,13.12µm
_01869_,13.1µm
_01997_,13.1µm
_04696_,13.1µm
_05361_,13.1µm
_06791_,13.1µm
_08005_,13.1µm
_09528_,13.1µm
_09680_,13.1µm
_00033_,13.08µm
_00690_,13.08µm
_00821_,13.08µm
_02814_,13.08µm
_04578_,13.08µm
_04917_,13.08µm
_07269_,13.08µm
_08375_,13.08µm
_08829_,13.08µm
_08153_,13.06µm
_08315_,13.06µm
_09180_,13.06µm
net316,13.06µm
_03622_,13.055µm
_02094_,13.04µm
_02215_,13.04µm
_04166_,13.04µm
_06108_,13.04µm
_06320_,13.04µm
_09568_,13.04µm
_09700_,13.04µm
_00932_,13.02µm
_02474_,13.02µm
_05084_,13.02µm
_05448_,13.02µm
_09861_,13.02µm
term_high\[35\],13.02µm
net429,13.02µm
_00769_,13µm
_01989_,13µm
_02269_,13µm
_02584_,13µm
_04561_,13µm
_04572_,13µm
_05065_,13µm
_06198_,13µm
_06993_,13µm
_07445_,13µm
_08057_,13µm
_09133_,13µm
_09750_,13µm
_01922_,12.98µm
_05529_,12.98µm
_09128_,12.98µm
_09506_,12.98µm
net389,12.98µm
_03949_,12.97µm
_06682_,12.97µm
_04278_,12.96µm
_07649_,12.96µm
_08188_,12.96µm
net74,12.96µm
net1470,12.96µm
_00309_,12.94µm
_01046_,12.94µm
_01759_,12.94µm
_02518_,12.94µm
_10047_,12.94µm
net437,12.94µm
net871,12.94µm
_02140_,12.93µm
_00384_,12.925µm
_00798_,12.92µm
_02743_,12.92µm
_03312_,12.92µm
_04552_,12.92µm
_05128_,12.92µm
_05488_,12.92µm
_05635_,12.92µm
_06106_,12.92µm
_06654_,12.92µm
_09277_,12.92µm
_09838_,12.92µm
net403,12.92µm
net1289,12.92µm
net1294,12.92µm
_02405_,12.9µm
_04192_,12.9µm
_00559_,12.88µm
_00891_,12.88µm
_01030_,12.88µm
_01943_,12.88µm
_05314_,12.88µm
_08910_,12.88µm
_09763_,12.88µm
_09774_,12.88µm
term_low\[18\],12.88µm
_01826_,12.86µm
_01893_,12.86µm
_02880_,12.86µm
_05502_,12.86µm
_07598_,12.86µm
_08569_,12.86µm
_09812_,12.86µm
_10031_,12.86µm
b[14],12.86µm
net348,12.85µm
_07776_,12.845µm
_07877_,12.84µm
net1044,12.84µm
net1506,12.84µm
_01430_,12.82µm
_02213_,12.82µm
_02005_,12.8µm
_02227_,12.8µm
_02525_,12.8µm
_04417_,12.8µm
_04939_,12.8µm
_05435_,12.8µm
_06532_,12.8µm
_06645_,12.8µm
_07262_,12.8µm
_08304_,12.8µm
_08655_,12.8µm
_09003_,12.8µm
term_low\[19\],12.8µm
net263,12.8µm
net401,12.8µm
_00905_,12.78µm
_03674_,12.78µm
_04333_,12.78µm
_07541_,12.78µm
_08211_,12.78µm
_00892_,12.76µm
_01272_,12.76µm
_02009_,12.76µm
_02618_,12.76µm
_02987_,12.76µm
_03620_,12.76µm
_06788_,12.76µm
net973,12.76µm
_03478_,12.75µm
_00121_,12.745µm
_07359_,12.74µm
net1522,12.74µm
_02084_,12.72µm
_07874_,12.72µm
_08607_,12.72µm
_01811_,12.7µm
_03984_,12.7µm
_04695_,12.7µm
_05003_,12.7µm
_05969_,12.7µm
_06576_,12.7µm
_06670_,12.7µm
_07688_,12.7µm
_09090_,12.7µm
net187,12.7µm
net444,12.7µm
net1389,12.7µm
_01102_,12.68µm
_02060_,12.68µm
_04846_,12.68µm
_04942_,12.68µm
_07422_,12.68µm
_08009_,12.68µm
term_high\[44\],12.68µm
_08150_,12.665µm
_00095_,12.66µm
_02279_,12.66µm
_03351_,12.66µm
_04920_,12.66µm
_07780_,12.66µm
_08094_,12.66µm
_09429_,12.66µm
mid_sum\[24\],12.66µm
p_ll_pipe\[5\],12.66µm
_03206_,12.655µm
_02209_,12.64µm
_07468_,12.64µm
_07920_,12.64µm
_08992_,12.64µm
_10157_,12.64µm
_02382_,12.625µm
_00493_,12.62µm
_01841_,12.62µm
_05801_,12.62µm
_06488_,12.62µm
_07886_,12.62µm
_09777_,12.62µm
_10176_,12.62µm
term_high\[61\],12.62µm
net126,12.62µm
_08292_,12.615µm
_07528_,12.61µm
_00187_,12.6µm
_05663_,12.6µm
_05879_,12.6µm
_07654_,12.6µm
p[32],12.6µm
p[55],12.6µm
p_hl\[14\],12.6µm
net981,12.6µm
_06374_,12.59µm
_00481_,12.58µm
_00556_,12.58µm
_01301_,12.58µm
_02564_,12.58µm
_02980_,12.58µm
_03129_,12.58µm
_03318_,12.58µm
_03804_,12.58µm
_03987_,12.58µm
_05401_,12.58µm
_06992_,12.58µm
_07959_,12.58µm
_08761_,12.58µm
_08825_,12.58µm
_09281_,12.58µm
net128,12.58µm
_02540_,12.57µm
_01464_,12.56µm
_03517_,12.56µm
_03835_,12.56µm
_04167_,12.56µm
_04686_,12.56µm
_05333_,12.56µm
_07628_,12.56µm
_07998_,12.56µm
_10117_,12.56µm
_05807_,12.545µm
_02598_,12.54µm
_05048_,12.54µm
_05300_,12.54µm
_07146_,12.54µm
_09892_,12.54µm
net246,12.54µm
net390,12.54µm
_05423_,12.52µm
_07184_,12.52µm
rst,12.52µm
_00451_,12.5µm
_03191_,12.5µm
_03778_,12.5µm
_05815_,12.5µm
_06122_,12.5µm
_06418_,12.5µm
_07651_,12.5µm
_08536_,12.5µm
_09459_,12.5µm
_01956_,12.48µm
_09255_,12.48µm
_09419_,12.48µm
_09477_,12.48µm
_01206_,12.46µm
_02538_,12.46µm
_03057_,12.46µm
_03490_,12.46µm
_04279_,12.46µm
_06258_,12.46µm
_07414_,12.46µm
_07852_,12.46µm
_09451_,12.46µm
net250,12.46µm
_05943_,12.44µm
_06379_,12.44µm
_07502_,12.44µm
_09141_,12.44µm
_09243_,12.44µm
_09998_,12.44µm
_00543_,12.42µm
_00822_,12.42µm
_01545_,12.42µm
_01918_,12.42µm
_02207_,12.42µm
_02552_,12.42µm
_03015_,12.42µm
_04265_,12.42µm
_06914_,12.42µm
_06915_,12.42µm
_07318_,12.42µm
_07811_,12.42µm
_09793_,12.42µm
net1031,12.42µm
_00213_,12.4µm
_02200_,12.4µm
_03017_,12.4µm
_04126_,12.4µm
_05008_,12.4µm
_05790_,12.4µm
_05923_,12.4µm
_06428_,12.4µm
_07775_,12.4µm
_07864_,12.4µm
_08632_,12.39µm
_02967_,12.38µm
_03908_,12.38µm
_04853_,12.38µm
_04985_,12.38µm
_09831_,12.38µm
clknet_leaf_60_clk,12.38µm
net882,12.38µm
_00162_,12.365µm
_02909_,12.36µm
_03555_,12.36µm
_04677_,12.36µm
_07393_,12.36µm
_01703_,12.34µm
_01884_,12.34µm
_03471_,12.34µm
_03634_,12.34µm
_03825_,12.34µm
_04431_,12.34µm
_04455_,12.34µm
_05166_,12.34µm
_06517_,12.34µm
_06864_,12.34µm
_07639_,12.34µm
_07813_,12.34µm
_08048_,12.34µm
_08165_,12.34µm
_08768_,12.34µm
_09672_,12.34µm
_09803_,12.34µm
p[29],12.33µm
_00282_,12.325µm
_08181_,12.325µm
_05095_,12.32µm
_07624_,12.32µm
_09583_,12.32µm
_09585_,12.32µm
_08942_,12.305µm
_01038_,12.3µm
_01333_,12.3µm
_02796_,12.3µm
_03296_,12.3µm
_03613_,12.3µm
_05139_,12.3µm
_05489_,12.3µm
_05717_,12.3µm
_06959_,12.3µm
_07665_,12.3µm
_09563_,12.3µm
net802,12.3µm
net1081,12.3µm
_06700_,12.28µm
_10167_,12.28µm
_00950_,12.26µm
_01071_,12.26µm
_01435_,12.26µm
_01968_,12.26µm
_02065_,12.26µm
_02280_,12.26µm
_02640_,12.26µm
_03769_,12.26µm
_04175_,12.26µm
_05858_,12.26µm
_06044_,12.26µm
_07475_,12.26µm
_08245_,12.26µm
_08328_,12.26µm
_08754_,12.26µm
net1047,12.26µm
net896,12.245µm
_00988_,12.24µm
_01137_,12.24µm
_02354_,12.24µm
_02442_,12.24µm
_04411_,12.24µm
_04977_,12.24µm
_08388_,12.24µm
_09875_,12.24µm
_00961_,12.22µm
_01737_,12.22µm
_04026_,12.22µm
_04193_,12.22µm
_06632_,12.22µm
_07608_,12.22µm
_08806_,12.22µm
_04477_,12.21µm
_01859_,12.2µm
_02283_,12.2µm
_03643_,12.2µm
_03646_,12.2µm
_08752_,12.2µm
_09446_,12.2µm
_09548_,12.2µm
_09671_,12.2µm
_09975_,12.2µm
p[28],12.19µm
_01224_,12.18µm
_03476_,12.18µm
_04201_,12.18µm
_05236_,12.18µm
_08142_,12.18µm
_02116_,12.16µm
_03005_,12.16µm
_03366_,12.16µm
_05257_,12.16µm
_05829_,12.16µm
_06560_,12.16µm
_09564_,12.16µm
b[29],12.16µm
net1189,12.16µm
_01634_,12.14µm
_03957_,12.14µm
_04246_,12.14µm
_04879_,12.14µm
_06717_,12.14µm
_07266_,12.14µm
_09060_,12.14µm
_00122_,12.135µm
_04493_,12.12µm
_05907_,12.12µm
_06082_,12.12µm
_06892_,12.12µm
_07545_,12.12µm
_08951_,12.12µm
_10020_,12.12µm
p_hh_pipe\[22\],12.12µm
_00703_,12.1µm
_02131_,12.1µm
_02864_,12.1µm
_03098_,12.1µm
_03398_,12.1µm
_03736_,12.1µm
_06086_,12.1µm
_06813_,12.1µm
_06822_,12.1µm
_07662_,12.1µm
_08104_,12.1µm
_09641_,12.1µm
net260,12.1µm
net1438,12.1µm
_00148_,12.095µm
_00324_,12.085µm
_01053_,12.08µm
_03927_,12.08µm
_05498_,12.08µm
p_lh\[15\],12.08µm
_00042_,12.06µm
_00166_,12.06µm
_00920_,12.06µm
_03237_,12.06µm
_04858_,12.06µm
_05515_,12.06µm
_05587_,12.06µm
_05811_,12.06µm
_06390_,12.06µm
_09307_,12.06µm
_02666_,12.04µm
_06031_,12.04µm
_06906_,12.04µm
_07104_,12.04µm
_08071_,12.04µm
_08262_,12.04µm
_08381_,12.04µm
_08640_,12.04µm
_09270_,12.04µm
net1194,12.04µm
_05110_,12.02µm
_06561_,12.02µm
_07543_,12.02µm
_09299_,12.02µm
_01495_,12µm
_02139_,12µm
_02763_,12µm
_02969_,12µm
_03991_,12µm
_04663_,12µm
_05800_,12µm
_06683_,12µm
net1357,12µm
net1602,12µm
_02622_,11.98µm
_03337_,11.98µm
_03727_,11.98µm
_05438_,11.98µm
_06887_,11.98µm
_09488_,11.98µm
_00766_,11.96µm
_01095_,11.96µm
_02228_,11.96µm
_02798_,11.96µm
_04541_,11.96µm
_04542_,11.96µm
_05101_,11.96µm
_05308_,11.96µm
_06662_,11.96µm
_07352_,11.96µm
_07758_,11.96µm
_08452_,11.96µm
_09771_,11.96µm
_01196_,11.94µm
_02322_,11.94µm
_02536_,11.94µm
_04469_,11.94µm
_09072_,11.94µm
_09608_,11.94µm
_02683_,11.92µm
_02813_,11.92µm
_04661_,11.92µm
_06075_,11.92µm
_06905_,11.92µm
net237,11.92µm
net363,11.92µm
net454,11.92µm
net1592,11.92µm
_06349_,11.91µm
_00230_,11.905µm
_06098_,11.9µm
_06949_,11.9µm
_08611_,11.9µm
_00169_,11.885µm
_01774_,11.885µm
_02268_,11.88µm
_02443_,11.88µm
_03451_,11.88µm
_03964_,11.88µm
_04726_,11.88µm
_04839_,11.88µm
_05704_,11.88µm
_06004_,11.88µm
_07514_,11.88µm
_07603_,11.88µm
_08914_,11.88µm
_09369_,11.88µm
net228,11.88µm
net420,11.88µm
net198,11.86µm
_00675_,11.84µm
_00941_,11.84µm
_01222_,11.84µm
_02371_,11.84µm
_05691_,11.84µm
_06686_,11.84µm
_06735_,11.84µm
_08241_,11.84µm
net224,11.83µm
_00070_,11.82µm
_07200_,11.82µm
_09061_,11.82µm
net1612,11.82µm
_04023_,11.815µm
_01661_,11.8µm
_04172_,11.8µm
_04290_,11.8µm
_04352_,11.8µm
_04424_,11.8µm
_05204_,11.8µm
_05626_,11.8µm
_06617_,11.8µm
_07687_,11.8µm
_08178_,11.8µm
_09928_,11.8µm
_05108_,11.795µm
_01372_,11.79µm
_00926_,11.78µm
_03248_,11.78µm
_03716_,11.78µm
_06102_,11.78µm
_08639_,11.78µm
_10035_,11.78µm
net276,11.78µm
_02019_,11.76µm
_06199_,11.76µm
_06711_,11.76µm
p_hh_pipe\[10\],11.76µm
net1021,11.76µm
_00510_,11.755µm
_00165_,11.745µm
_00264_,11.745µm
_00135_,11.74µm
_01031_,11.74µm
_01282_,11.74µm
_02749_,11.74µm
_05062_,11.74µm
_05290_,11.74µm
_05413_,11.74µm
_07902_,11.74µm
_08349_,11.74µm
_08430_,11.74µm
_09108_,11.74µm
p_hh_pipe\[18\],11.74µm
net842,11.74µm
net1326,11.74µm
_00745_,11.72µm
_03275_,11.72µm
_05434_,11.72µm
_05933_,11.72µm
_06808_,11.72µm
_08107_,11.72µm
_08110_,11.72µm
_00971_,11.7µm
_01123_,11.7µm
_01204_,11.7µm
_02718_,11.7µm
_04768_,11.7µm
_05087_,11.7µm
_07465_,11.7µm
_08141_,11.7µm
_08234_,11.7µm
_08757_,11.7µm
net211,11.7µm
net1182,11.7µm
_00606_,11.68µm
_00718_,11.68µm
_03107_,11.68µm
_04893_,11.68µm
_07277_,11.68µm
p[33],11.68µm
p[34],11.68µm
p[35],11.68µm
p[36],11.68µm
p[37],11.68µm
p[38],11.68µm
p[42],11.68µm
p[45],11.68µm
p[46],11.68µm
p[49],11.68µm
p[50],11.68µm
p[52],11.68µm
p[53],11.68µm
p[54],11.68µm
p[60],11.68µm
p[61],11.68µm
p[62],11.68µm
p[63],11.68µm
net141,11.68µm
net433,11.68µm
net962,11.68µm
_01549_,11.66µm
_01650_,11.66µm
_01798_,11.66µm
_02991_,11.66µm
_03656_,11.66µm
_04701_,11.66µm
_05564_,11.66µm
_07350_,11.66µm
_08484_,11.66µm
_09272_,11.66µm
_09377_,11.66µm
net374,11.66µm
net1185,11.66µm
p[10],11.65µm
_02616_,11.64µm
_05273_,11.64µm
_07101_,11.64µm
_07196_,11.64µm
_08610_,11.64µm
term_high\[55\],11.64µm
term_mid\[20\],11.64µm
_02196_,11.62µm
_03934_,11.62µm
_05521_,11.62µm
_05784_,11.62µm
_06111_,11.62µm
_06780_,11.62µm
_07711_,11.62µm
_08548_,11.62µm
_09891_,11.62µm
_09980_,11.62µm
net331,11.62µm
_06009_,11.615µm
_06448_,11.61µm
_01220_,11.6µm
_04437_,11.6µm
_04928_,11.6µm
_07271_,11.6µm
_07663_,11.6µm
_09696_,11.6µm
_09969_,11.6µm
_00626_,11.58µm
_01420_,11.58µm
_01559_,11.58µm
_01690_,11.58µm
_02419_,11.58µm
_03401_,11.58µm
_06038_,11.58µm
_07838_,11.58µm
_08798_,11.58µm
_09213_,11.58µm
_09588_,11.58µm
net1110,11.58µm
net1396,11.58µm
_00660_,11.56µm
_04158_,11.56µm
_04243_,11.56µm
_06376_,11.56µm
_07650_,11.56µm
_09597_,11.56µm
_01062_,11.54µm
_01557_,11.54µm
_03858_,11.54µm
_07625_,11.54µm
_09523_,11.54µm
term_high\[45\],11.54µm
_02348_,11.53µm
_00331_,11.52µm
_04584_,11.52µm
_05786_,11.52µm
_06026_,11.52µm
_09267_,11.52µm
_09949_,11.52µm
net302,11.52µm
p[7],11.51µm
_01238_,11.5µm
_01874_,11.5µm
_02001_,11.5µm
_04170_,11.5µm
_04817_,11.5µm
_05393_,11.5µm
_06588_,11.5µm
_07370_,11.5µm
_08443_,11.5µm
_08903_,11.5µm
net1114,11.5µm
net1261,11.5µm
_09625_,11.49µm
_00379_,11.485µm
_03567_,11.48µm
_04191_,11.48µm
_05687_,11.48µm
_09263_,11.48µm
_09673_,11.48µm
_10102_,11.48µm
b[12],11.48µm
b[24],11.48µm
_01587_,11.46µm
_03343_,11.46µm
_06763_,11.46µm
_07823_,11.46µm
_09813_,11.46µm
_09922_,11.46µm
net1056,11.46µm
net288,11.46µm
_02450_,11.44µm
_03558_,11.44µm
_05321_,11.44µm
_02118_,11.43µm
_00751_,11.42µm
_02708_,11.42µm
_03668_,11.42µm
_03677_,11.42µm
_03802_,11.42µm
_04162_,11.42µm
_04747_,11.42µm
_05633_,11.42µm
_07821_,11.42µm
_07897_,11.42µm
_08411_,11.42µm
_09052_,11.42µm
_09866_,11.42µm
net826,11.42µm
net1359,11.42µm
net1405,11.42µm
_06411_,11.4µm
_07029_,11.4µm
_07573_,11.4µm
_08765_,11.4µm
_09405_,11.4µm
_09610_,11.4µm
_01271_,11.38µm
_02312_,11.38µm
_04653_,11.38µm
_07158_,11.38µm
_07627_,11.38µm
_07695_,11.38µm
_08922_,11.38µm
_09094_,11.38µm
_03591_,11.37µm
_00164_,11.365µm
_02806_,11.36µm
_07732_,11.36µm
net1595,11.36µm
_01925_,11.34µm
_03242_,11.34µm
_03404_,11.34µm
_04199_,11.34µm
_06924_,11.34µm
_07548_,11.34µm
_08183_,11.34µm
_08683_,11.34µm
_08771_,11.34µm
net938,11.34µm
_08932_,11.33µm
_01443_,11.32µm
_01462_,11.32µm
_02649_,11.32µm
_03817_,11.32µm
_04077_,11.32µm
_04371_,11.32µm
_05708_,11.32µm
_05908_,11.32µm
_07387_,11.32µm
_09367_,11.32µm
_09469_,11.32µm
_09676_,11.32µm
term_high\[54\],11.32µm
net279,11.32µm
_00966_,11.3µm
_02032_,11.3µm
_03065_,11.3µm
_04583_,11.3µm
_08684_,11.3µm
net270,11.3µm
net369,11.3µm
_05884_,11.29µm
_01434_,11.28µm
_03018_,11.28µm
_05370_,11.28µm
_05402_,11.28µm
_05785_,11.28µm
_05932_,11.28µm
_07112_,11.28µm
_08355_,11.28µm
_08368_,11.28µm
_00630_,11.26µm
_02276_,11.26µm
_03731_,11.26µm
_06707_,11.26µm
_07537_,11.26µm
_08100_,11.26µm
_08559_,11.26µm
_08908_,11.26µm
p_ll\[16\],11.26µm
_03272_,11.255µm
_05107_,11.255µm
_00646_,11.24µm
_00691_,11.24µm
_02081_,11.24µm
_04868_,11.24µm
_05299_,11.24µm
_05440_,11.24µm
_06139_,11.24µm
_07304_,11.24µm
_07333_,11.24µm
_07479_,11.24µm
_09278_,11.24µm
_09810_,11.24µm
_09916_,11.24µm
b[22],11.24µm
net1321,11.24µm
_01315_,11.22µm
_02882_,11.22µm
_03534_,11.22µm
_04018_,11.22µm
_06505_,11.22µm
_06646_,11.22µm
_07796_,11.22µm
p[39],11.22µm
p[43],11.22µm
_06378_,11.215µm
_04066_,11.205µm
_07307_,11.205µm
_01402_,11.2µm
_01567_,11.2µm
_02331_,11.2µm
_03913_,11.2µm
_06737_,11.2µm
_09214_,11.2µm
_09385_,11.2µm
net1486,11.2µm
_05608_,11.19µm
_01418_,11.18µm
_01911_,11.18µm
_02305_,11.18µm
_02541_,11.18µm
_02888_,11.18µm
_04007_,11.18µm
_06352_,11.18µm
_07046_,11.18µm
_07075_,11.18µm
_08042_,11.18µm
_08460_,11.18µm
_08984_,11.18µm
_09409_,11.18µm
_01529_,11.16µm
_02231_,11.16µm
_03029_,11.16µm
_03047_,11.16µm
_03714_,11.16µm
_04888_,11.16µm
_05455_,11.16µm
_05476_,11.16µm
_06154_,11.16µm
_07379_,11.16µm
_07403_,11.16µm
_08365_,11.16µm
_09704_,11.16µm
net110,11.16µm
_00142_,11.14µm
_04332_,11.14µm
_04922_,11.14µm
_09601_,11.14µm
net256,11.14µm
net1248,11.14µm
_00786_,11.12µm
_01006_,11.12µm
_01397_,11.12µm
_03153_,11.12µm
_03710_,11.12µm
_03750_,11.12µm
_04144_,11.12µm
_04882_,11.12µm
_05266_,11.12µm
_05429_,11.12µm
_05655_,11.12µm
_06125_,11.12µm
_07345_,11.12µm
_07938_,11.12µm
_08470_,11.12µm
_08923_,11.12µm
a_h\[4\],11.12µm
_01017_,11.1µm
_02726_,11.1µm
_04194_,11.1µm
_06304_,11.1µm
_06369_,11.1µm
_08476_,11.1µm
_08650_,11.1µm
_08905_,11.1µm
_09178_,11.1µm
_01908_,11.08µm
_02106_,11.08µm
_02225_,11.08µm
_05033_,11.08µm
_05192_,11.08µm
_05241_,11.08µm
_05613_,11.08µm
_05778_,11.08µm
_08129_,11.08µm
_08179_,11.08µm
_08804_,11.08µm
_09055_,11.08µm
_09752_,11.08µm
_01330_,11.065µm
_01113_,11.06µm
_01480_,11.06µm
_03063_,11.06µm
_04189_,11.06µm
_05275_,11.06µm
_07786_,11.055µm
_00028_,11.045µm
_01027_,11.04µm
_01197_,11.04µm
_02292_,11.04µm
_02500_,11.04µm
_06776_,11.04µm
_07045_,11.04µm
_09391_,11.04µm
term_mid\[27\],11.04µm
_06104_,11.035µm
b[1],11.02µm
b[23],11.02µm
_01802_,11.01µm
_01967_,11µm
_04119_,11µm
_04497_,11µm
_05684_,11µm
_07246_,11µm
_08073_,11µm
_08523_,11µm
_01230_,10.98µm
_01835_,10.98µm
_04025_,10.98µm
_04801_,10.98µm
_06663_,10.98µm
_00456_,10.96µm
_00910_,10.96µm
_01582_,10.96µm
_03142_,10.96µm
_04856_,10.96µm
_06755_,10.96µm
_08097_,10.96µm
_09785_,10.96µm
net898,10.96µm
_06557_,10.95µm
_01395_,10.94µm
_01484_,10.94µm
_05527_,10.94µm
_09011_,10.94µm
_09241_,10.94µm
_09759_,10.94µm
_05805_,10.93µm
_00029_,10.925µm
_01656_,10.92µm
_03166_,10.92µm
_05287_,10.92µm
_06550_,10.92µm
_09582_,10.92µm
_03263_,10.91µm
_00152_,10.905µm
_02710_,10.9µm
_05148_,10.9µm
_05939_,10.9µm
_06235_,10.895µm
_00973_,10.88µm
_01242_,10.88µm
_01294_,10.88µm
_05196_,10.88µm
_06286_,10.88µm
_06563_,10.88µm
_06940_,10.88µm
_07418_,10.88µm
_07899_,10.88µm
_08820_,10.88µm
_09122_,10.88µm
net1426,10.88µm
_10012_,10.875µm
_01881_,10.86µm
_02986_,10.86µm
_03685_,10.86µm
_03990_,10.86µm
_06498_,10.86µm
_07038_,10.86µm
_08296_,10.86µm
_08421_,10.86µm
_08792_,10.86µm
net235,10.86µm
_09999_,10.845µm
_01691_,10.84µm
_02955_,10.84µm
_03526_,10.84µm
_04890_,10.84µm
_04903_,10.84µm
_05937_,10.84µm
_08190_,10.84µm
_09430_,10.84µm
_05469_,10.835µm
_03594_,10.83µm
_00530_,10.82µm
_00883_,10.82µm
_01507_,10.82µm
_04400_,10.82µm
_08850_,10.82µm
_08945_,10.82µm
_09347_,10.82µm
_09535_,10.82µm
_09930_,10.82µm
net398,10.82µm
net1040,10.82µm
_01913_,10.8µm
_03236_,10.8µm
_05343_,10.8µm
_05547_,10.8µm
_05799_,10.8µm
net862,10.8µm
net869,10.8µm
_03100_,10.78µm
_03477_,10.78µm
_05563_,10.78µm
_06167_,10.78µm
_07638_,10.78µm
_07946_,10.78µm
mid_sum\[2\],10.78µm
net921,10.78µm
net1195,10.78µm
net1298,10.78µm
_01013_,10.76µm
_02630_,10.76µm
_05074_,10.76µm
_05150_,10.76µm
_05376_,10.76µm
_05899_,10.76µm
_06302_,10.76µm
_06371_,10.76µm
_06862_,10.76µm
_06950_,10.76µm
_07018_,10.76µm
_09425_,10.76µm
p[58],10.76µm
_00500_,10.74µm
_01235_,10.74µm
_02971_,10.74µm
_03552_,10.74µm
_04123_,10.74µm
_04937_,10.74µm
_06255_,10.74µm
_06456_,10.74µm
_06622_,10.74µm
_06675_,10.74µm
_07669_,10.74µm
_08120_,10.74µm
_10110_,10.74µm
_02089_,10.72µm
_02162_,10.72µm
_03134_,10.72µm
_08337_,10.72µm
_09007_,10.72µm
_09701_,10.72µm
_09818_,10.72µm
_00560_,10.7µm
_02036_,10.7µm
_02253_,10.7µm
_02594_,10.7µm
_03127_,10.7µm
_04210_,10.7µm
_04297_,10.7µm
_05082_,10.7µm
_05311_,10.7µm
_06117_,10.7µm
_06922_,10.7µm
_07070_,10.7µm
_07264_,10.7µm
_07680_,10.7µm
_07848_,10.7µm
_07944_,10.7µm
_08670_,10.7µm
_09053_,10.7µm
_09879_,10.7µm
_10174_,10.7µm
term_high\[34\],10.7µm
net977,10.7µm
net1545,10.69µm
_01314_,10.68µm
_07673_,10.68µm
_04923_,10.67µm
_00721_,10.66µm
_01771_,10.66µm
_02229_,10.66µm
_02282_,10.66µm
_02432_,10.66µm
_02651_,10.66µm
_02846_,10.66µm
_03903_,10.66µm
_03936_,10.66µm
_04347_,10.66µm
_06151_,10.66µm
_06400_,10.66µm
_06631_,10.66µm
_07747_,10.66µm
_08074_,10.66µm
_09165_,10.66µm
