net,length_um
_08005_,13.1µm
_09528_,13.1µm
_00309_,13.085µm
_00690_,13.08µm
_00821_,13.08µm
_02814_,13.08µm
_04917_,13.08µm
_05397_,13.08µm
_07269_,13.08µm
_08153_,13.06µm
_09180_,13.06µm
_05663_,13.05µm
_01735_,13.04µm
_02094_,13.04µm
_02215_,13.04µm
_02564_,13.04µm
_06320_,13.04µm
_06682_,13.04µm
_06892_,13.04µm
_07149_,13.04µm
_08637_,13.04µm
_09568_,13.04µm
_09700_,13.04µm
_09912_,13.04µm
p[40],13.04µm
p[58],13.04µm
p[59],13.04µm
_02406_,13.03µm
_00910_,13.02µm
_00932_,13.02µm
_02414_,13.02µm
_03339_,13.02µm
_03736_,13.02µm
_05084_,13.02µm
_06864_,13.02µm
_07422_,13.02µm
_08375_,13.02µm
_09861_,13.02µm
_00769_,13µm
_01989_,13µm
_02540_,13µm
_03839_,13µm
_04516_,13µm
_06198_,13µm
_06993_,13µm
_07445_,13µm
_09277_,13µm
_09446_,13µm
_01922_,12.98µm
_05529_,12.98µm
net389,12.98µm
_03949_,12.97µm
_02282_,12.96µm
_03419_,12.96µm
_04278_,12.96µm
_05664_,12.96µm
_05764_,12.96µm
_07649_,12.96µm
_08188_,12.96µm
_09850_,12.96µm
_04253_,12.94µm
_06950_,12.94µm
_10047_,12.94µm
_02140_,12.93µm
_00789_,12.92µm
_00798_,12.92µm
_01462_,12.92µm
_02538_,12.92µm
_02743_,12.92µm
_04552_,12.92µm
_05488_,12.92µm
_05580_,12.92µm
_05635_,12.92µm
_06407_,12.92µm
_06654_,12.92µm
_07430_,12.92µm
_09838_,12.92µm
net403,12.92µm
_05097_,12.91µm
_02113_,12.9µm
_02455_,12.9µm
_04192_,12.9µm
_09652_,12.9µm
_00559_,12.88µm
_01943_,12.88µm
_05101_,12.88µm
_05314_,12.88µm
_09048_,12.88µm
_09388_,12.88µm
_09763_,12.88µm
_09774_,12.88µm
_01931_,12.87µm
_02880_,12.86µm
_04191_,12.86µm
_08569_,12.86µm
_10031_,12.86µm
b[14],12.86µm
_02478_,12.84µm
_03053_,12.84µm
_08536_,12.84µm
_00773_,12.82µm
_01430_,12.82µm
_04246_,12.82µm
_10012_,12.82µm
_02005_,12.8µm
_02227_,12.8µm
_02471_,12.8µm
_04417_,12.8µm
_05435_,12.8µm
_05595_,12.8µm
_05695_,12.8µm
_06645_,12.8µm
_07393_,12.8µm
_07603_,12.8µm
_08304_,12.8µm
net401,12.8µm
_01304_,12.78µm
_03677_,12.78µm
_05704_,12.78µm
_07541_,12.78µm
net338,12.78µm
_00693_,12.76µm
_00892_,12.76µm
_01272_,12.76µm
_01997_,12.76µm
_02618_,12.76µm
_02987_,12.76µm
_03620_,12.76µm
_06788_,12.76µm
_07758_,12.76µm
_09965_,12.76µm
net973,12.76µm
_03100_,12.74µm
_05515_,12.74µm
_06390_,12.74µm
_06814_,12.74µm
_09037_,12.74µm
_04249_,12.72µm
_06434_,12.72µm
_08607_,12.72µm
_01970_,12.7µm
_03984_,12.7µm
_04199_,12.7µm
_04695_,12.7µm
_04909_,12.7µm
_05003_,12.7µm
_06576_,12.7µm
_06670_,12.7µm
_07266_,12.7µm
_07543_,12.7µm
_07765_,12.7µm
_09090_,12.7µm
net444,12.7µm
_02060_,12.68µm
_03471_,12.68µm
_04942_,12.68µm
_04979_,12.68µm
_08632_,12.68µm
_09272_,12.68µm
_09377_,12.68µm
_03644_,12.66µm
_03727_,12.66µm
_04920_,12.66µm
_08094_,12.66µm
term_mid\[20\],12.66µm
net224,12.66µm
_01917_,12.64µm
_05650_,12.64µm
_07920_,12.64µm
_05801_,12.62µm
_06488_,12.62µm
_07886_,12.62µm
_09608_,12.62µm
_10176_,12.62µm
net126,12.62µm
_08292_,12.615µm
_01371_,12.6µm
_03640_,12.6µm
_04290_,12.6µm
_07654_,12.6µm
p[32],12.6µm
p[55],12.6µm
net237,12.6µm
net981,12.6µm
_00481_,12.58µm
_00556_,12.58µm
_00714_,12.58µm
_01301_,12.58µm
_02980_,12.58µm
_03312_,12.58µm
_03318_,12.58µm
_03804_,12.58µm
_03987_,12.58µm
_04370_,12.58µm
_05401_,12.58µm
_07959_,12.58µm
_08825_,12.58µm
_09281_,12.58µm
net128,12.58µm
_08241_,12.575µm
_01846_,12.56µm
_02268_,12.56µm
_03835_,12.56µm
_03880_,12.56µm
_04167_,12.56µm
_05333_,12.56µm
_05448_,12.56µm
_07628_,12.56µm
_10117_,12.56µm
_05807_,12.545µm
_01876_,12.54µm
_04653_,12.54µm
_05048_,12.54µm
_06550_,12.54µm
_07146_,12.54µm
_07512_,12.54µm
_09892_,12.54µm
net246,12.54µm
net390,12.54µm
_02365_,12.53µm
_05423_,12.52µm
_07184_,12.52µm
_09812_,12.52µm
rst,12.52µm
_07484_,12.51µm
_07821_,12.51µm
_00451_,12.5µm
_01450_,12.5µm
_03191_,12.5µm
_04873_,12.5µm
_05815_,12.5µm
_06122_,12.5µm
_07104_,12.5µm
_07651_,12.5µm
_08186_,12.5µm
net53,12.5µm
_01956_,12.48µm
_05204_,12.48µm
_09255_,12.48µm
_09419_,12.48µm
_00122_,12.475µm
_03555_,12.475µm
_01016_,12.46µm
_02525_,12.46µm
_03057_,12.46µm
_03490_,12.46µm
_04279_,12.46µm
_05969_,12.46µm
_06258_,12.46µm
_06532_,12.46µm
_07414_,12.46µm
_07852_,12.46µm
_09647_,12.46µm
net250,12.46µm
_02382_,12.44µm
_03186_,12.44µm
_04333_,12.44µm
_07196_,12.44µm
_07502_,12.44µm
_07528_,12.44µm
_09243_,12.44µm
_09998_,12.44µm
_00543_,12.42µm
_00822_,12.42µm
_01545_,12.42µm
_01918_,12.42µm
_02001_,12.42µm
_02207_,12.42µm
_02552_,12.42µm
_04168_,12.42µm
_04665_,12.42µm
_06914_,12.42µm
_06915_,12.42µm
_07318_,12.42µm
_07746_,12.42µm
_09671_,12.42µm
_09793_,12.42µm
term_high\[57\],12.42µm
term_mid\[27\],12.42µm
net1031,12.42µm
net331,12.42µm
net1124,12.42µm
net448,12.415µm
_00213_,12.4µm
_03017_,12.4µm
_04126_,12.4µm
_05790_,12.4µm
_05923_,12.4µm
_08942_,12.39µm
_02967_,12.38µm
_04853_,12.38µm
_04985_,12.38µm
_09063_,12.38µm
clknet_leaf_60_clk,12.38µm
net882,12.38µm
_02909_,12.36µm
_04677_,12.36µm
_01687_,12.34µm
_03056_,12.34µm
_03825_,12.34µm
_03913_,12.34µm
_04241_,12.34µm
_04431_,12.34µm
_04455_,12.34µm
_05166_,12.34µm
_05564_,12.34µm
_06517_,12.34µm
_07639_,12.34µm
_07780_,12.34µm
_08048_,12.34µm
_08630_,12.34µm
_08768_,12.34µm
_07624_,12.32µm
_09583_,12.32µm
_06421_,12.31µm
_02371_,12.3µm
_02796_,12.3µm
_03296_,12.3µm
_03613_,12.3µm
_04265_,12.3µm
_04572_,12.3µm
_05139_,12.3µm
_05205_,12.3µm
_05489_,12.3µm
_05717_,12.3µm
_08211_,12.3µm
_09563_,12.3µm
net1081,12.3µm
_06700_,12.28µm
_10167_,12.28µm
_00950_,12.26µm
_01071_,12.26µm
_01726_,12.26µm
_01925_,12.26µm
_01968_,12.26µm
_02065_,12.26µm
_02280_,12.26µm
_02640_,12.26µm
_03769_,12.26µm
_04175_,12.26µm
_05149_,12.26µm
_05858_,12.26µm
_06044_,12.26µm
_07475_,12.26µm
_07759_,12.26µm
_08169_,12.26µm
_08245_,12.26µm
net1047,12.26µm
_05945_,12.25µm
_06374_,12.25µm
net896,12.245µm
_01137_,12.24µm
_02354_,12.24µm
_02442_,12.24µm
_02851_,12.24µm
_03129_,12.24µm
_04411_,12.24µm
_06228_,12.24µm
_08883_,12.24µm
_09875_,12.24µm
_00961_,12.22µm
_02125_,12.22µm
_04026_,12.22µm
_04193_,12.22µm
_04686_,12.22µm
_08378_,12.22µm
_08806_,12.22µm
_01514_,12.2µm
_02598_,12.2µm
_03643_,12.2µm
_03646_,12.2µm
_09750_,12.2µm
_09975_,12.2µm
_01012_,12.18µm
_01224_,12.18µm
_02030_,12.18µm
_04201_,12.18µm
_04262_,12.18µm
_04792_,12.18µm
_05805_,12.18µm
_08142_,12.18µm
_09789_,12.18µm
_10157_,12.18µm
_02139_,12.17µm
_02116_,12.16µm
_03005_,12.16µm
_03366_,12.16µm
_05257_,12.16µm
_05829_,12.16µm
_06418_,12.16µm
_06560_,12.16µm
_06723_,12.16µm
_09432_,12.16µm
_09564_,12.16µm
b[24],12.16µm
b[29],12.16µm
p_lh\[21\],12.15µm
_03316_,12.14µm
_09060_,12.14µm
_00883_,12.13µm
_01106_,12.12µm
_03716_,12.12µm
_04493_,12.12µm
_05907_,12.12µm
_06009_,12.12µm
_06082_,12.12µm
_07545_,12.12µm
_08951_,12.12µm
_09184_,12.12µm
_10020_,12.12µm
_00703_,12.1µm
_03098_,12.1µm
_03398_,12.1µm
_04978_,12.1µm
_05943_,12.1µm
_06086_,12.1µm
_06813_,12.1µm
_06822_,12.1µm
_07662_,12.1µm
_09832_,12.1µm
net260,12.1µm
net369,12.1µm
_09448_,12.095µm
_00324_,12.085µm
_00814_,12.08µm
_02584_,12.08µm
_03927_,12.08µm
_05498_,12.08µm
_05961_,12.08µm
_07811_,12.08µm
p_ll\[5\],12.08µm
net383,12.08µm
_00730_,12.06µm
_00920_,12.06µm
_03237_,12.06µm
_04858_,12.06µm
_05587_,12.06µm
_05811_,12.06µm
_07665_,12.06µm
_09307_,12.06µm
term_mid\[47\],12.06µm
net869,12.06µm
_01123_,12.04µm
_06031_,12.04µm
_06906_,12.04µm
_06965_,12.04µm
_08071_,12.04µm
_08262_,12.04µm
_08381_,12.04µm
_09459_,12.04µm
mid_sum\[10\],12.04µm
_01822_,12.02µm
_05110_,12.02µm
_06561_,12.02µm
_08771_,12.02µm
_02763_,12µm
_02969_,12µm
_03634_,12µm
_03991_,12µm
_04225_,12µm
_05778_,12µm
_05800_,12µm
_08663_,12µm
_09585_,12µm
_04477_,11.99µm
_00046_,11.98µm
_01115_,11.98µm
_01598_,11.98µm
_02622_,11.98µm
_06887_,11.98µm
_00766_,11.96µm
_02168_,11.96µm
_02228_,11.96µm
_04541_,11.96µm
_04542_,11.96µm
_05308_,11.96µm
_06662_,11.96µm
_07352_,11.96µm
_08452_,11.96µm
_09771_,11.96µm
net873,11.96µm
_06098_,11.95µm
_01196_,11.94µm
_02322_,11.94µm
_02536_,11.94µm
_04664_,11.94µm
_07537_,11.94µm
_09072_,11.94µm
_03206_,11.93µm
_02683_,11.92µm
_02813_,11.92µm
_06075_,11.92µm
_06905_,11.92µm
_09922_,11.92µm
net454,11.92µm
_06349_,11.91µm
_01754_,11.9µm
_08611_,11.9µm
_09178_,11.9µm
_02443_,11.88µm
_03451_,11.88µm
_04424_,11.88µm
_04839_,11.88µm
_06004_,11.88µm
_06982_,11.88µm
_07473_,11.88µm
_07514_,11.88µm
_07608_,11.88µm
_08914_,11.88µm
_09369_,11.88µm
_09548_,11.88µm
net228,11.88µm
net386,11.88µm
_08181_,11.87µm
_02269_,11.86µm
_08752_,11.86µm
_09224_,11.86µm
net198,11.86µm
_00941_,11.84µm
_01826_,11.84µm
_01874_,11.84µm
_03714_,11.84µm
_05236_,11.84µm
_05691_,11.84µm
_06735_,11.84µm
_07468_,11.84µm
_09206_,11.84µm
net802,11.84µm
_07200_,11.82µm
_09061_,11.82µm
_04023_,11.815µm
_04172_,11.8µm
_04352_,11.8µm
_05626_,11.8µm
_05655_,11.8µm
_06242_,11.8µm
_06617_,11.8µm
_08178_,11.8µm
_09928_,11.8µm
term_mid\[24\],11.8µm
_05108_,11.795µm
_09479_,11.785µm
_00926_,11.78µm
_01013_,11.78µm
_02450_,11.78µm
_03737_,11.78µm
_06102_,11.78µm
_08639_,11.78µm
net394,11.78µm
_07776_,11.775µm
_02019_,11.76µm
_06149_,11.76µm
_06199_,11.76µm
_06711_,11.76µm
_09660_,11.76µm
term_high\[62\],11.76µm
net1021,11.76µm
_08718_,11.755µm
_01031_,11.74µm
_02749_,11.74µm
_03047_,11.74µm
_05062_,11.74µm
_05290_,11.74µm
_05413_,11.74µm
_08430_,11.74µm
p_hh\[1\],11.74µm
net842,11.74µm
_00745_,11.72µm
_03275_,11.72µm
_05008_,11.72µm
_05343_,11.72µm
_05434_,11.72µm
_05933_,11.72µm
_06808_,11.72µm
_07775_,11.72µm
_08110_,11.72µm
_00971_,11.7µm
_01204_,11.7µm
_02084_,11.7µm
_02411_,11.7µm
_02718_,11.7µm
_04768_,11.7µm
_05087_,11.7µm
_08141_,11.7µm
_08225_,11.7µm
_08234_,11.7µm
b[23],11.7µm
net211,11.7µm
net437,11.7µm
_00606_,11.68µm
_00718_,11.68µm
_02391_,11.68µm
_03107_,11.68µm
_04086_,11.68µm
_04893_,11.68µm
p[33],11.68µm
p[34],11.68µm
p[35],11.68µm
p[36],11.68µm
p[37],11.68µm
p[38],11.68µm
p[42],11.68µm
p[43],11.68µm
p[44],11.68µm
p[45],11.68µm
p[47],11.68µm
p[48],11.68µm
p[49],11.68µm
p[50],11.68µm
p[52],11.68µm
p[53],11.68µm
p[54],11.68µm
p[56],11.68µm
p[60],11.68µm
p[61],11.68µm
p[63],11.68µm
net141,11.68µm
net187,11.68µm
net962,11.68µm
_04066_,11.665µm
_01549_,11.66µm
_01634_,11.66µm
_01905_,11.66µm
_02991_,11.66µm
_03656_,11.66µm
_04701_,11.66µm
_07350_,11.66µm
_08165_,11.66µm
_08484_,11.66µm
net429,11.66µm
_02616_,11.64µm
_05438_,11.64µm
_10127_,11.64µm
_04879_,11.63µm
_01372_,11.62µm
_02196_,11.62µm
_02544_,11.62µm
_03934_,11.62µm
_05521_,11.62µm
_06112_,11.62µm
_07711_,11.62µm
_08548_,11.62µm
_08610_,11.62µm
_09891_,11.62µm
_09980_,11.62µm
_06448_,11.61µm
_01271_,11.6µm
_04928_,11.6µm
_07179_,11.6µm
_08908_,11.6µm
_05172_,11.595µm
_00626_,11.58µm
_01420_,11.58µm
_01435_,11.58µm
_02419_,11.58µm
_03401_,11.58µm
_05268_,11.58µm
_06038_,11.58µm
_07345_,11.58µm
_07838_,11.58µm
_08754_,11.58µm
_09588_,11.58µm
net467,11.58µm
_06376_,11.575µm
_01759_,11.56µm
_04243_,11.56µm
_07650_,11.56µm
_09597_,11.56µm
_00510_,11.54µm
_01062_,11.54µm
_01778_,11.54µm
_03685_,11.54µm
_03858_,11.54µm
_06632_,11.54µm
_07625_,11.54µm
_09523_,11.54µm
_09616_,11.54µm
_02348_,11.53µm
_00331_,11.52µm
_01480_,11.52µm
_04447_,11.52µm
_04584_,11.52µm
_05786_,11.52µm
_07819_,11.52µm
_09267_,11.52µm
_09949_,11.52µm
net302,11.52µm
_00973_,11.51µm
_04144_,11.51µm
_05074_,11.51µm
_01238_,11.5µm
_01576_,11.5µm
_04817_,11.5µm
_05502_,11.5µm
_05784_,11.5µm
_06588_,11.5µm
_06686_,11.5µm
_07359_,11.5µm
_07370_,11.5µm
_08443_,11.5µm
_08903_,11.5µm
net289,11.5µm
_09625_,11.49µm
_00379_,11.485µm
_02118_,11.48µm
_05687_,11.48µm
_09263_,11.48µm
b[12],11.48µm
_07864_,11.475µm
term_high\[40\],11.47µm
term_high\[45\],11.47µm
_02666_,11.46µm
_03343_,11.46µm
_07218_,11.46µm
_08334_,11.46µm
term_mid\[18\],11.46µm
net1056,11.46µm
net288,11.46µm
_01783_,11.45µm
_01017_,11.44µm
_03248_,11.44µm
_03558_,11.44µm
_05321_,11.44µm
_08906_,11.44µm
_01264_,11.42µm
_01558_,11.42µm
_02708_,11.42µm
_03065_,11.42µm
_03668_,11.42µm
_03802_,11.42µm
_07897_,11.42µm
_08411_,11.42µm
_09785_,11.42µm
_09866_,11.42µm
_09983_,11.42µm
net826,11.42µm
_00788_,11.4µm
_03594_,11.4µm
_09405_,11.4µm
net972,11.4µm
_01793_,11.38µm
_02200_,11.38µm
_06372_,11.38µm
_07158_,11.38µm
_07627_,11.38µm
_07695_,11.38µm
_07795_,11.38µm
_08922_,11.38µm
_09507_,11.38µm
_02806_,11.36µm
_03908_,11.36µm
_07726_,11.36µm
_08757_,11.36µm
_01597_,11.34µm
_01705_,11.34µm
_03404_,11.34µm
_03903_,11.34µm
_06308_,11.34µm
_06924_,11.34µm
_07548_,11.34µm
_07687_,11.34µm
_07823_,11.34µm
_08183_,11.34µm
_08683_,11.34µm
net363,11.34µm
_01443_,11.32µm
_02608_,11.32µm
_04371_,11.32µm
_05708_,11.32µm
_05908_,11.32µm
_06652_,11.32µm
_07387_,11.32µm
_08984_,11.32µm
_09004_,11.32µm
_09367_,11.32µm
_09469_,11.32µm
_09676_,11.32µm
_09740_,11.32µm
_10035_,11.32µm
net276,11.32µm
_00966_,11.3µm
_01624_,11.3µm
_02032_,11.3µm
_02565_,11.3µm
_03351_,11.3µm
_08509_,11.3µm
_08684_,11.3µm
_01712_,11.29µm
_00123_,11.285µm
_01038_,11.28µm
_01434_,11.28µm
_03018_,11.28µm
_04148_,11.28µm
_05370_,11.28µm
_05402_,11.28µm
_05932_,11.28µm
_06060_,11.28µm
_07112_,11.28µm
_09800_,11.28µm
_00630_,11.26µm
_03731_,11.26µm
_06707_,11.26µm
_08100_,11.26µm
_08559_,11.26µm
term_mid\[30\],11.26µm
_03272_,11.255µm
p[11],11.25µm
_00646_,11.24µm
_00691_,11.24µm
_01199_,11.24µm
_02363_,11.24µm
_04868_,11.24µm
_05299_,11.24µm
_05440_,11.24µm
_06139_,11.24µm
_07304_,11.24µm
_07333_,11.24µm
_07479_,11.24µm
_09810_,11.24µm
b[22],11.24µm
p_hh\[2\],11.24µm
net1110,11.24µm
_01315_,11.22µm
_03534_,11.22µm
_04018_,11.22µm
_05884_,11.22µm
_06505_,11.22µm
_06646_,11.22µm
_07796_,11.22µm
_09498_,11.22µm
p[39],11.22µm
p[51],11.22µm
p[62],11.22µm
_06378_,11.215µm
_07307_,11.205µm
_01402_,11.2µm
_01464_,11.2µm
_02331_,11.2µm
_03517_,11.2µm
_04102_,11.2µm
_06737_,11.2µm
_07383_,11.2µm
_08402_,11.2µm
_08421_,11.2µm
_09451_,11.2µm
_05608_,11.19µm
_01418_,11.18µm
_01703_,11.18µm
_02305_,11.18µm
_02888_,11.18µm
_03267_,11.18µm
_04007_,11.18µm
_06352_,11.18µm
_07046_,11.18µm
_08042_,11.18µm
_08460_,11.18µm
_09409_,11.18µm
_09655_,11.18µm
_10056_,11.18µm
_01214_,11.16µm
_01529_,11.16µm
_02231_,11.16µm
_03029_,11.16µm
_04170_,11.16µm
_04888_,11.16µm
_05455_,11.16µm
_05476_,11.16µm
_06111_,11.16µm
_06154_,11.16µm
_07403_,11.16µm
_08365_,11.16µm
_09704_,11.16µm
p_hh\[17\],11.16µm
_03567_,11.14µm
_04332_,11.14µm
_04922_,11.14µm
_10102_,11.14µm
net256,11.14µm
_00786_,11.12µm
_03153_,11.12µm
_03710_,11.12µm
_04661_,11.12µm
_04882_,11.12µm
_05266_,11.12µm
_05429_,11.12µm
_06125_,11.12µm
_07938_,11.12µm
_08470_,11.12µm
_08645_,11.12µm
a_h\[4\],11.12µm
_01389_,11.1µm
_03431_,11.1µm
_03859_,11.1µm
_04726_,11.1µm
_06304_,11.1µm
_06369_,11.1µm
_07804_,11.1µm
_08476_,11.1µm
_08650_,11.1µm
_01583_,11.08µm
_02106_,11.08µm
_02225_,11.08µm
_03811_,11.08µm
_03826_,11.08µm
_04747_,11.08µm
_05033_,11.08µm
_05192_,11.08µm
_05241_,11.08µm
_05613_,11.08µm
_05633_,11.08µm
_06456_,11.08µm
_07863_,11.08µm
_08129_,11.08µm
_08179_,11.08µm
_08804_,11.08µm
_09055_,11.08µm
_09752_,11.08µm
_01330_,11.065µm
_01113_,11.06µm
_06035_,11.06µm
_04562_,11.05µm
_02500_,11.04µm
_03337_,11.04µm
_04583_,11.04µm
_05393_,11.04µm
_05878_,11.04µm
_06776_,11.04µm
_07045_,11.04µm
_07951_,11.04µm
_09053_,11.04µm
net1114,11.04µm
_06104_,11.035µm
_04198_,11.02µm
_04883_,11.02µm
p_hh\[9\],11.02µm
_01690_,11.01µm
_01830_,11µm
_01967_,11µm
_04245_,11µm
_04497_,11µm
_05089_,11µm
_05684_,11µm
_06763_,11µm
_08073_,11µm
_08523_,11µm
_08733_,11µm
_04025_,10.98µm
_04236_,10.98µm
_04801_,10.98µm
_06647_,10.98µm
_06663_,10.98µm
net305,10.98µm
_01008_,10.96µm
_03142_,10.96µm
_04252_,10.96µm
_04856_,10.96µm
_05273_,10.96µm
_05859_,10.96µm
_07560_,10.96µm
_07892_,10.96µm
_08097_,10.96µm
net420,10.96µm
net898,10.96µm
_01395_,10.94µm
_01484_,10.94µm
_05527_,10.94µm
_07029_,10.94µm
_09011_,10.94µm
_09759_,10.94µm
net376,10.94µm
_02356_,10.92µm
_03166_,10.92µm
_04305_,10.92µm
_05287_,10.92µm
_09491_,10.92µm
_09582_,10.92µm
_10018_,10.92µm
net938,10.92µm
_01884_,10.91µm
_02710_,10.9µm
_08510_,10.9µm
_01242_,10.88µm
_01294_,10.88µm
_03052_,10.88µm
_03374_,10.88µm
_04046_,10.88µm
_05196_,10.88µm
_06427_,10.88µm
_06563_,10.88µm
_06940_,10.88µm
_06949_,10.88µm
_07418_,10.88µm
_07899_,10.88µm
_08820_,10.88µm
_09122_,10.88µm
_01627_,10.86µm
_01775_,10.86µm
_02295_,10.86µm
_02986_,10.86µm
_03990_,10.86µm
_04226_,10.86µm
_07038_,10.86µm
_08296_,10.86µm
_08792_,10.86µm
net199,10.86µm
net235,10.86µm
_09999_,10.845µm
_01579_,10.84µm
_01911_,10.84µm
_02955_,10.84µm
_04403_,10.84µm
_04890_,10.84µm
_04903_,10.84µm
_05937_,10.84µm
_08190_,10.84µm
_09430_,10.84µm
_09641_,10.84µm
_10154_,10.84µm
_00216_,10.825µm
_01507_,10.82µm
_02770_,10.82µm
_04400_,10.82µm
_08850_,10.82µm
_08945_,10.82µm
_09930_,10.82µm
p_ll_pipe\[5\],10.82µm
net1040,10.82µm
_00623_,10.8µm
_00675_,10.8µm
_01913_,10.8µm
_03236_,10.8µm
_03622_,10.8µm
_05799_,10.8µm
_07663_,10.8µm
_07877_,10.8µm
_08107_,10.8µm
_09273_,10.8µm
term_high\[48\],10.8µm
term_low\[4\],10.8µm
net862,10.8µm
_01661_,10.78µm
_03279_,10.78µm
_03477_,10.78µm
_03750_,10.78µm
_05563_,10.78µm
_06167_,10.78µm
_07465_,10.78µm
_07638_,10.78µm
_09649_,10.78µm
net921,10.78µm
_02630_,10.76µm
_03016_,10.76µm
_03670_,10.76µm
_05150_,10.76µm
_05376_,10.76µm
_05899_,10.76µm
_06302_,10.76µm
_06371_,10.76µm
_07018_,10.76µm
_09400_,10.76µm
_09425_,10.76µm
_01235_,10.74µm
_01288_,10.74µm
_03263_,10.74µm
_03552_,10.74µm
_04123_,10.74µm
_04937_,10.74µm
_06255_,10.74µm
_06622_,10.74µm
_06675_,10.74µm
_06820_,10.74µm
_08120_,10.74µm
_09804_,10.74µm
_10110_,10.74µm
term_mid\[19\],10.74µm
_02089_,10.72µm
_02162_,10.72µm
_03134_,10.72µm
_06415_,10.72µm
_09007_,10.72µm
_09701_,10.72µm
_09818_,10.72µm
_06411_,10.715µm
_00104_,10.705µm
_00560_,10.7µm
_01894_,10.7µm
_02018_,10.7µm
_02036_,10.7µm
_02253_,10.7µm
_02594_,10.7µm
_03127_,10.7µm
_04210_,10.7µm
_04297_,10.7µm
_05082_,10.7µm
_05311_,10.7µm
_05810_,10.7µm
_06026_,10.7µm
_06117_,10.7µm
_06922_,10.7µm
_07070_,10.7µm
_07264_,10.7µm
_07680_,10.7µm
_07848_,10.7µm
_07944_,10.7µm
_08670_,10.7µm
_09696_,10.7µm
_09879_,10.7µm
_10174_,10.7µm
net977,10.7µm
_01314_,10.68µm
_05191_,10.68µm
_07673_,10.68µm
_04923_,10.67µm
_00721_,10.66µm
_01560_,10.66µm
_02229_,10.66µm
_02432_,10.66µm
_02651_,10.66µm
_02846_,10.66µm
_03242_,10.66µm
_03936_,10.66µm
_04347_,10.66µm
_06151_,10.66µm
_06235_,10.66µm
_06400_,10.66µm
_07246_,10.66µm
_07550_,10.66µm
_08074_,10.66µm
_09165_,10.66µm
_09213_,10.66µm
_09236_,10.66µm
net840,10.66µm
net1134,10.66µm
_05469_,10.645µm
_01255_,10.64µm
_02713_,10.64µm
_02994_,10.64µm
_03547_,10.64µm
_04580_,10.64µm
_05316_,10.64µm
_05614_,10.64µm
_05688_,10.64µm
_05877_,10.64µm
_07297_,10.64µm
_07554_,10.64µm
_08115_,10.64µm
_09834_,10.64µm
_00624_,10.62µm
_02995_,10.62µm
_03915_,10.62µm
_04173_,10.62µm
_05644_,10.62µm
_06389_,10.62µm
_08195_,10.62µm
_09052_,10.62µm
_09101_,10.62µm
_09200_,10.62µm
_09249_,10.62µm
_10148_,10.62µm
_03956_,10.61µm
_07401_,10.6µm
_08064_,10.6µm
_01220_,10.58µm
_02857_,10.58µm
_04469_,10.58µm
_08572_,10.58µm
net236,10.58µm
net952,10.58µm
_00017_,10.565µm
_00028_,10.565µm
_02081_,10.56µm
_04282_,10.56µm
b[10],10.56µm
b[27],10.56µm
net425,10.555µm
_01152_,10.54µm
_01804_,10.54µm
_02454_,10.54µm
_02742_,10.54µm
_04045_,10.54µm
_04825_,10.54µm
_07907_,10.54µm
_07983_,10.54µm
_08224_,10.54µm
_09600_,10.54µm
_09819_,10.54µm
net314,10.54µm
_00347_,10.535µm
_00370_,10.525µm
_01422_,10.52µm
_02706_,10.52µm
_05673_,10.52µm
_08823_,10.52µm
_09603_,10.52µm
_02131_,10.5µm
_02415_,10.5µm
_02464_,10.5µm
_02541_,10.5µm
_03623_,10.5µm
_03667_,10.5µm
_04141_,10.5µm
_04624_,10.5µm
_05133_,10.5µm
_05791_,10.5µm
_06256_,10.5µm
_07065_,10.5µm
_07404_,10.5µm
_07965_,10.5µm
_08765_,10.5µm
_09506_,10.5µm
_10085_,10.485µm
_07533_,10.48µm
_07825_,10.48µm
_10065_,10.48µm
term_mid\[28\],10.48µm
_07277_,10.475µm
_06286_,10.47µm
_02051_,10.46µm
_02261_,10.46µm
_02447_,10.46µm
_06045_,10.46µm
_06316_,10.46µm
_07742_,10.46µm
_08640_,10.46µm
_09318_,10.46µm
_09601_,10.46µm
_00863_,10.45µm
_00991_,10.44µm
_01439_,10.44µm
_06731_,10.44µm
_09181_,10.44µm
_09541_,10.44µm
net1012,10.44µm
_02400_,10.42µm
_05184_,10.42µm
_07919_,10.42µm
_08441_,10.42µm
term_mid\[39\],10.42µm
net202,10.42µm
_01710_,10.41µm
_00500_,10.4µm
_02401_,10.4µm
_02768_,10.4µm
_02828_,10.4µm
_03543_,10.4µm
_05936_,10.4µm
_09128_,10.4µm
_10050_,10.4µm
_02319_,10.38µm
_02687_,10.38µm
_03063_,10.38µm
_03265_,10.38µm
_04546_,10.38µm
_05949_,10.38µm
_06963_,10.38µm
_08218_,10.38µm
_08333_,10.38µm
_08882_,10.38µm
_09617_,10.38µm
net223,10.38µm
net324,10.38µm
_00264_,10.365µm
_00530_,10.36µm
_00547_,10.36µm
_02205_,10.36µm
_02984_,10.36µm
_03574_,10.36µm
_05143_,10.36µm
_06017_,10.36µm
_08355_,10.36µm
_08870_,10.36µm
_09024_,10.36µm
_00838_,10.34µm
_01869_,10.34µm
_02152_,10.34µm
_02812_,10.34µm
_03879_,10.34µm
_03907_,10.34µm
_04430_,10.34µm
_07597_,10.34µm
_08077_,10.34µm
_08098_,10.34µm
_09081_,10.34µm
mid_sum\[17\],10.34µm
