Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_142_869,VGND,li1,407.1000,397.1200,0.000006
FILLER_142_867,VGND,li1,404.5700,397.1200,0.000006
FILLER_142_861,VGND,li1,402.9600,397.1200,0.000006
FILLER_142_849,VGND,li1,398.8200,397.1200,0.000006
FILLER_142_837,VGND,li1,393.3000,397.1200,0.000006
FILLER_142_825,VGND,li1,387.7800,397.1200,0.000006
FILLER_142_813,VGND,li1,382.2600,397.1200,0.000006
FILLER_142_811,VGND,li1,378.8100,397.1200,0.000006
FILLER_142_805,VGND,li1,377.2000,397.1200,0.000006
FILLER_142_793,VGND,li1,373.0600,397.1200,0.000007
FILLER_142_781,VGND,li1,367.5400,397.1200,0.000010
FILLER_142_769,VGND,li1,362.0200,397.1200,0.000014
FILLER_142_757,VGND,li1,356.5000,397.1200,0.000017
FILLER_142_742,VGND,li1,347.0700,397.1200,0.000020
FILLER_142_727,VGND,li1,340.4000,397.1200,0.000020
FILLER_142_701,VGND,li1,328.2100,397.1200,0.000018
FILLER_142_686,VGND,li1,321.3100,397.1200,0.000022
FILLER_142_667,VGND,li1,313.7200,397.1200,0.000025
FILLER_142_645,VGND,li1,302.4500,397.1200,0.000026
FILLER_142_640,VGND,li1,300.8400,397.1200,0.000026
FILLER_142_631,VGND,li1,296.0100,397.1200,0.000026
FILLER_142_605,VGND,li1,284.2800,397.1200,0.000024
FILLER_142_593,VGND,li1,278.7600,397.1200,0.000022
FILLER_142_589,VGND,li1,276.6900,397.1200,0.000022
FILLER_142_576,VGND,li1,273.2400,397.1200,0.000027
FILLER_142_564,VGND,li1,267.7200,397.1200,0.000037
FILLER_142_533,VGND,li1,251.1600,397.1200,0.000063
FILLER_142_531,VGND,li1,250.0100,397.1200,0.000063
FILLER_142_507,VGND,li1,240.5800,397.1200,0.000064
FILLER_142_489,VGND,li1,230.9200,397.1200,0.000061
FILLER_142_477,VGND,li1,227.7000,397.1200,0.000059
FILLER_142_475,VGND,li1,224.2500,397.1200,0.000064
FILLER_142_471,VGND,li1,223.1000,397.1200,0.000064
FILLER_142_454,VGND,li1,214.5900,397.1200,0.000097
FILLER_142_446,VGND,li1,212.5200,397.1200,0.000107
FILLER_142_439,VGND,li1,207.9200,397.1200,0.000120
FILLER_142_401,VGND,li1,190.6700,397.1200,0.000110
FILLER_142_393,VGND,li1,188.1400,397.1200,0.000102
FILLER_142_381,VGND,li1,183.5400,397.1200,0.000086
FILLER_142_363,VGND,li1,172.7300,397.1200,0.000065
FILLER_142_337,VGND,li1,160.7700,397.1200,0.000073
FILLER_142_333,VGND,li1,159.6200,397.1200,0.000073
FILLER_142_321,VGND,li1,155.9400,397.1200,0.000074
FILLER_142_309,VGND,li1,150.4200,397.1200,0.000071
FILLER_142_300,VGND,li1,144.2100,397.1200,0.000067
FILLER_142_292,VGND,li1,141.6800,397.1200,0.000066
FILLER_142_277,VGND,li1,133.4000,397.1200,0.000053
FILLER_142_269,VGND,li1,131.1000,397.1200,0.000051
FILLER_142_249,VGND,li1,120.7500,397.1200,0.000046
FILLER_142_227,VGND,li1,110.1700,397.1200,0.000055
FILLER_142_219,VGND,li1,108.1000,397.1200,0.000056
FILLER_142_197,VGND,li1,96.3700,397.1200,0.000051
FILLER_142_193,VGND,li1,94.9900,397.1200,0.000048
FILLER_142_184,VGND,li1,91.5400,397.1200,0.000046
FILLER_142_163,VGND,li1,81.4200,397.1200,0.000034
FILLER_142_141,VGND,li1,71.0700,397.1200,0.000032
FILLER_142_128,VGND,li1,67.1600,397.1200,0.000036
FILLER_142_109,VGND,li1,56.3500,397.1200,0.000045
FILLER_142_101,VGND,li1,53.8200,397.1200,0.000045
FILLER_142_80,VGND,li1,43.2400,397.1200,0.000039
FILLER_142_68,VGND,li1,39.5600,397.1200,0.000033
FILLER_142_56,VGND,li1,34.0400,397.1200,0.000028
