net,length_um
_08557_,13.215µm
_01280_,13.2µm
_02631_,13.2µm
_08472_,13.2µm
_00327_,13.18µm
_01231_,13.18µm
_03849_,13.18µm
_03959_,13.18µm
_04388_,13.18µm
_07288_,13.18µm
_07733_,13.18µm
_08186_,13.18µm
_08885_,13.18µm
_09474_,13.18µm
_09863_,13.18µm
term_high\[41\],13.18µm
net369,13.18µm
net1156,13.18µm
_02781_,13.165µm
_04672_,13.165µm
_00866_,13.16µm
_00924_,13.16µm
_00988_,13.16µm
_06583_,13.16µm
_06757_,13.16µm
net398,13.16µm
net961,13.16µm
_02715_,13.15µm
_01449_,13.14µm
_01994_,13.14µm
_02430_,13.14µm
_03245_,13.14µm
_05672_,13.14µm
_06601_,13.14µm
_07479_,13.14µm
_07593_,13.14µm
_07726_,13.14µm
_09769_,13.14µm
net153,13.14µm
net448,13.14µm
_01013_,13.12µm
_01029_,13.12µm
_03508_,13.12µm
_06112_,13.12µm
_07154_,13.12µm
_07543_,13.12µm
_09556_,13.12µm
term_low\[23\],13.12µm
_01094_,13.1µm
_04027_,13.1µm
_04583_,13.1µm
_04770_,13.1µm
_06082_,13.1µm
_06542_,13.1µm
_08140_,13.1µm
_08552_,13.1µm
_09494_,13.1µm
_09563_,13.1µm
term_mid\[32\],13.1µm
net262,13.1µm
_07032_,13.09µm
_00603_,13.08µm
_00896_,13.08µm
_01890_,13.08µm
_02046_,13.08µm
_03225_,13.08µm
_03343_,13.08µm
_09165_,13.08µm
_10055_,13.08µm
_00262_,13.065µm
_02492_,13.06µm
_06096_,13.06µm
_07010_,13.06µm
_07844_,13.06µm
_09071_,13.06µm
_08390_,13.05µm
_02123_,13.04µm
_03823_,13.04µm
_03982_,13.04µm
_05103_,13.04µm
_06208_,13.04µm
_06287_,13.04µm
_07999_,13.04µm
_09803_,13.04µm
net168,13.04µm
_02348_,13.035µm
_07243_,13.03µm
_02407_,13.02µm
_06980_,13.02µm
_08398_,13.02µm
_09697_,13.02µm
net1119,13.02µm
_01563_,13µm
_01691_,13µm
_02516_,13µm
_03098_,13µm
_05393_,13µm
_07157_,13µm
_08567_,13µm
_08993_,13µm
_04745_,12.99µm
_00157_,12.985µm
_06883_,12.98µm
net443,12.98µm
_03780_,12.96µm
_03909_,12.96µm
_07268_,12.96µm
_08686_,12.96µm
_09862_,12.96µm
_00395_,12.94µm
_03621_,12.94µm
_07342_,12.94µm
_08226_,12.94µm
_08336_,12.94µm
_08420_,12.94µm
net317,12.94µm
net485,12.94µm
_00695_,12.92µm
_00910_,12.92µm
_03341_,12.92µm
_03562_,12.92µm
_04948_,12.92µm
_05849_,12.92µm
_06506_,12.92µm
_07561_,12.92µm
p_ll\[5\],12.92µm
net152,12.92µm
net401,12.92µm
net1291,12.92µm
_01261_,12.9µm
_03748_,12.9µm
_00334_,12.88µm
_02519_,12.88µm
_02871_,12.88µm
_05787_,12.88µm
_06782_,12.88µm
_07788_,12.88µm
_07848_,12.88µm
_08107_,12.88µm
_10116_,12.88µm
net235,12.88µm
_00400_,12.86µm
_04742_,12.86µm
_06325_,12.86µm
_08434_,12.86µm
_08768_,12.86µm
_10179_,12.86µm
net1384,12.86µm
_07790_,12.85µm
_05801_,12.84µm
_06704_,12.84µm
net932,12.84µm
_02773_,12.82µm
term_mid\[19\],12.82µm
_02131_,12.8µm
_02942_,12.8µm
_04691_,12.8µm
_05133_,12.8µm
_06473_,12.8µm
_07668_,12.8µm
net283,12.8µm
net382,12.8µm
_01906_,12.78µm
_04836_,12.78µm
_05333_,12.78µm
_07332_,12.78µm
_08497_,12.78µm
_05909_,12.77µm
_08066_,12.77µm
_02368_,12.76µm
_03138_,12.76µm
_03448_,12.76µm
_07002_,12.76µm
_07192_,12.76µm
p_lh\[2\],12.76µm
net339,12.76µm
_00294_,12.745µm
_00363_,12.745µm
_03053_,12.74µm
_06720_,12.74µm
_00617_,12.72µm
_01212_,12.72µm
_01680_,12.72µm
_02254_,12.72µm
_03833_,12.72µm
_04351_,12.72µm
_05036_,12.72µm
_05358_,12.72µm
_06222_,12.72µm
_06456_,12.72µm
_07040_,12.72µm
_07583_,12.72µm
_08271_,12.72µm
_09078_,12.72µm
_00164_,12.705µm
_01529_,12.7µm
_01867_,12.7µm
_04636_,12.7µm
_06639_,12.7µm
_07478_,12.7µm
net955,12.7µm
_01309_,12.695µm
_01023_,12.68µm
_01076_,12.68µm
_01304_,12.68µm
_01599_,12.68µm
_04025_,12.68µm
_05965_,12.68µm
_06876_,12.68µm
_07013_,12.68µm
_07501_,12.68µm
_07655_,12.68µm
_09700_,12.68µm
_10030_,12.68µm
term_mid\[38\],12.68µm
_00630_,12.66µm
_02619_,12.66µm
_03282_,12.66µm
_06209_,12.66µm
_07856_,12.66µm
_08583_,12.66µm
net219,12.66µm
_01342_,12.645µm
_02726_,12.64µm
_03047_,12.64µm
_03794_,12.64µm
_04675_,12.64µm
_05815_,12.64µm
_06562_,12.64µm
_06587_,12.64µm
_07580_,12.64µm
_08010_,12.64µm
_09755_,12.64µm
_10022_,12.64µm
_00245_,12.62µm
_02682_,12.62µm
_04524_,12.62µm
_05192_,12.62µm
_06149_,12.62µm
_07284_,12.62µm
_07687_,12.62µm
_09342_,12.62µm
_07372_,12.61µm
_00207_,12.605µm
_01872_,12.6µm
_02024_,12.6µm
_04919_,12.6µm
_06017_,12.6µm
_06220_,12.6µm
_07481_,12.6µm
_08401_,12.6µm
_00737_,12.58µm
_07554_,12.58µm
_08106_,12.58µm
_08964_,12.58µm
_09167_,12.58µm
_09671_,12.58µm
_09711_,12.58µm
_09934_,12.58µm
net196,12.58µm
_04059_,12.56µm
_05614_,12.56µm
_05906_,12.56µm
_07370_,12.56µm
net337,12.56µm
_01286_,12.54µm
_01503_,12.54µm
_03413_,12.54µm
_04649_,12.54µm
_05089_,12.54µm
_05791_,12.54µm
_08004_,12.54µm
_08342_,12.54µm
_08981_,12.54µm
_09809_,12.54µm
p_lh\[15\],12.54µm
p_lh\[28\],12.54µm
_04280_,12.52µm
_07092_,12.52µm
_07624_,12.52µm
net1166,12.52µm
net1371,12.52µm
_01069_,12.5µm
_02139_,12.5µm
_02880_,12.5µm
_03928_,12.5µm
_05862_,12.5µm
_07902_,12.5µm
_00463_,12.49µm
_01651_,12.48µm
_02257_,12.48µm
_02683_,12.48µm
_05547_,12.48µm
_09081_,12.48µm
_00726_,12.46µm
_01357_,12.46µm
_02146_,12.46µm
_02660_,12.46µm
_03895_,12.46µm
_07019_,12.46µm
_10025_,12.46µm
net820,12.46µm
_03925_,12.45µm
_00746_,12.44µm
_03591_,12.44µm
_04568_,12.44µm
_07550_,12.44µm
_02352_,12.42µm
_02530_,12.42µm
_04391_,12.42µm
_06423_,12.42µm
_08348_,12.42µm
_08758_,12.42µm
_09663_,12.42µm
_09922_,12.42µm
net355,12.42µm
_06777_,12.4µm
net170,12.4µm
_00920_,12.38µm
_01743_,12.38µm
_01908_,12.38µm
_03000_,12.38µm
_03546_,12.38µm
_05074_,12.38µm
_05894_,12.38µm
_05936_,12.38µm
_06002_,12.38µm
_07103_,12.38µm
_08968_,12.38µm
_03501_,12.36µm
_03764_,12.36µm
_06347_,12.36µm
_07362_,12.36µm
_09110_,12.36µm
_01937_,12.34µm
_02472_,12.34µm
_03305_,12.34µm
_03709_,12.34µm
_04595_,12.34µm
_07913_,12.34µm
_07951_,12.34µm
_08281_,12.34µm
_08610_,12.34µm
_09892_,12.34µm
_06421_,12.33µm
_10101_,12.33µm
_00553_,12.32µm
_02238_,12.32µm
_09014_,12.32µm
net312,12.32µm
_01343_,12.3µm
_02120_,12.3µm
_02154_,12.3µm
_03989_,12.3µm
_04010_,12.3µm
_04429_,12.3µm
_04475_,12.3µm
_05750_,12.3µm
_06260_,12.3µm
_06722_,12.3µm
_06972_,12.3µm
_07541_,12.3µm
_08137_,12.3µm
_08318_,12.3µm
_08323_,12.3µm
term_mid\[24\],12.3µm
_02721_,12.28µm
_03114_,12.28µm
_04887_,12.28µm
_07837_,12.28µm
_08577_,12.28µm
_08621_,12.28µm
_08936_,12.28µm
_09935_,12.28µm
_03674_,12.265µm
_01214_,12.26µm
_02388_,12.26µm
_07573_,12.26µm
_08639_,12.26µm
_08682_,12.26µm
_03687_,12.24µm
_04148_,12.24µm
_04744_,12.24µm
_05434_,12.24µm
_07089_,12.24µm
_08679_,12.24µm
net435,12.235µm
p_lh\[19\],12.225µm
_01463_,12.22µm
_01482_,12.22µm
_02525_,12.22µm
_04572_,12.22µm
_06887_,12.22µm
_08005_,12.22µm
_08072_,12.22µm
net1162,12.22µm
_10078_,12.21µm
_00356_,12.205µm
_02222_,12.2µm
_02322_,12.2µm
_02717_,12.2µm
_03482_,12.2µm
_06594_,12.2µm
_07020_,12.2µm
_09338_,12.2µm
_09390_,12.2µm
_09739_,12.2µm
_09873_,12.2µm
_00578_,12.18µm
_01329_,12.18µm
_02276_,12.18µm
_03635_,12.18µm
_06038_,12.18µm
_06620_,12.18µm
_10166_,12.18µm
net1342,12.18µm
_01499_,12.16µm
_02195_,12.16µm
_02213_,12.16µm
_03328_,12.16µm
_03367_,12.16µm
_04817_,12.16µm
_04857_,12.16µm
_06355_,12.16µm
_08117_,12.16µm
_08529_,12.16µm
_09773_,12.16µm
net916,12.16µm
_01285_,12.155µm
_03359_,12.14µm
_05447_,12.14µm
_08543_,12.14µm
_08708_,12.14µm
net940,12.14µm
net1125,12.14µm
_09608_,12.135µm
_01134_,12.12µm
_01598_,12.12µm
_02609_,12.12µm
_02960_,12.12µm
_04783_,12.12µm
_06326_,12.12µm
_09747_,12.12µm
term_mid\[20\],12.12µm
_01521_,12.1µm
_02532_,12.1µm
_03536_,12.1µm
_05897_,12.1µm
_09579_,12.1µm
_09792_,12.1µm
_07533_,12.09µm
_00229_,12.085µm
_00756_,12.08µm
_01006_,12.08µm
_01548_,12.08µm
_05255_,12.08µm
_05959_,12.08µm
_06344_,12.08µm
_07224_,12.08µm
_07651_,12.08µm
_07723_,12.08µm
_09806_,12.08µm
_09988_,12.08µm
_00639_,12.06µm
_02656_,12.06µm
_03008_,12.06µm
_04320_,12.06µm
_08163_,12.06µm
_01320_,12.04µm
_02948_,12.04µm
_05294_,12.04µm
_07045_,12.04µm
net1338,12.04µm
net1412,12.04µm
_04891_,12.035µm
_03855_,12.02µm
_04325_,12.02µm
_04396_,12.02µm
_02833_,12.01µm
_01816_,12µm
_02132_,12µm
_03942_,12µm
_06246_,12µm
_07343_,12µm
_08701_,12µm
term_high\[43\],12µm
term_low\[30\],12µm
_01355_,11.98µm
_02369_,11.98µm
_03978_,11.98µm
_04166_,11.98µm
_05877_,11.98µm
_07247_,11.98µm
_08735_,11.98µm
_00249_,11.965µm
_02013_,11.96µm
_02144_,11.96µm
_05137_,11.96µm
_06258_,11.96µm
_07404_,11.96µm
_07673_,11.96µm
_07743_,11.96µm
_08432_,11.96µm
net290,11.96µm
_07940_,11.95µm
_00362_,11.94µm
_04116_,11.94µm
_04711_,11.94µm
_05917_,11.94µm
_06991_,11.94µm
_07768_,11.94µm
_09184_,11.94µm
b[15],11.94µm
_03296_,11.92µm
_04312_,11.92µm
_05330_,11.92µm
_05931_,11.92µm
_06653_,11.92µm
_06817_,11.92µm
_09016_,11.92µm
_08449_,11.9µm
_00560_,11.88µm
_00816_,11.88µm
_01203_,11.88µm
_01751_,11.88µm
_02136_,11.88µm
_03492_,11.88µm
_03790_,11.88µm
_03848_,11.88µm
_04992_,11.88µm
_05182_,11.88µm
_05564_,11.88µm
_05992_,11.88µm
_05996_,11.88µm
_08484_,11.88µm
_08824_,11.88µm
_09884_,11.88µm
_00309_,11.865µm
_03990_,11.86µm
_10076_,11.86µm
_00536_,11.84µm
_01084_,11.84µm
_01112_,11.84µm
_02143_,11.84µm
_02292_,11.84µm
_03283_,11.84µm
_04126_,11.84µm
_08002_,11.84µm
_09643_,11.84µm
p_lh\[0\],11.84µm
_00652_,11.83µm
_00618_,11.82µm
_00090_,11.805µm
_00948_,11.8µm
_01250_,11.8µm
_01949_,11.8µm
_02156_,11.8µm
_03714_,11.8µm
_05620_,11.8µm
_06227_,11.8µm
_06738_,11.8µm
_07198_,11.8µm
_08194_,11.8µm
_09870_,11.8µm
_02829_,11.79µm
_05372_,11.785µm
_01832_,11.78µm
_05572_,11.78µm
_06001_,11.78µm
_06189_,11.78µm
_08683_,11.78µm
_09762_,11.78µm
rst,11.78µm
_08282_,11.765µm
_00784_,11.76µm
_01608_,11.76µm
_02464_,11.76µm
_04823_,11.76µm
_05981_,11.76µm
_08188_,11.76µm
net1176,11.76µm
_03419_,11.75µm
_02393_,11.74µm
_03574_,11.74µm
_03716_,11.74µm
_04713_,11.74µm
_09964_,11.74µm
net960,11.74µm
_03106_,11.73µm
_08685_,11.73µm
_06250_,11.72µm
_06341_,11.72µm
_08169_,11.72µm
_08580_,11.72µm
_09090_,11.72µm
net888,11.72µm
_00586_,11.7µm
_00602_,11.7µm
_00928_,11.7µm
_01119_,11.7µm
_03097_,11.7µm
_04175_,11.7µm
_05212_,11.7µm
_05503_,11.7µm
_06862_,11.7µm
_09158_,11.7µm
p_hl\[7\],11.7µm
net897,11.7µm
_00188_,11.695µm
_03911_,11.68µm
_05513_,11.68µm
_06010_,11.68µm
_06327_,11.68µm
_08333_,11.68µm
_08977_,11.68µm
_00613_,11.66µm
_02085_,11.66µm
_03552_,11.66µm
_03656_,11.66µm
_04051_,11.66µm
_04833_,11.66µm
_04853_,11.66µm
_05392_,11.66µm
_05987_,11.66µm
_06057_,11.66µm
_06173_,11.66µm
_06897_,11.66µm
_07612_,11.66µm
_08530_,11.66µm
_01163_,11.64µm
_01712_,11.64µm
_03964_,11.64µm
_05096_,11.64µm
_05342_,11.64µm
_06915_,11.64µm
net948,11.64µm
_10107_,11.63µm
_01002_,11.62µm
_01164_,11.62µm
_01969_,11.62µm
_02268_,11.62µm
_06593_,11.62µm
_07101_,11.62µm
_08075_,11.62µm
_08545_,11.62µm
_08761_,11.62µm
net341,11.62µm
_00800_,11.61µm
_00646_,11.6µm
_01118_,11.6µm
_01525_,11.6µm
_03441_,11.6µm
_05246_,11.6µm
_05364_,11.6µm
_07277_,11.6µm
_10104_,11.59µm
_00477_,11.58µm
_00592_,11.58µm
_06715_,11.58µm
_07296_,11.58µm
_10028_,11.58µm
net963,11.58µm
_08483_,11.57µm
_01709_,11.56µm
_03560_,11.56µm
_05064_,11.56µm
_09312_,11.56µm
_09489_,11.56µm
_01557_,11.54µm
_02596_,11.54µm
_02638_,11.54µm
_05425_,11.54µm
_06493_,11.54µm
_08041_,11.54µm
_08663_,11.54µm
_08883_,11.54µm
_09118_,11.54µm
_03065_,11.52µm
_09656_,11.52µm
_09895_,11.52µm
_01448_,11.5µm
_02307_,11.5µm
_03136_,11.5µm
_03142_,11.5µm
_03729_,11.5µm
_05241_,11.5µm
_07645_,11.5µm
_08652_,11.5µm
_10162_,11.5µm
term_mid\[35\],11.5µm
net411,11.5µm
_00086_,11.485µm
_02150_,11.48µm
_02732_,11.48µm
_03972_,11.48µm
p[34],11.48µm
p[58],11.48µm
_02618_,11.46µm
_03443_,11.46µm
_03556_,11.46µm
_03900_,11.46µm
_06031_,11.46µm
_06375_,11.46µm
_09008_,11.46µm
net436,11.46µm
net1109,11.46µm
_02861_,11.44µm
_01018_,11.42µm
_01717_,11.42µm
_02847_,11.42µm
_03215_,11.42µm
_03731_,11.42µm
_05173_,11.42µm
_05907_,11.42µm
_07813_,11.42µm
_07854_,11.42µm
_08428_,11.42µm
_08924_,11.42µm
_09957_,11.42µm
net902,11.42µm
_01251_,11.4µm
_05018_,11.4µm
_00533_,11.38µm
_00620_,11.38µm
_02990_,11.38µm
_02995_,11.38µm
_03862_,11.38µm
_04834_,11.38µm
_06749_,11.38µm
_06899_,11.38µm
_07325_,11.38µm
_08102_,11.38µm
_09880_,11.38µm
_09878_,11.37µm
_01666_,11.36µm
_04899_,11.36µm
_07158_,11.36µm
_08695_,11.36µm
_09721_,11.36µm
_05949_,11.35µm
_01370_,11.34µm
_02973_,11.34µm
_03310_,11.34µm
_04733_,11.34µm
_05368_,11.34µm
_05687_,11.34µm
_05905_,11.34µm
_09500_,11.34µm
_00968_,11.32µm
_01659_,11.32µm
_05708_,11.32µm
_05827_,11.32µm
_07171_,11.32µm
_07972_,11.32µm
_09782_,11.32µm
_01381_,11.3µm
_01389_,11.3µm
_01437_,11.3µm
_01903_,11.3µm
_02269_,11.3µm
_03273_,11.3µm
_03804_,11.3µm
_03967_,11.3µm
_04546_,11.3µm
_06394_,11.3µm
_07917_,11.3µm
_09459_,11.3µm
_05097_,11.29µm
_00147_,11.285µm
_00624_,11.28µm
_02744_,11.28µm
_03547_,11.28µm
_03779_,11.28µm
_03961_,11.28µm
_04122_,11.28µm
_05105_,11.28µm
_05111_,11.28µm
_05531_,11.28µm
_06673_,11.28µm
_07229_,11.28µm
_09003_,11.28µm
p_hh_pipe\[23\],11.28µm
_00673_,11.26µm
_02611_,11.26µm
_03431_,11.26µm
_01240_,11.24µm
_01360_,11.24µm
_01552_,11.24µm
_02633_,11.24µm
_03554_,11.24µm
_05117_,11.24µm
_05400_,11.24µm
_07104_,11.24µm
_07606_,11.24µm
_08651_,11.24µm
_09472_,11.24µm
_09578_,11.24µm
net134,11.24µm
net1352,11.24µm
_01015_,11.22µm
_01182_,11.22µm
_02039_,11.22µm
_02045_,11.22µm
_02449_,11.22µm
_03013_,11.22µm
_04160_,11.22µm
_04438_,11.22µm
_05017_,11.22µm
_07759_,11.22µm
_08228_,11.22µm
_08941_,11.22µm
net454,11.22µm
net891,11.22µm
_07207_,11.21µm
_00425_,11.2µm
_01480_,11.2µm
_02096_,11.2µm
_02373_,11.2µm
_02908_,11.2µm
p_lh\[6\],11.2µm
_01915_,11.18µm
_03373_,11.18µm
_03599_,11.18µm
_05295_,11.18µm
_05311_,11.18µm
_05946_,11.18µm
_06147_,11.18µm
_06201_,11.18µm
_07387_,11.18µm
_09043_,11.18µm
_09819_,11.18µm
_10016_,11.18µm
_10075_,11.18µm
_00830_,11.16µm
_02148_,11.16µm
_02283_,11.16µm
_03092_,11.16µm
_04036_,11.16µm
_04044_,11.16µm
_04930_,11.16µm
_05209_,11.16µm
_07492_,11.16µm
_07787_,11.16µm
_08612_,11.16µm
_09100_,11.16µm
_10033_,11.16µm
_03308_,11.145µm
_03249_,11.14µm
_07513_,11.14µm
_08308_,11.14µm
term_high\[54\],11.14µm
net926,11.14µm
_00890_,11.12µm
_01808_,11.12µm
_01851_,11.12µm
_01999_,11.12µm
_02906_,11.12µm
_04486_,11.12µm
_06525_,11.12µm
_06547_,11.12µm
_07163_,11.12µm
_08585_,11.12µm
_08664_,11.12µm
_08673_,11.12µm
_09874_,11.12µm
_00446_,11.1µm
_01538_,11.1µm
_05900_,11.1µm
_07321_,11.1µm
_07810_,11.1µm
_01168_,11.08µm
_01181_,11.08µm
_03115_,11.08µm
_05595_,11.08µm
_06024_,11.08µm
_06446_,11.08µm
_06551_,11.08µm
_08563_,11.08µm
term_mid\[30\],11.08µm
term_mid\[37\],11.08µm
net280,11.08µm
_00099_,11.06µm
_01430_,11.06µm
_02513_,11.06µm
_03291_,11.06µm
_10026_,11.06µm
net149,11.06µm
_04877_,11.05µm
_01504_,11.04µm
_01845_,11.04µm
_02042_,11.04µm
_04573_,11.04µm
_04590_,11.04µm
_05249_,11.04µm
_05645_,11.04µm
_07862_,11.04µm
_07933_,11.04µm
clknet_leaf_7_clk,11.04µm
_06071_,11.03µm
_01089_,11.02µm
_01137_,11.02µm
_07535_,11.02µm
_09141_,11.02µm
_00705_,11µm
_02324_,11µm
_04432_,11µm
_04471_,11µm
_04712_,11µm
_05319_,11µm
_06617_,11µm
_06829_,11µm
_06988_,11µm
_07018_,11µm
_07050_,11µm
_08341_,11µm
_08523_,11µm
net156,11µm
_06285_,10.985µm
_02438_,10.98µm
_04379_,10.98µm
_04886_,10.98µm
_07804_,10.98µm
_09179_,10.98µm
_01339_,10.96µm
_03490_,10.96µm
_04563_,10.96µm
_04591_,10.96µm
_05654_,10.96µm
_06281_,10.96µm
_08095_,10.96µm
_08989_,10.96µm
net1161,10.96µm
_05770_,10.94µm
_10086_,10.94µm
_00923_,10.92µm
_02457_,10.92µm
_03094_,10.92µm
_03164_,10.92µm
_07597_,10.92µm
_09114_,10.92µm
_09128_,10.92µm
term_mid\[45\],10.92µm
_08785_,10.91µm
_05355_,10.9µm
_06363_,10.9µm
_07228_,10.9µm
net841,10.9µm
_01042_,10.88µm
_01697_,10.88µm
_01918_,10.88µm
_01974_,10.88µm
_02149_,10.88µm
_04882_,10.88µm
_04964_,10.88µm
_05047_,10.88µm
_05431_,10.88µm
_07124_,10.88µm
_07458_,10.88µm
_08644_,10.88µm
_09839_,10.88µm
_10054_,10.88µm
_10119_,10.88µm
net272,10.88µm
_00216_,10.865µm
_01403_,10.865µm
_00781_,10.86µm
_00961_,10.86µm
_02112_,10.86µm
_03987_,10.86µm
_05296_,10.86µm
_05867_,10.86µm
_08141_,10.86µm
net930,10.86µm
_00548_,10.84µm
_03109_,10.84µm
_03655_,10.84µm
_04355_,10.84µm
_04955_,10.84µm
_06369_,10.84µm
_07927_,10.84µm
_09618_,10.84µm
_10147_,10.84µm
net1056,10.84µm
_04265_,10.83µm
_00292_,10.825µm
_00996_,10.82µm
_02190_,10.82µm
_02442_,10.82µm
_02630_,10.82µm
_03200_,10.82µm
_07625_,10.82µm
_08861_,10.82µm
_09009_,10.82µm
_09213_,10.82µm
_09514_,10.82µm
_02047_,10.8µm
_03175_,10.8µm
_03610_,10.8µm
_04856_,10.8µm
_06776_,10.8µm
_07350_,10.8µm
_08245_,10.8µm
_09302_,10.8µm
_09919_,10.8µm
_09978_,10.8µm
net335,10.8µm
_00763_,10.78µm
_01363_,10.78µm
_02378_,10.78µm
_04987_,10.78µm
_05276_,10.78µm
_05818_,10.78µm
_06167_,10.78µm
mid_sum\[24\],10.78µm
net1079,10.78µm
_04230_,10.775µm
_00170_,10.765µm
_01007_,10.76µm
_01576_,10.76µm
_01626_,10.76µm
_03063_,10.76µm
_03827_,10.76µm
_06231_,10.76µm
_06850_,10.76µm
_07028_,10.76µm
_07317_,10.76µm
_07455_,10.76µm
_10007_,10.76µm
net209,10.76µm
_00822_,10.74µm
_01238_,10.74µm
_01444_,10.74µm
_02002_,10.74µm
_03620_,10.74µm
_04462_,10.74µm
_05522_,10.74µm
_05954_,10.74µm
_06376_,10.74µm
_06397_,10.74µm
_07475_,10.74µm
_07765_,10.74µm
_07937_,10.74µm
_08034_,10.74µm
_08131_,10.74µm
_08176_,10.74µm
_08687_,10.74µm
_08804_,10.74µm
term_high\[48\],10.74µm
net344,10.74µm
_00875_,10.72µm
_03272_,10.72µm
_03425_,10.72µm
_03995_,10.72µm
_04376_,10.72µm
_04511_,10.72µm
_06219_,10.72µm
_09203_,10.72µm
_04137_,10.705µm
_00551_,10.7µm
_00716_,10.7µm
_01392_,10.7µm
_01715_,10.7µm
_02709_,10.7µm
_05450_,10.7µm
_07105_,10.7µm
_08234_,10.7µm
_09046_,10.7µm
_09441_,10.7µm
_02784_,10.68µm
_04363_,10.68µm
_04495_,10.68µm
_09524_,10.68µm
_09720_,10.68µm
b[5],10.68µm
_01474_,10.66µm
_02172_,10.66µm
_03316_,10.66µm
_03692_,10.66µm
_05914_,10.66µm
_06470_,10.66µm
_06799_,10.66µm
_08312_,10.66µm
_08756_,10.66µm
_09969_,10.66µm
net288,10.66µm
_01062_,10.64µm
_03311_,10.64µm
_07119_,10.64µm
_07227_,10.64µm
_07250_,10.64µm
_07428_,10.64µm
_08939_,10.64µm
_09828_,10.64µm
_01420_,10.62µm
_01625_,10.62µm
_01690_,10.62µm
_02722_,10.62µm
_02838_,10.62µm
_03416_,10.62µm
_05301_,10.62µm
_05613_,10.62µm
_06851_,10.62µm
_07383_,10.62µm
_09645_,10.62µm
_01242_,10.6µm
_08684_,10.6µm
_09211_,10.6µm
_09433_,10.6µm
net843,10.59µm
_00789_,10.58µm
_01443_,10.58µm
_02455_,10.58µm
_02713_,10.58µm
_04301_,10.58µm
_04615_,10.58µm
_05584_,10.58µm
_06331_,10.58µm
_06549_,10.58µm
_07472_,10.58µm
_09017_,10.58µm
_09035_,10.58µm
_09255_,10.58µm
_09909_,10.58µm
_08343_,10.56µm
_09458_,10.56µm
p[33],10.56µm
p[36],10.56µm
p[44],10.56µm
p[49],10.56µm
p[54],10.56µm
p[57],10.56µm
p[59],10.56µm
_08793_,10.55µm
_01223_,10.54µm
_01925_,10.54µm
_02903_,10.54µm
_03153_,10.54µm
_04472_,10.54µm
_04647_,10.54µm
_04751_,10.54µm
_07649_,10.54µm
_10156_,10.54µm
net331,10.54µm
_07178_,10.53µm
_09726_,10.53µm
_02622_,10.52µm
_04717_,10.52µm
_01175_,10.5µm
_03041_,10.5µm
_04100_,10.5µm
_04181_,10.5µm
_04916_,10.5µm
_06014_,10.5µm
_07424_,10.5µm
_07619_,10.5µm
_07971_,10.5µm
_08629_,10.5µm
net245,10.5µm
net361,10.5µm
_03014_,10.48µm
_05857_,10.48µm
_00650_,10.46µm
_02505_,10.46µm
_04762_,10.46µm
_01211_,10.44µm
_01315_,10.44µm
_02725_,10.44µm
_03499_,10.44µm
_05793_,10.44µm
_08696_,10.44µm
mid_sum\[5\],10.44µm
net238,10.44µm
_00163_,10.425µm
_00679_,10.42µm
_00761_,10.42µm
_01441_,10.42µm
_01703_,10.42µm
_03404_,10.42µm
_04820_,10.42µm
_05338_,10.42µm
_05581_,10.42µm
_06513_,10.42µm
_06701_,10.42µm
_07576_,10.42µm
_08445_,10.42µm
p_ll\[25\],10.42µm
net260,10.42µm
_00171_,10.405µm
_00721_,10.4µm
_01259_,10.4µm
_01273_,10.4µm
_01530_,10.4µm
_02134_,10.4µm
_03473_,10.4µm
_03475_,10.4µm
_03483_,10.4µm
_04645_,10.4µm
_04923_,10.4µm
_05387_,10.4µm
_05580_,10.4µm
_05986_,10.4µm
_07448_,10.4µm
_07689_,10.4µm
_08214_,10.4µm
net332,10.4µm
_00689_,10.38µm
_01699_,10.38µm
_02019_,10.38µm
_03107_,10.38µm
_04927_,10.38µm
_05094_,10.38µm
_07398_,10.38µm
_08360_,10.38µm
_09468_,10.38µm
net383,10.38µm
_01041_,10.375µm
_10085_,10.375µm
_02044_,10.36µm
_02522_,10.36µm
_04459_,10.36µm
_07219_,10.36µm
_09975_,10.36µm
term_high\[63\],10.36µm
_00523_,10.34µm
_02798_,10.34µm
_03937_,10.34µm
_05292_,10.34µm
_06261_,10.34µm
_06263_,10.34µm
_09445_,10.34µm
_00700_,10.32µm
_00979_,10.32µm
_01677_,10.32µm
_02808_,10.32µm
_03427_,10.32µm
_04121_,10.32µm
_05561_,10.32µm
_05671_,10.32µm
_05691_,10.32µm
_07982_,10.32µm
_09206_,10.32µm
_09387_,10.32µm
_09894_,10.32µm
_00198_,10.305µm
_00615_,10.3µm
_02970_,10.3µm
_04317_,10.3µm
_05101_,10.3µm
_06904_,10.3µm
_08598_,10.3µm
_08930_,10.3µm
_01347_,10.28µm
_01610_,10.28µm
_01668_,10.28µm
_03650_,10.28µm
_05257_,10.28µm
_05627_,10.28µm
_05765_,10.28µm
_06312_,10.28µm
_06557_,10.28µm
_07909_,10.28µm
_08017_,10.28µm
_08884_,10.28µm
_09683_,10.28µm
net340,10.28µm
_03589_,10.27µm
_01017_,10.26µm
_02994_,10.26µm
_03529_,10.26µm
_03747_,10.26µm
_03789_,10.26µm
_03793_,10.26µm
_04360_,10.26µm
_04370_,10.26µm
_04479_,10.26µm
_08541_,10.26µm
_08600_,10.26µm
_08667_,10.26µm
_09239_,10.26µm
_09811_,10.26µm
