net,length_um
_00519_,6.28µm
_00723_,6.28µm
_01015_,6.28µm
_01324_,6.28µm
_01415_,6.28µm
_02025_,6.28µm
_03036_,6.28µm
_03946_,6.28µm
_04520_,6.28µm
_04753_,6.28µm
_05026_,6.28µm
_05309_,6.28µm
_06452_,6.28µm
_06850_,6.28µm
_08038_,6.28µm
_08177_,6.28µm
_08215_,6.28µm
_09387_,6.28µm
_09842_,6.28µm
_10073_,6.28µm
net182,6.28µm
_00094_,6.265µm
_00275_,6.265µm
_00613_,6.26µm
_00857_,6.26µm
_01047_,6.26µm
_01169_,6.26µm
_02112_,6.26µm
_04090_,6.26µm
_05083_,6.26µm
_07117_,6.26µm
_07384_,6.26µm
_07406_,6.26µm
_07417_,6.26µm
_07994_,6.26µm
_08434_,6.26µm
_09408_,6.26µm
_09764_,6.26µm
_09888_,6.26µm
_10139_,6.26µm
mid_sum\[31\],6.26µm
p_hh_pipe\[0\],6.26µm
p_hh_pipe\[27\],6.26µm
net3,6.26µm
net4,6.26µm
net9,6.26µm
net30,6.26µm
net424,6.26µm
net918,6.26µm
net1227,6.26µm
_02307_,6.24µm
_00030_,6.225µm
_00048_,6.225µm
_00075_,6.225µm
_00139_,6.225µm
_00236_,6.225µm
_00333_,6.225µm
p[20],6.21µm
p[24],6.21µm
p[28],6.21µm
p[8],6.21µm
_00652_,6.2µm
_01228_,6.2µm
_01498_,6.2µm
_01658_,6.2µm
_04620_,6.2µm
_05198_,6.2µm
_05395_,6.2µm
_06903_,6.2µm
_08249_,6.2µm
_09036_,6.2µm
_09427_,6.2µm
_10142_,6.2µm
_01267_,6.18µm
_01965_,6.18µm
_02124_,6.18µm
_02385_,6.18µm
_02635_,6.18µm
_04359_,6.18µm
_04443_,6.18µm
_04691_,6.18µm
_04706_,6.18µm
_05427_,6.18µm
_05431_,6.18µm
_05631_,6.18µm
_05967_,6.18µm
_05984_,6.18µm
_06600_,6.18µm
_06653_,6.18µm
_06975_,6.18µm
_07223_,6.18µm
_07429_,6.18µm
_07716_,6.18µm
_08087_,6.18µm
_08491_,6.18µm
_08696_,6.18µm
_08808_,6.18µm
_09118_,6.18µm
_09589_,6.18µm
_10128_,6.18µm
net115,6.18µm
_03508_,6.16µm
_05339_,6.16µm
_06142_,6.16µm
_06331_,6.16µm
_06890_,6.16µm
_06932_,6.16µm
_08735_,6.16µm
_08748_,6.16µm
_08871_,6.16µm
_06991_,6.15µm
_01623_,6.14µm
_02359_,6.14µm
_02896_,6.14µm
_03413_,6.14µm
_03436_,6.14µm
_03460_,6.14µm
_04773_,6.14µm
_05355_,6.14µm
_05540_,6.14µm
_05556_,6.14µm
_05827_,6.14µm
_05963_,6.14µm
_06191_,6.14µm
_06313_,6.14µm
_06444_,6.14µm
_06608_,6.14µm
_07238_,6.14µm
_07327_,6.14µm
_07757_,6.14µm
_08322_,6.14µm
_08433_,6.14µm
_09119_,6.14µm
_09140_,6.14µm
net122,6.14µm
net914,6.14µm
net989,6.14µm
_00368_,6.135µm
_01877_,6.12µm
_03935_,6.12µm
_05373_,6.12µm
net222,6.12µm
_08342_,6.105µm
_00259_,6.1µm
_03975_,6.08µm
_05478_,6.08µm
_07354_,6.08µm
_08539_,6.08µm
_09338_,6.08µm
_09673_,6.08µm
_00464_,6.06µm
_00963_,6.06µm
_01190_,6.06µm
_01444_,6.06µm
_02794_,6.06µm
_03079_,6.06µm
_03358_,6.06µm
_03386_,6.06µm
_03681_,6.06µm
_05721_,6.06µm
_06419_,6.06µm
_07028_,6.06µm
_07137_,6.06µm
_07871_,6.06µm
_08114_,6.06µm
_08305_,6.06µm
_08442_,6.06µm
_08824_,6.06µm
_09537_,6.06µm
p_hh_pipe\[3\],6.06µm
net1366,6.06µm
_00130_,6.045µm
_01300_,6.04µm
_01621_,6.04µm
_02639_,6.04µm
_03598_,6.04µm
_04108_,6.04µm
_04187_,6.04µm
_05982_,6.04µm
_06109_,6.04µm
_07531_,6.04µm
_09587_,6.04µm
_09853_,6.04µm
_01643_,6.02µm
_03454_,6.02µm
_03694_,6.02µm
_04453_,6.02µm
_05075_,6.02µm
_06134_,6.02µm
_06923_,6.02µm
_07239_,6.02µm
_08223_,6.02µm
_01589_,6.01µm
_00088_,6.005µm
_02135_,6µm
_04764_,5.98µm
a[0],5.97µm
a[12],5.97µm
a[19],5.97µm
a[21],5.97µm
a[25],5.97µm
a[29],5.97µm
a[4],5.97µm
a[8],5.97µm
_00391_,5.94µm
_00759_,5.94µm
_01730_,5.94µm
_02062_,5.94µm
_02179_,5.94µm
_02333_,5.94µm
_02944_,5.94µm
_03536_,5.94µm
_03877_,5.94µm
_04459_,5.94µm
_04478_,5.94µm
_06036_,5.94µm
_06126_,5.94µm
_06161_,5.94µm
_07203_,5.94µm
_07705_,5.94µm
_08029_,5.94µm
_08053_,5.94µm
_08242_,5.94µm
_08483_,5.94µm
_08706_,5.94µm
_08832_,5.94µm
_00285_,5.92µm
_01618_,5.92µm
_01733_,5.92µm
_07215_,5.92µm
net1067,5.92µm
_07935_,5.91µm
_00471_,5.9µm
_00696_,5.9µm
_01601_,5.9µm
_07440_,5.9µm
_08704_,5.9µm
_02848_,5.89µm
_01045_,5.86µm
_02653_,5.86µm
_03313_,5.86µm
_05451_,5.86µm
_06601_,5.86µm
_08164_,5.86µm
net1147,5.86µm
_00972_,5.84µm
_01383_,5.84µm
_02167_,5.84µm
_02790_,5.84µm
_03257_,5.84µm
_03506_,5.84µm
_03846_,5.84µm
_03893_,5.84µm
_03921_,5.84µm
_05475_,5.84µm
_05491_,5.84µm
_05700_,5.84µm
_06081_,5.84µm
_06873_,5.84µm
_06957_,5.84µm
_07559_,5.84µm
_07610_,5.84µm
_08459_,5.84µm
_08465_,5.84µm
_09080_,5.84µm
_10147_,5.84µm
p_ll\[15\],5.84µm
net225,5.84µm
net271,5.84µm
net273,5.84µm
net1030,5.84µm
net1118,5.84µm
net1278,5.84µm
net1310,5.84µm
_06310_,5.835µm
_00807_,5.82µm
_00831_,5.82µm
_01125_,5.82µm
_01701_,5.82µm
_01788_,5.82µm
_01955_,5.82µm
_02479_,5.82µm
_02705_,5.82µm
_03070_,5.82µm
_03937_,5.82µm
_04163_,5.82µm
_05169_,5.82µm
_09190_,5.82µm
_10048_,5.82µm
_00233_,5.805µm
_00738_,5.8µm
_00843_,5.8µm
_01117_,5.8µm
_01900_,5.8µm
_02684_,5.8µm
_02701_,5.8µm
_02892_,5.8µm
_03080_,5.8µm
_03392_,5.8µm
_04089_,5.8µm
_04228_,5.8µm
_04468_,5.8µm
_04491_,5.8µm
_06259_,5.8µm
_06397_,5.8µm
_07072_,5.8µm
_07228_,5.8µm
_07249_,5.8µm
_07282_,5.8µm
_07377_,5.8µm
_07530_,5.8µm
_07764_,5.8µm
_08080_,5.8µm
_08213_,5.8µm
_08236_,5.8µm
_08570_,5.8µm
_08749_,5.8µm
_10155_,5.8µm
p_hh\[1\],5.8µm
p_hh_pipe\[4\],5.8µm
p_ll\[21\],5.8µm
term_high\[60\],5.8µm
net181,5.8µm
net821,5.8µm
net1256,5.8µm
_02284_,5.78µm
_04760_,5.78µm
_04818_,5.78µm
_06487_,5.78µm
_08976_,5.78µm
_00041_,5.765µm
_00224_,5.765µm
_00253_,5.765µm
_00332_,5.765µm
p[26],5.75µm
p[30],5.75µm
_00781_,5.74µm
_02337_,5.74µm
_03317_,5.74µm
_04872_,5.74µm
_05389_,5.74µm
_06268_,5.74µm
_09898_,5.74µm
_10029_,5.74µm
net1094,5.74µm
_00912_,5.72µm
_01055_,5.72µm
_01526_,5.72µm
_01769_,5.72µm
_02069_,5.72µm
_02339_,5.72µm
_02574_,5.72µm
_02919_,5.72µm
_02923_,5.72µm
_03213_,5.72µm
_03940_,5.72µm
_04448_,5.72µm
_04782_,5.72µm
_04863_,5.72µm
_05036_,5.72µm
_05267_,5.72µm
_05609_,5.72µm
_06370_,5.72µm
_06736_,5.72µm
_06810_,5.72µm
_06854_,5.72µm
_06877_,5.72µm
_07561_,5.72µm
_08408_,5.72µm
_08688_,5.72µm
_08851_,5.72µm
_08949_,5.72µm
_09292_,5.72µm
_09472_,5.72µm
_09992_,5.72µm
p_ll_pipe\[17\],5.72µm
net58,5.72µm
_00257_,5.705µm
_00276_,5.705µm
_05233_,5.7µm
_06387_,5.7µm
_08690_,5.7µm
_09337_,5.7µm
_09531_,5.7µm
mid_sum\[26\],5.7µm
_00688_,5.68µm
_00820_,5.68µm
_01058_,5.68µm
_01188_,5.68µm
_01503_,5.68µm
_01878_,5.68µm
_02388_,5.68µm
_02777_,5.68µm
_03232_,5.68µm
_03842_,5.68µm
_03933_,5.68µm
_04184_,5.68µm
_05188_,5.68µm
_05941_,5.68µm
_06013_,5.68µm
_06133_,5.68µm
_06753_,5.68µm
_07846_,5.68µm
_08716_,5.68µm
_09025_,5.68µm
_09031_,5.68µm
_09065_,5.68µm
_09214_,5.68µm
_09506_,5.68µm
_09687_,5.68µm
_10096_,5.68µm
net213,5.68µm
net1077,5.68µm
net1104,5.68µm
net1229,5.68µm
net1235,5.68µm
_00097_,5.62µm
_00293_,5.62µm
_03497_,5.62µm
_03819_,5.62µm
_03863_,5.62µm
_08147_,5.62µm
net1150,5.62µm
_00482_,5.6µm
_00575_,5.6µm
_00834_,5.6µm
_01225_,5.6µm
_01693_,5.6µm
_02428_,5.6µm
_05022_,5.6µm
_05113_,5.6µm
_05326_,5.6µm
_05863_,5.6µm
_06323_,5.6µm
_06491_,5.6µm
_06497_,5.6µm
_06786_,5.6µm
_07428_,5.6µm
_08514_,5.6µm
_09116_,5.6µm
_09457_,5.6µm
_00117_,5.58µm
_00974_,5.58µm
_01569_,5.58µm
_01610_,5.58µm
_01781_,5.58µm
_04177_,5.58µm
net990,5.58µm
_00140_,5.565µm
_02591_,5.56µm
_03064_,5.56µm
_03437_,5.56µm
net1050,5.56µm
_00250_,5.545µm
p[29],5.53µm
_03655_,5.52µm
_09665_,5.52µm
_01974_,5.5µm
_07069_,5.5µm
_07941_,5.5µm
_01812_,5.48µm
_01948_,5.48µm
_02313_,5.48µm
_03010_,5.48µm
_03255_,5.48µm
_03467_,5.48µm
_03608_,5.48µm
_05382_,5.48µm
_05555_,5.48µm
_07263_,5.48µm
_08480_,5.48µm
_09117_,5.48µm
net140,5.48µm
_01685_,5.46µm
_04432_,5.46µm
_06027_,5.46µm
_07910_,5.46µm
_08252_,5.46µm
net1332,5.46µm
_00535_,5.44µm
_03044_,5.44µm
_03133_,5.44µm
_04397_,5.44µm
_05015_,5.44µm
_05250_,5.44µm
_05310_,5.44µm
_07121_,5.44µm
_07626_,5.44µm
_09896_,5.44µm
_10063_,5.44µm
_00120_,5.435µm
_01567_,5.4µm
_02887_,5.4µm
_02902_,5.4µm
_02927_,5.4µm
_03200_,5.4µm
_03626_,5.4µm
_04137_,5.4µm
_04414_,5.4µm
_04507_,5.4µm
_06603_,5.4µm
_06830_,5.4µm
_07003_,5.4µm
_07567_,5.4µm
_07926_,5.4µm
_00805_,5.38µm
_01859_,5.38µm
_01996_,5.38µm
_02582_,5.38µm
_04196_,5.38µm
_04316_,5.38µm
_04891_,5.38µm
_05078_,5.38µm
_05085_,5.38µm
_05406_,5.38µm
_06261_,5.38µm
_06413_,5.38µm
_07699_,5.38µm
_07885_,5.38µm
_08056_,5.38µm
_08427_,5.38µm
_08917_,5.38µm
_09054_,5.38µm
_09508_,5.38µm
p_ll_pipe\[10\],5.38µm
net82,5.38µm
net129,5.38µm
net400,5.38µm
net1190,5.38µm
net1225,5.38µm
_00102_,5.365µm
_01561_,5.36µm
_02947_,5.36µm
_04206_,5.36µm
_04803_,5.36µm
_04867_,5.36µm
_06450_,5.36µm
_07131_,5.36µm
_08852_,5.36µm
_09748_,5.36µm
_09986_,5.36µm
_10132_,5.36µm
net233,5.36µm
_06676_,5.35µm
_00566_,5.34µm
_00775_,5.34µm
_00896_,5.34µm
_01368_,5.34µm
_02681_,5.34µm
_02894_,5.34µm
_03071_,5.34µm
_03102_,5.34µm
_03193_,5.34µm
_03894_,5.34µm
_04186_,5.34µm
_05001_,5.34µm
_05071_,5.34µm
_05258_,5.34µm
_05351_,5.34µm
_05477_,5.34µm
_05832_,5.34µm
_06574_,5.34µm
_06688_,5.34µm
_06848_,5.34µm
_07057_,5.34µm
_07122_,5.34µm
_07481_,5.34µm
_07482_,5.34µm
_07503_,5.34µm
_07999_,5.34µm
_08066_,5.34µm
_08096_,5.34µm
_08538_,5.34µm
_09311_,5.34µm
_09314_,5.34µm
_10084_,5.34µm
p_ll_pipe\[14\],5.34µm
p_ll_pipe\[21\],5.34µm
p_ll_pipe\[26\],5.34µm
p_ll_pipe\[27\],5.34µm
term_low\[1\],5.34µm
net264,5.34µm
net279,5.34µm
net303,5.34µm
net375,5.34µm
net1157,5.34µm
net1281,5.34µm
net1367,5.34µm
_01815_,5.31µm
a[22],5.29µm
_00564_,5.28µm
_01048_,5.28µm
_03205_,5.28µm
_03747_,5.28µm
_03911_,5.28µm
_03999_,5.28µm
_04116_,5.28µm
_04895_,5.28µm
_06571_,5.28µm
_08354_,5.28µm
_09783_,5.28µm
_00082_,5.265µm
_00099_,5.265µm
_00361_,5.265µm
_01063_,5.26µm
_01275_,5.26µm
_02048_,5.26µm
_02181_,5.26µm
_02526_,5.26µm
_02572_,5.26µm
_02699_,5.26µm
_03020_,5.26µm
_03025_,5.26µm
_03359_,5.26µm
_04073_,5.26µm
_04281_,5.26µm
_04623_,5.26µm
_05232_,5.26µm
_05454_,5.26µm
_05657_,5.26µm
_06032_,5.26µm
_06039_,5.26µm
_06210_,5.26µm
_06218_,5.26µm
_06470_,5.26µm
_06558_,5.26µm
_06685_,5.26µm
_06978_,5.26µm
_07094_,5.26µm
_07097_,5.26µm
_07230_,5.26µm
_07791_,5.26µm
_07862_,5.26µm
_08283_,5.26µm
_08594_,5.26µm
_08744_,5.26µm
_08816_,5.26µm
_08975_,5.26µm
_09142_,5.26µm
_09175_,5.26µm
_09331_,5.26µm
_09456_,5.26µm
_09490_,5.26µm
_09686_,5.26µm
_09691_,5.26µm
_09944_,5.26µm
_10024_,5.26µm
net93,5.26µm
net94,5.26µm
net114,5.26µm
net1168,5.26µm
_01411_,5.24µm
_03282_,5.24µm
_03325_,5.24µm
_03723_,5.24µm
_06140_,5.24µm
_06329_,5.24µm
_08258_,5.24µm
_00495_,5.22µm
_00848_,5.22µm
_01022_,5.22µm
_01044_,5.22µm
_01100_,5.22µm
_01107_,5.22µm
_01116_,5.22µm
_01461_,5.22µm
_01650_,5.22µm
_01795_,5.22µm
_01973_,5.22µm
_02595_,5.22µm
_03234_,5.22µm
_03362_,5.22µm
_03544_,5.22µm
_03986_,5.22µm
_04014_,5.22µm
_04062_,5.22µm
_04466_,5.22µm
_05766_,5.22µm
_06192_,5.22µm
_06275_,5.22µm
_07105_,5.22µm
_07144_,5.22µm
_07255_,5.22µm
_07306_,5.22µm
_07394_,5.22µm
_07456_,5.22µm
_07700_,5.22µm
_07756_,5.22µm
_08026_,5.22µm
_08332_,5.22µm
_08339_,5.22µm
_08495_,5.22µm
_09520_,5.22µm
_09919_,5.22µm
_10055_,5.22µm
net10,5.22µm
net77,5.22µm
net188,5.22µm
net1287,5.22µm
_01355_,5.2µm
p[16],5.19µm
_00381_,5.16µm
_01606_,5.16µm
_01731_,5.16µm
_01805_,5.14µm
_02250_,5.14µm
_03118_,5.14µm
_03208_,5.14µm
_03760_,5.14µm
_04150_,5.14µm
_05876_,5.14µm
_05942_,5.14µm
_06432_,5.14µm
_06638_,5.14µm
_06843_,5.14µm
_07602_,5.14µm
_08018_,5.14µm
_08762_,5.14µm
_10026_,5.14µm
net251,5.14µm
net1037,5.14µm
_03409_,5.12µm
_05338_,5.12µm
_06783_,5.12µm
_08836_,5.12µm
net815,5.12µm
_00557_,5.1µm
_03083_,5.1µm
_04600_,5.1µm
_05079_,5.1µm
_05671_,5.1µm
net1027,5.1µm
_00158_,5.085µm
a[5],5.07µm
_00028_,5.065µm
_00011_,5.06µm
_00423_,5.06µm
_01586_,5.06µm
_00031_,5.045µm
_00111_,5.045µm
_01772_,5.04µm
_02317_,5.04µm
_03593_,5.04µm
_06322_,5.04µm
_07358_,5.04µm
_00719_,5.02µm
_01720_,5.02µm
_02847_,5.02µm
_02981_,5.02µm
_03418_,5.02µm
_03852_,5.02µm
_04215_,5.02µm
_06816_,5.02µm
_07605_,5.02µm
_08047_,5.02µm
_09002_,5.02µm
_10162_,5.02µm
_00397_,5.005µm
_01644_,5µm
_03445_,5µm
_04827_,5µm
_06010_,5µm
_07888_,5µm
_08345_,5µm
_08537_,5µm
a[11],4.95µm
a[15],4.95µm
a[18],4.95µm
a[20],4.95µm
a[28],4.95µm
a[3],4.95µm
a[7],4.95µm
_01592_,4.94µm
_02166_,4.94µm
_02421_,4.94µm
_02566_,4.94µm
_02722_,4.94µm
_03199_,4.94µm
_03375_,4.94µm
_03396_,4.94µm
_03473_,4.94µm
_04699_,4.94µm
_05349_,4.94µm
_05765_,4.94µm
_06855_,4.94µm
_07658_,4.94µm
_08828_,4.94µm
_08925_,4.94µm
_09720_,4.94µm
net1284,4.94µm
_08741_,4.925µm
_00073_,4.92µm
_00514_,4.92µm
_01291_,4.92µm
_01614_,4.92µm
_01761_,4.92µm
_02427_,4.92µm
_02734_,4.92µm
_03077_,4.92µm
_03338_,4.92µm
_04055_,4.92µm
_04113_,4.92µm
_04308_,4.92µm
_04339_,4.92µm
_04473_,4.92µm
_05341_,4.92µm
_05482_,4.92µm
_05895_,4.92µm
_06213_,4.92µm
_06910_,4.92µm
_07334_,4.92µm
_07572_,4.92µm
_08162_,4.92µm
_08966_,4.92µm
_09606_,4.92µm
_09675_,4.92µm
_09702_,4.92µm
p_hh_pipe\[17\],4.92µm
p_ll\[19\],4.92µm
p_ll_pipe\[31\],4.92µm
net413,4.92µm
net809,4.92µm
_00611_,4.9µm
_00741_,4.9µm
_00947_,4.9µm
_01019_,4.9µm
_01516_,4.9µm
_01753_,4.9µm
_01899_,4.9µm
_03717_,4.9µm
_06899_,4.9µm
_07160_,4.9µm
_07585_,4.9µm
_08839_,4.9µm
_09543_,4.9µm
_09567_,4.9µm
_00248_,4.885µm
_00388_,4.885µm
_00393_,4.885µm
_00008_,4.88µm
_00791_,4.88µm
_00840_,4.88µm
_00993_,4.88µm
_01072_,4.88µm
_01209_,4.88µm
_01307_,4.88µm
_01325_,4.88µm
_01596_,4.88µm
_02476_,4.88µm
_02911_,4.88µm
_03075_,4.88µm
_03172_,4.88µm
_03753_,4.88µm
_04052_,4.88µm
_04378_,4.88µm
_04433_,4.88µm
_04789_,4.88µm
_04975_,4.88µm
_05057_,4.88µm
_05102_,4.88µm
_05439_,4.88µm
_05818_,4.88µm
_05854_,4.88µm
_06573_,4.88µm
_06699_,4.88µm
_06939_,4.88µm
_07068_,4.88µm
_07715_,4.88µm
_08546_,4.88µm
_08621_,4.88µm
_08673_,4.88µm
_09107_,4.88µm
_09341_,4.88µm
_09681_,4.88µm
p_hh_pipe\[8\],4.88µm
net1007,4.88µm
net1126,4.88µm
net1217,4.88µm
p[22],4.85µm
p[23],4.85µm
p[9],4.85µm
_00345_,4.845µm
_01764_,4.82µm
_02686_,4.82µm
_05505_,4.82µm
_07080_,4.82µm
_07226_,4.82µm
_07254_,4.82µm
_07288_,4.82µm
_08044_,4.82µm
net1175,4.82µm
_00025_,4.805µm
_00237_,4.805µm
_00487_,4.8µm
_01334_,4.8µm
_01390_,4.8µm
_01517_,4.8µm
_01771_,4.8µm
_01838_,4.8µm
_02350_,4.8µm
_02380_,4.8µm
_02506_,4.8µm
_03225_,4.8µm
_03742_,4.8µm
_03832_,4.8µm
_04519_,4.8µm
_04710_,4.8µm
_05115_,4.8µm
_05530_,4.8µm
_05571_,4.8µm
_05634_,4.8µm
_06193_,4.8µm
_06701_,4.8µm
_06706_,4.8µm
_06930_,4.8µm
_07079_,4.8µm
_07342_,4.8µm
_07582_,4.8µm
_07618_,4.8µm
_07779_,4.8µm
_08015_,4.8µm
_08226_,4.8µm
_08529_,4.8µm
_08695_,4.8µm
_08796_,4.8µm
_08848_,4.8µm
_09092_,4.8µm
net52,4.8µm
net64,4.8µm
net152,4.8µm
net257,4.8µm
net291,4.8µm
net351,4.8µm
net1220,4.8µm
net1264,4.8µm
_00316_,4.785µm
_01572_,4.78µm
_01776_,4.78µm
_07985_,4.78µm
_00545_,4.76µm
_00548_,4.76µm
_00592_,4.76µm
_00659_,4.76µm
_00699_,4.76µm
_00980_,4.76µm
_01069_,4.76µm
_01087_,4.76µm
_01421_,4.76µm
_01746_,4.76µm
_02682_,4.76µm
_02784_,4.76µm
_02800_,4.76µm
_03021_,4.76µm
_03058_,4.76µm
_03168_,4.76µm
_03590_,4.76µm
_03698_,4.76µm
_03850_,4.76µm
_03853_,4.76µm
_04702_,4.76µm
_05035_,4.76µm
_05570_,4.76µm
_06245_,4.76µm
_06928_,4.76µm
_07210_,4.76µm
_07701_,4.76µm
_07702_,4.76µm
_07771_,4.76µm
_07945_,4.76µm
_08357_,4.76µm
_08508_,4.76µm
_08528_,4.76µm
_09197_,4.76µm
_09392_,4.76µm
_10145_,4.76µm
net73,4.76µm
net231,4.76µm
net300,4.76µm
net310,4.76µm
net1003,4.76µm
net1073,4.76µm
_00317_,4.72µm
_00398_,4.72µm
net1233,4.72µm
_00261_,4.7µm
_00337_,4.7µm
_00396_,4.7µm
_01553_,4.7µm
_01763_,4.7µm
_01933_,4.7µm
_04212_,4.7µm
_04237_,4.7µm
_07095_,4.7µm
_07397_,4.7µm
_09489_,4.7µm
_09674_,4.7µm
net1258,4.7µm
_00717_,4.68µm
_00978_,4.68µm
_02660_,4.68µm
_04802_,4.68µm
_04926_,4.68µm
_05617_,4.68µm
_06294_,4.68µm
_06610_,4.68µm
_08061_,4.68µm
_08174_,4.68µm
_08201_,4.68µm
_08834_,4.68µm
_09008_,4.68µm
_00849_,4.66µm
_01040_,4.66µm
_02287_,4.66µm
_09342_,4.66µm
net838,4.66µm
_00150_,4.625µm
a[13],4.61µm
a[16],4.61µm
a[26],4.61µm
a[30],4.61µm
a[9],4.61µm
_00305_,4.605µm
_02077_,4.6µm
_02233_,4.6µm
_07526_,4.6µm
_00163_,4.585µm
_00232_,4.585µm
_00245_,4.585µm
_00254_,4.585µm
_00339_,4.585µm
_01732_,4.58µm
_02508_,4.58µm
_02868_,4.58µm
_04622_,4.58µm
_06065_,4.58µm
_07244_,4.58µm
_08233_,4.58µm
_00475_,4.56µm
_01825_,4.56µm
_03529_,4.56µm
_03627_,4.56µm
_05814_,4.56µm
_07447_,4.56µm
_07579_,4.56µm
_09303_,4.56µm
_09830_,4.56µm
_10046_,4.56µm
net1362,4.56µm
_02087_,4.54µm
_04713_,4.54µm
_06492_,4.54µm
_08877_,4.54µm
_09650_,4.54µm
_00687_,4.48µm
_01177_,4.48µm
_02426_,4.48µm
_02477_,4.48µm
_02931_,4.48µm
_03435_,4.48µm
_03683_,4.48µm
_03770_,4.48µm
_04662_,4.48µm
_04703_,4.48µm
_04887_,4.48µm
_04995_,4.48µm
_05872_,4.48µm
_06679_,4.48µm
_06684_,4.48µm
_06773_,4.48µm
_07676_,4.48µm
_08618_,4.48µm
p_hh\[18\],4.48µm
p_ll_pipe\[19\],4.48µm
_00242_,4.465µm
_00092_,4.46µm
_00408_,4.46µm
_00899_,4.46µm
_01139_,4.46µm
_01593_,4.46µm
_01629_,4.46µm
_02021_,4.46µm
_02239_,4.46µm
_02924_,4.46µm
_02965_,4.46µm
_02974_,4.46µm
_03026_,4.46µm
_03067_,4.46µm
_03101_,4.46µm
_03196_,4.46µm
_03227_,4.46µm
_03400_,4.46µm
_03492_,4.46µm
_03518_,4.46µm
_03785_,4.46µm
_04197_,4.46µm
_04361_,4.46µm
_05156_,4.46µm
_05246_,4.46µm
_05737_,4.46µm
_05953_,4.46µm
_06467_,4.46µm
_07594_,4.46µm
_07932_,4.46µm
_08012_,4.46µm
_08172_,4.46µm
_08530_,4.46µm
_08811_,4.46µm
_09062_,4.46µm
_09153_,4.46µm
mid_sum\[7\],4.46µm
p_hh\[16\],4.46µm
p_hh\[6\],4.46µm
p_hh_pipe\[9\],4.46µm
p_ll\[17\],4.46µm
p_ll\[22\],4.46µm
term_low\[6\],4.46µm
net130,4.46µm
net904,4.46µm
net1234,4.46µm
net1242,4.46µm
_00057_,4.445µm
_00108_,4.445µm
_02071_,4.44µm
_02834_,4.44µm
_03122_,4.44µm
_04280_,4.44µm
_04924_,4.44µm
_05077_,4.44µm
_05096_,4.44µm
_05328_,4.44µm
_06958_,4.44µm
_07883_,4.44µm
_08317_,4.44µm
_08787_,4.44µm
_09805_,4.44µm
mid_sum\[19\],4.44µm
net255,4.44µm
_00377_,4.425µm
_00933_,4.42µm
_01229_,4.42µm
_01646_,4.42µm
_01799_,4.42µm
_02212_,4.42µm
_02304_,4.42µm
_02870_,4.42µm
_02922_,4.42µm
_03001_,4.42µm
_03059_,4.42µm
_03156_,4.42µm
_03596_,4.42µm
_03645_,4.42µm
_04529_,4.42µm
_04637_,4.42µm
_05200_,4.42µm
_05892_,4.42µm
_06061_,4.42µm
_06344_,4.42µm
_07034_,4.42µm
_07373_,4.42µm
_07569_,4.42µm
_07769_,4.42µm
_08204_,4.42µm
_08506_,4.42µm
_08763_,4.42µm
_09193_,4.42µm
_09594_,4.42µm
_09682_,4.42µm
p_ll_pipe\[29\],4.42µm
p_ll_pipe\[7\],4.42µm
net81,4.42µm
net85,4.42µm
net834,4.42µm
net846,4.42µm
_00334_,4.405µm
p[19],4.39µm
p[21],4.39µm
p[31],4.39µm
_00026_,4.385µm
_00367_,4.385µm
_00504_,4.36µm
_00574_,4.36µm
_01289_,4.36µm
_01637_,4.36µm
_03433_,4.36µm
_04384_,4.36µm
_04991_,4.36µm
_06145_,4.36µm
_08059_,4.36µm
_08386_,4.36µm
_08550_,4.36µm
_09157_,4.36µm
_09839_,4.36µm
term_low\[0\],4.36µm
net54,4.36µm
net468,4.36µm
net982,4.36µm
_00177_,4.34µm
_00658_,4.34µm
_00986_,4.34µm
_01494_,4.34µm
_01548_,4.34µm
_01578_,4.34µm
_01670_,4.34µm
_02006_,4.34µm
_02807_,4.34µm
_02860_,4.34µm
_02867_,4.34µm
_02962_,4.34µm
_03235_,4.34µm
_03416_,4.34µm
_03625_,4.34µm
_03751_,4.34µm
_04135_,4.34µm
_04284_,4.34µm
_04383_,4.34µm
_04987_,4.34µm
_04996_,4.34µm
_05615_,4.34µm
_05624_,4.34µm
_05757_,4.34µm
_05823_,4.34µm
_05900_,4.34µm
_06332_,4.34µm
_06976_,4.34µm
_07043_,4.34µm
_07064_,4.34µm
_07276_,4.34µm
_07310_,4.34µm
_07419_,4.34µm
_07612_,4.34µm
_07613_,4.34µm
_07753_,4.34µm
_08023_,4.34µm
_08492_,4.34µm
_08496_,4.34µm
_08678_,4.34µm
_08784_,4.34µm
_09115_,4.34µm
_09196_,4.34µm
_10097_,4.34µm
net43,4.34µm
net51,4.34µm
net100,4.34µm
net123,4.34µm
net1068,4.34µm
net1155,4.34µm
net1197,4.34µm
net1208,4.34µm
net1212,4.34µm
net1268,4.34µm
net1282,4.34µm
net1368,4.34µm
_01608_,4.32µm
_04016_,4.32µm
_08409_,4.32µm
_00113_,4.295µm
_00247_,4.295µm
_00039_,4.24µm
_00358_,4.24µm
_00649_,4.24µm
_03348_,4.24µm
_04336_,4.24µm
_07186_,4.24µm
_08713_,4.24µm
_09050_,4.24µm
_09536_,4.24µm
net822,4.24µm
_01936_,4.23µm
_02321_,4.22µm
_02344_,4.22µm
_02982_,4.22µm
_03014_,4.22µm
_04153_,4.22µm
_04251_,4.22µm
