net,length_um
_05372_,12.62µm
_06960_,12.62µm
_08046_,12.62µm
_08214_,12.62µm
_09043_,12.62µm
_09112_,12.62µm
net123,12.62µm
net241,12.62µm
net821,12.62µm
net827,12.62µm
_01525_,12.6µm
_02332_,12.6µm
_03066_,12.6µm
_04900_,12.6µm
_06194_,12.6µm
_06870_,12.6µm
p_ll\[9\],12.6µm
_05696_,12.59µm
_07854_,12.59µm
_00172_,12.585µm
_02794_,12.58µm
_03079_,12.58µm
_03634_,12.58µm
_04423_,12.58µm
_08170_,12.58µm
_09730_,12.58µm
net391,12.58µm
net871,12.58µm
_00500_,12.56µm
_00758_,12.56µm
_02714_,12.56µm
_03610_,12.56µm
_04043_,12.56µm
_04115_,12.56µm
_04826_,12.56µm
_06044_,12.56µm
_09267_,12.56µm
_01374_,12.54µm
_02763_,12.54µm
_04475_,12.54µm
_04762_,12.54µm
_05158_,12.54µm
_06627_,12.54µm
_08328_,12.54µm
_10148_,12.54µm
net233,12.54µm
net898,12.54µm
_09346_,12.53µm
_02450_,12.52µm
_04154_,12.52µm
_08252_,12.52µm
_08334_,12.52µm
_09838_,12.52µm
_01822_,12.51µm
_00157_,12.505µm
_00180_,12.5µm
_00876_,12.5µm
_01311_,12.5µm
_02307_,12.5µm
_05704_,12.5µm
_09129_,12.5µm
net31,12.5µm
net204,12.5µm
net271,12.5µm
_06957_,12.49µm
_00840_,12.48µm
_04038_,12.48µm
_04412_,12.48µm
_04531_,12.48µm
_05258_,12.48µm
_08545_,12.48µm
_08824_,12.48µm
_08914_,12.48µm
_01426_,12.46µm
_01918_,12.46µm
_02369_,12.46µm
_02414_,12.46µm
_02905_,12.46µm
_03431_,12.46µm
_04978_,12.46µm
_06020_,12.46µm
_07340_,12.46µm
_07457_,12.46µm
_08647_,12.46µm
_10158_,12.46µm
p_lh\[28\],12.46µm
p_lh\[29\],12.46µm
net163,12.46µm
_01666_,12.44µm
_04478_,12.44µm
_05994_,12.44µm
_07049_,12.44µm
_07531_,12.44µm
_08793_,12.44µm
_08991_,12.44µm
_09514_,12.44µm
_09516_,12.44µm
_09540_,12.44µm
_00396_,12.435µm
_00963_,12.43µm
_03490_,12.42µm
_06726_,12.42µm
_08460_,12.42µm
_10065_,12.42µm
_10079_,12.42µm
a_l\[3\],12.42µm
_00293_,12.4µm
_02718_,12.4µm
_05534_,12.4µm
_08102_,12.4µm
_02875_,12.39µm
_00692_,12.38µm
_04079_,12.38µm
_05557_,12.38µm
_05595_,12.38µm
_05720_,12.38µm
_09378_,12.38µm
net1412,12.38µm
_06777_,12.36µm
_01705_,12.345µm
_00624_,12.34µm
_01440_,12.34µm
_02225_,12.34µm
_03418_,12.34µm
_04026_,12.34µm
_04046_,12.34µm
_04885_,12.34µm
_05343_,12.34µm
_05932_,12.34µm
_06087_,12.34µm
_06112_,12.34µm
_06500_,12.34µm
_07456_,12.34µm
_07826_,12.34µm
_08447_,12.34µm
_09113_,12.34µm
_09133_,12.34µm
term_mid\[16\],12.34µm
_03560_,12.32µm
_07098_,12.32µm
_09793_,12.32µm
_00815_,12.3µm
_01989_,12.3µm
_02222_,12.3µm
_02488_,12.3µm
_03092_,12.3µm
_04269_,12.3µm
_05300_,12.3µm
_05353_,12.3µm
_05691_,12.3µm
_06776_,12.3µm
_07188_,12.3µm
_09715_,12.3µm
_01424_,12.28µm
_01978_,12.28µm
_03316_,12.28µm
_04917_,12.28µm
_07345_,12.28µm
_08490_,12.28µm
net403,12.28µm
_00706_,12.26µm
_00904_,12.26µm
_01048_,12.26µm
_02188_,12.26µm
_03388_,12.26µm
_03677_,12.26µm
_04548_,12.26µm
_04613_,12.26µm
_05901_,12.26µm
_07069_,12.26µm
_07500_,12.26µm
_07896_,12.26µm
_08477_,12.26µm
_09994_,12.26µm
net264,12.26µm
net389,12.26µm
_02919_,12.24µm
_04148_,12.24µm
_06136_,12.24µm
_06727_,12.24µm
_03127_,12.235µm
_02159_,12.23µm
_01441_,12.22µm
_03383_,12.22µm
_04546_,12.22µm
_04891_,12.22µm
_06389_,12.22µm
_07443_,12.22µm
net1408,12.22µm
_04066_,12.215µm
_08838_,12.21µm
_01687_,12.2µm
_03850_,12.2µm
_08542_,12.2µm
_09014_,12.2µm
_09330_,12.2µm
_09955_,12.2µm
_01999_,12.18µm
_04430_,12.18µm
_06268_,12.18µm
_06676_,12.18µm
_08821_,12.175µm
_00609_,12.16µm
_00988_,12.16µm
_01850_,12.16µm
_02445_,12.16µm
_02887_,12.16µm
_06767_,12.16µm
_08141_,12.16µm
_08689_,12.16µm
p_ll_pipe\[9\],12.16µm
net169,12.16µm
_00925_,12.14µm
_01617_,12.14µm
_02743_,12.14µm
_04524_,12.14µm
_07798_,12.14µm
_08420_,12.14µm
_08623_,12.14µm
_00602_,12.12µm
_02221_,12.12µm
_02698_,12.12µm
_04820_,12.12µm
_05603_,12.12µm
_05958_,12.12µm
_06287_,12.12µm
_07998_,12.12µm
net390,12.12µm
net449,12.12µm
_01469_,12.1µm
_03514_,12.1µm
_04937_,12.1µm
_06850_,12.1µm
_07206_,12.1µm
_08406_,12.1µm
_08137_,12.095µm
_00495_,12.08µm
_01574_,12.08µm
_01903_,12.08µm
_02348_,12.08µm
_02476_,12.08µm
_03272_,12.08µm
_04618_,12.08µm
_04636_,12.08µm
_05047_,12.08µm
_06094_,12.08µm
_06323_,12.08µm
_06933_,12.08µm
_06968_,12.08µm
_07204_,12.08µm
_07506_,12.08µm
_09706_,12.08µm
_09849_,12.08µm
_09942_,12.08µm
term_high\[38\],12.08µm
net63,12.08µm
_01948_,12.06µm
_03093_,12.06µm
_06352_,12.06µm
_06945_,12.06µm
_08153_,12.06µm
term_high\[53\],12.06µm
_07792_,12.05µm
_01794_,12.04µm
_01812_,12.04µm
_01950_,12.04µm
_02702_,12.04µm
_03087_,12.04µm
_05556_,12.04µm
_06193_,12.04µm
_07690_,12.04µm
_08590_,12.04µm
_08659_,12.04µm
_08699_,12.04µm
_09686_,12.04µm
_00075_,12.02µm
_01752_,12.02µm
_03254_,12.02µm
_03474_,12.02µm
_04516_,12.02µm
_05344_,12.02µm
_08432_,12.02µm
_08719_,12.02µm
net268,12.02µm
_01061_,12µm
_03396_,12µm
_03889_,12µm
_06978_,12µm
_08075_,12µm
_09727_,12µm
_09874_,12µm
_09986_,12µm
net319,12µm
net968,12µm
_01510_,11.98µm
_03305_,11.98µm
_01784_,11.97µm
_01113_,11.96µm
_01377_,11.96µm
_01783_,11.96µm
_03484_,11.96µm
_03770_,11.96µm
_04889_,11.96µm
_06891_,11.96µm
_07332_,11.96µm
_08213_,11.96µm
_02576_,11.94µm
_02950_,11.94µm
_04045_,11.94µm
_07667_,11.94µm
_02473_,11.92µm
_03815_,11.92µm
_04362_,11.92µm
_05268_,11.92µm
_06237_,11.92µm
_06303_,11.92µm
_09879_,11.92µm
_04151_,11.915µm
_01881_,11.9µm
_01915_,11.9µm
_03892_,11.9µm
_07650_,11.9µm
term_high\[39\],11.9µm
_01133_,11.88µm
_01704_,11.88µm
_02267_,11.88µm
_02968_,11.88µm
_02986_,11.88µm
_04825_,11.88µm
_05340_,11.88µm
_06484_,11.88µm
_06668_,11.88µm
_06778_,11.88µm
_08320_,11.88µm
_08728_,11.88µm
_08813_,11.88µm
_09238_,11.88µm
_09848_,11.88µm
net1128,11.88µm
_00793_,11.86µm
_01663_,11.86µm
_02807_,11.86µm
_09840_,11.86µm
_02149_,11.84µm
_03419_,11.84µm
_04397_,11.84µm
_04520_,11.84µm
_04873_,11.84µm
_05412_,11.84µm
_09371_,11.84µm
net184,11.83µm
_03753_,11.82µm
_04769_,11.82µm
net285,11.82µm
_06085_,11.815µm
_09505_,11.815µm
_03913_,11.81µm
_08011_,11.81µm
_04047_,11.8µm
_04595_,11.8µm
_05233_,11.8µm
_06139_,11.8µm
_06569_,11.8µm
_06736_,11.8µm
_08107_,11.8µm
_09285_,11.8µm
_09509_,11.8µm
net1123,11.8µm
_01795_,11.78µm
_02237_,11.78µm
_03182_,11.78µm
_06041_,11.78µm
_06598_,11.78µm
_09168_,11.78µm
_09616_,11.78µm
_09856_,11.78µm
net424,11.78µm
_01436_,11.77µm
_01456_,11.76µm
_03808_,11.76µm
_04167_,11.76µm
_04258_,11.76µm
_04661_,11.76µm
_05914_,11.76µm
_06010_,11.76µm
_06633_,11.76µm
_07780_,11.76µm
_09590_,11.76µm
_00130_,11.745µm
_00272_,11.745µm
_01793_,11.74µm
_02044_,11.74µm
_07233_,11.74µm
_07518_,11.74µm
_07574_,11.74µm
_09126_,11.74µm
_10091_,11.74µm
term_high\[48\],11.74µm
net112,11.74µm
net1084,11.74µm
_00415_,11.72µm
_01851_,11.72µm
_04241_,11.72µm
_04287_,11.72µm
_04770_,11.72µm
_05680_,11.72µm
_06173_,11.72µm
_07158_,11.72µm
_07627_,11.72µm
net307,11.72µm
net972,11.72µm
_00128_,11.705µm
_01272_,11.7µm
_02982_,11.7µm
_06488_,11.7µm
_07938_,11.7µm
_08888_,11.7µm
_10003_,11.7µm
p[47],11.7µm
p[53],11.7µm
p[54],11.7µm
net416,11.7µm
_02220_,11.68µm
_03946_,11.68µm
_06066_,11.68µm
_07639_,11.68µm
_08022_,11.68µm
_08114_,11.68µm
_09389_,11.68µm
net247,11.68µm
net819,11.68µm
_01994_,11.66µm
_02214_,11.66µm
_04501_,11.66µm
_05175_,11.66µm
_05538_,11.66µm
_06151_,11.66µm
_06345_,11.66µm
_07238_,11.66µm
_08772_,11.66µm
_08859_,11.66µm
_09024_,11.66µm
_09578_,11.66µm
net428,11.66µm
_10013_,11.655µm
_00491_,11.64µm
_00566_,11.64µm
_00677_,11.64µm
_02025_,11.64µm
_04347_,11.64µm
_04766_,11.64µm
_04877_,11.64µm
_04924_,11.64µm
_07683_,11.64µm
_07684_,11.64µm
_07968_,11.64µm
_09893_,11.64µm
_03363_,11.635µm
_00640_,11.62µm
_01800_,11.62µm
_02004_,11.62µm
_02860_,11.62µm
_03743_,11.62µm
_03933_,11.62µm
_04361_,11.62µm
_04405_,11.62µm
_07541_,11.62µm
_09926_,11.62µm
p_lh\[12\],11.62µm
net1059,11.62µm
_02209_,11.6µm
_02234_,11.6µm
_04293_,11.6µm
_08296_,11.6µm
term_high\[42\],11.6µm
_00605_,11.58µm
_02011_,11.58µm
_05326_,11.58µm
_05864_,11.58µm
_07246_,11.58µm
_08384_,11.58µm
_09348_,11.58µm
_10157_,11.58µm
p_lh\[0\],11.58µm
net800,11.58µm
net846,11.58µm
net878,11.58µm
_02060_,11.56µm
_03692_,11.56µm
_07303_,11.56µm
_09882_,11.56µm
net369,11.56µm
_00934_,11.54µm
_01625_,11.54µm
_02457_,11.54µm
_02697_,11.54µm
_04724_,11.54µm
_07362_,11.54µm
_08060_,11.54µm
_08839_,11.54µm
_01996_,11.53µm
_01893_,11.52µm
_02117_,11.52µm
_03361_,11.52µm
_05723_,11.52µm
_06108_,11.52µm
_06807_,11.52µm
_07733_,11.52µm
_08701_,11.52µm
_00950_,11.5µm
_02492_,11.5µm
_03736_,11.5µm
_04299_,11.5µm
_05106_,11.5µm
_08228_,11.5µm
_09985_,11.5µm
term_low\[24\],11.5µm
net237,11.5µm
_07259_,11.49µm
_07137_,11.48µm
net432,11.48µm
_06466_,11.47µm
_00532_,11.46µm
_00705_,11.46µm
_01402_,11.46µm
_02856_,11.46µm
_02933_,11.46µm
_04970_,11.46µm
_06851_,11.46µm
_07214_,11.46µm
net1073,11.46µm
_03551_,11.44µm
_10030_,11.44µm
_01055_,11.42µm
_01364_,11.42µm
_01478_,11.42µm
_02865_,11.42µm
_03656_,11.42µm
_03668_,11.42µm
_03678_,11.42µm
_06063_,11.42µm
_06925_,11.42µm
_07744_,11.42µm
_08742_,11.42µm
_09790_,11.42µm
net276,11.42µm
_01899_,11.4µm
_07045_,11.4µm
_08242_,11.4µm
_05256_,11.385µm
_01098_,11.38µm
_02542_,11.38µm
_07532_,11.38µm
_08792_,11.38µm
_10133_,11.38µm
_07893_,11.375µm
_00581_,11.36µm
_03067_,11.36µm
_03643_,11.36µm
_05682_,11.36µm
_05802_,11.36µm
net813,11.36µm
_02638_,11.35µm
_00556_,11.34µm
_01691_,11.34µm
_02280_,11.34µm
_03368_,11.34µm
_05757_,11.34µm
_06932_,11.34µm
_08955_,11.34µm
_10050_,11.34µm
_10111_,11.34µm
_05308_,11.32µm
_05336_,11.32µm
_05540_,11.32µm
_06391_,11.32µm
_07932_,11.32µm
_08850_,11.32µm
_09293_,11.32µm
_09444_,11.32µm
_01581_,11.3µm
_02892_,11.3µm
_03921_,11.3µm
_04051_,11.3µm
_04304_,11.3µm
_06031_,11.3µm
_08148_,11.3µm
_08339_,11.3µm
net1033,11.3µm
_01213_,11.28µm
_02173_,11.28µm
_03711_,11.28µm
_04994_,11.28µm
_05194_,11.28µm
_06944_,11.28µm
_07603_,11.28µm
term_low\[13\],11.28µm
net195,11.28µm
net349,11.28µm
_00890_,11.26µm
_01864_,11.26µm
_04823_,11.26µm
_06443_,11.26µm
_09663_,11.26µm
net261,11.26µm
net1138,11.26µm
_03714_,11.25µm
_07909_,11.25µm
_01389_,11.24µm
_02993_,11.24µm
_03880_,11.24µm
_04514_,11.24µm
_05072_,11.24µm
_05133_,11.24µm
_06183_,11.24µm
_08531_,11.24µm
_09013_,11.24µm
_01925_,11.22µm
_03957_,11.22µm
_08388_,11.22µm
_08522_,11.22µm
_09612_,11.22µm
_09729_,11.21µm
_01462_,11.2µm
_01484_,11.2µm
_02008_,11.2µm
_02599_,11.2µm
_02847_,11.2µm
_02991_,11.2µm
_03442_,11.2µm
_04948_,11.2µm
_06682_,11.2µm
_06914_,11.2µm
_06921_,11.2µm
_07131_,11.2µm
_09974_,11.2µm
p_ll\[30\],11.2µm
_07509_,11.18µm
_08603_,11.18µm
_08702_,11.18µm
_08993_,11.18µm
_09829_,11.18µm
_09857_,11.18µm
_00700_,11.16µm
_02598_,11.16µm
_05216_,11.16µm
_05475_,11.16µm
_05717_,11.16µm
_07501_,11.16µm
_07592_,11.16µm
_07806_,11.16µm
_08030_,11.16µm
_08964_,11.16µm
_10143_,11.16µm
_00039_,11.14µm
_00040_,11.14µm
_00718_,11.14µm
_01497_,11.14µm
_05877_,11.14µm
_06188_,11.14µm
_07266_,11.14µm
_07940_,11.14µm
_08956_,11.14µm
_00572_,11.12µm
_01202_,11.12µm
_04216_,11.12µm
_05341_,11.12µm
_07760_,11.12µm
_08159_,11.12µm
_08912_,11.12µm
net1371,11.12µm
_09911_,11.115µm
_00055_,11.1µm
_03617_,11.1µm
_05049_,11.1µm
_05433_,11.1µm
_06820_,11.1µm
_00759_,11.08µm
_00865_,11.08µm
_00893_,11.08µm
_01190_,11.08µm
_02995_,11.08µm
_03300_,11.08µm
_05865_,11.08µm
_06686_,11.08µm
_07546_,11.08µm
_07950_,11.08µm
_10139_,11.08µm
_00175_,11.06µm
_02464_,11.06µm
_04404_,11.06µm
_09680_,11.06µm
_01468_,11.04µm
_02118_,11.04µm
_03351_,11.04µm
_03956_,11.04µm
_04049_,11.04µm
_04572_,11.04µm
_05299_,11.04µm
_05941_,11.04µm
_06176_,11.04µm
_07606_,11.04µm
_08816_,11.04µm
_09006_,11.04µm
_09410_,11.04µm
net145,11.04µm
_03403_,11.03µm
_00120_,11.025µm
_00242_,11.025µm
_02342_,11.02µm
_04706_,11.02µm
b[12],11.02µm
b[17],11.02µm
_02680_,11µm
_04098_,11µm
_04712_,11µm
_04858_,11µm
_06165_,11µm
_06290_,11µm
_06418_,11µm
_09405_,11µm
b[8],11µm
_06266_,10.995µm
_00967_,10.98µm
_00949_,10.96µm
_01134_,10.96µm
_03522_,10.96µm
_03534_,10.96µm
_05628_,10.96µm
_05984_,10.96µm
_06088_,10.96µm
_06507_,10.96µm
_07745_,10.96µm
_08367_,10.96µm
_08390_,10.96µm
_08917_,10.96µm
_09941_,10.96µm
_03594_,10.95µm
_06421_,10.95µm
_05581_,10.94µm
_07326_,10.94µm
_07344_,10.94µm
_09923_,10.94µm
_00123_,10.925µm
_01969_,10.92µm
_02486_,10.92µm
_07032_,10.92µm
_07665_,10.92µm
_09178_,10.92µm
_09934_,10.92µm
_09952_,10.92µm
_10168_,10.92µm
_04571_,10.91µm
_00573_,10.9µm
_06903_,10.9µm
_06954_,10.9µm
_00478_,10.88µm
_00480_,10.88µm
_01420_,10.88µm
_01481_,10.88µm
_02031_,10.88µm
_02207_,10.88µm
_02236_,10.88µm
_04809_,10.88µm
_05501_,10.88µm
_06808_,10.88µm
_07145_,10.88µm
_07304_,10.88µm
net142,10.88µm
net1210,10.88µm
_01216_,10.86µm
_01480_,10.86µm
_01598_,10.86µm
_01682_,10.86µm
_04675_,10.86µm
_06953_,10.86µm
_08765_,10.86µm
_09812_,10.86µm
_00775_,10.84µm
_01555_,10.84µm
_04575_,10.84µm
_04930_,10.84µm
_05931_,10.84µm
_06375_,10.84µm
_07119_,10.84µm
_08184_,10.84µm
_07685_,10.83µm
_03054_,10.82µm
_03223_,10.82µm
_03467_,10.82µm
_03823_,10.82µm
_04856_,10.82µm
_05327_,10.82µm
_05634_,10.82µm
_07208_,10.82µm
_08091_,10.82µm
_09777_,10.82µm
net215,10.815µm
_00881_,10.8µm
_02184_,10.8µm
_05716_,10.8µm
_05849_,10.8µm
_09498_,10.8µm
_10055_,10.8µm
mid_sum\[10\],10.8µm
_00926_,10.78µm
_01712_,10.78µm
_02418_,10.78µm
_05292_,10.78µm
_05402_,10.78µm
_06887_,10.78µm
_08713_,10.78µm
_09077_,10.78µm
_09271_,10.78µm
_09876_,10.78µm
_09907_,10.78µm
p[48],10.78µm
_04923_,10.77µm
_00303_,10.765µm
_00099_,10.76µm
_01051_,10.76µm
_01301_,10.76µm
_03995_,10.76µm
_04650_,10.76µm
_04696_,10.76µm
_00720_,10.74µm
_01448_,10.74µm
_02093_,10.74µm
_03717_,10.74µm
_03763_,10.74µm
_04123_,10.74µm
_04367_,10.74µm
_04388_,10.74µm
_05389_,10.74µm
_05498_,10.74µm
_05542_,10.74µm
_08918_,10.74µm
_09034_,10.74µm
_09409_,10.74µm
_09743_,10.74µm
_09759_,10.74µm
net297,10.74µm
_01246_,10.73µm
_01911_,10.72µm
_06384_,10.72µm
_06780_,10.72µm
_09208_,10.72µm
net329,10.72µm
clknet_leaf_57_clk,10.72µm
_07422_,10.705µm
_00678_,10.7µm
_02487_,10.7µm
_04012_,10.7µm
_05068_,10.7µm
_05451_,10.7µm
_08967_,10.7µm
_09307_,10.7µm
_09831_,10.7µm
_09881_,10.7µm
_02408_,10.68µm
_06915_,10.68µm
_01429_,10.67µm
_01714_,10.66µm
_04265_,10.66µm
_05061_,10.66µm
_07570_,10.66µm
_08185_,10.66µm
net253,10.66µm
net1124,10.66µm
_09670_,10.655µm
_01739_,10.64µm
_03665_,10.64µm
_05799_,10.64µm
_07787_,10.64µm
_07918_,10.64µm
_08644_,10.64µm
_09294_,10.64µm
net1144,10.64µm
_00824_,10.62µm
_01387_,10.62µm
_01544_,10.62µm
_01608_,10.62µm
_01894_,10.62µm
_02635_,10.62µm
_03992_,10.62µm
_04512_,10.62µm
_04936_,10.62µm
_05052_,10.62µm
_06369_,10.62µm
_07486_,10.62µm
_08145_,10.62µm
_09477_,10.62µm
_01175_,10.6µm
_05546_,10.6µm
net378,10.6µm
_00983_,10.595µm
_07669_,10.59µm
_00072_,10.585µm
_01697_,10.58µm
_01957_,10.58µm
_03585_,10.58µm
_08842_,10.58µm
_09391_,10.58µm
_07418_,10.56µm
_09363_,10.56µm
b[18],10.56µm
b[31],10.56µm
rst,10.56µm
_01106_,10.54µm
_01400_,10.54µm
_01443_,10.54µm
_01727_,10.54µm
_03441_,10.54µm
_03659_,10.54µm
_05513_,10.54µm
_06872_,10.54µm
_08712_,10.54µm
_09300_,10.54µm
_01785_,10.535µm
_06383_,10.535µm
_00190_,10.525µm
_03115_,10.52µm
_03192_,10.52µm
_08379_,10.52µm
_00811_,10.5µm
_01071_,10.5µm
_01197_,10.5µm
_01717_,10.5µm
_01777_,10.5µm
_01949_,10.5µm
_03936_,10.5µm
_05429_,10.5µm
_06089_,10.5µm
_06972_,10.5µm
_06982_,10.5µm
_07053_,10.5µm
_07919_,10.5µm
_08348_,10.5µm
_08761_,10.5µm
net1121,10.5µm
net405,10.5µm
_00093_,10.48µm
_05058_,10.48µm
_00803_,10.46µm
_01093_,10.46µm
_03324_,10.46µm
_07609_,10.46µm
_09589_,10.46µm
net934,10.46µm
net1143,10.46µm
_01662_,10.44µm
_02150_,10.44µm
_04425_,10.44µm
_04912_,10.44µm
_05400_,10.44µm
_09425_,10.44µm
_00574_,10.42µm
_02632_,10.42µm
_03048_,10.42µm
_03486_,10.42µm
_04170_,10.42µm
_04443_,10.42µm
_04977_,10.42µm
_05430_,10.42µm
_06107_,10.42µm
_07038_,10.42µm
_07793_,10.42µm
_07953_,10.42µm
_09305_,10.42µm
_09488_,10.42µm
net803,10.42µm
_06585_,10.41µm
_00686_,10.4µm
_00999_,10.4µm
_04230_,10.4µm
_04438_,10.4µm
_05778_,10.4µm
_06168_,10.4µm
_06405_,10.4µm
_07679_,10.4µm
_08288_,10.4µm
p_hh_pipe\[21\],10.4µm
p_ll_pipe\[24\],10.4µm
net327,10.4µm
_04035_,10.38µm
_06162_,10.38µm
_07710_,10.38µm
_07927_,10.38µm
_09277_,10.38µm
_09561_,10.38µm
_00258_,10.365µm
_00389_,10.365µm
_00798_,10.36µm
_01176_,10.36µm
_01347_,10.36µm
_02806_,10.36µm
_03723_,10.36µm
_04156_,10.36µm
_05440_,10.36µm
_07785_,10.36µm
_09825_,10.36µm
_10057_,10.36µm
_04164_,10.35µm
_00948_,10.34µm
_01562_,10.34µm
_03694_,10.34µm
_04638_,10.34µm
_05633_,10.34µm
_07765_,10.34µm
_07945_,10.34µm
_04445_,10.33µm
_02977_,10.325µm
_00994_,10.32µm
_02653_,10.32µm
_03426_,10.32µm
_04414_,10.32µm
_04616_,10.32µm
_04871_,10.32µm
_05145_,10.32µm
_05461_,10.32µm
_07325_,10.32µm
_07910_,10.32µm
_07946_,10.32µm
_09638_,10.32µm
_09655_,10.32µm
_09662_,10.32µm
_09832_,10.32µm
p[32],10.32µm
p[33],10.32µm
p[34],10.32µm
p[35],10.32µm
p[36],10.32µm
p[37],10.32µm
p[38],10.32µm
p[39],10.32µm
p[42],10.32µm
p[43],10.32µm
p[44],10.32µm
p[45],10.32µm
p[46],10.32µm
p[49],10.32µm
p[50],10.32µm
p[51],10.32µm
p[52],10.32µm
p[55],10.32µm
p[56],10.32µm
p[57],10.32µm
p[58],10.32µm
p[59],10.32µm
p[60],10.32µm
p[61],10.32µm
p[63],10.32µm
net17,10.32µm
_07908_,10.305µm
_01605_,10.3µm
_02571_,10.3µm
_02821_,10.3µm
_03373_,10.3µm
_03621_,10.3µm
_08886_,10.3µm
_08927_,10.3µm
net1386,10.285µm
_00626_,10.28µm
_00968_,10.28µm
_01373_,10.28µm
_01576_,10.28µm
_01873_,10.28µm
_02103_,10.28µm
_02406_,10.28µm
_02727_,10.28µm
_02935_,10.28µm
_03683_,10.28µm
_04201_,10.28µm
_04868_,10.28µm
_05242_,10.28µm
_05284_,10.28µm
_05740_,10.28µm
_06076_,10.28µm
_07255_,10.28µm
_07734_,10.28µm
_07853_,10.28µm
_09103_,10.28µm
_09474_,10.28µm
_10025_,10.28µm
net924,10.28µm
_00817_,10.26µm
_01033_,10.26µm
_01786_,10.26µm
_02228_,10.26µm
_03385_,10.26µm
_03851_,10.26µm
_04145_,10.26µm
_05530_,10.26µm
_06096_,10.26µm
_06456_,10.26µm
_07191_,10.26µm
_07887_,10.26µm
_09075_,10.26µm
_09990_,10.26µm
_00871_,10.25µm
_00320_,10.245µm
_00559_,10.24µm
_02286_,10.24µm
_02595_,10.24µm
_03964_,10.24µm
_04029_,10.24µm
_04855_,10.24µm
_06319_,10.24µm
_06866_,10.24µm
_07544_,10.24µm
_07805_,10.24µm
_08173_,10.24µm
_08445_,10.24µm
_08571_,10.24µm
_09456_,10.24µm
net197,10.24µm
net1303,10.24µm
net1414,10.24µm
_08300_,10.22µm
term_high\[62\],10.22µm
_06270_,10.21µm
term_mid\[28\],10.21µm
_02552_,10.2µm
_04308_,10.2µm
_04888_,10.2µm
_06829_,10.2µm
_08262_,10.2µm
_08795_,10.2µm
_08871_,10.2µm
_08953_,10.2µm
_08975_,10.2µm
_09101_,10.2µm
_09443_,10.2µm
term_high\[40\],10.2µm
net71,10.2µm
net806,10.2µm
_07062_,10.195µm
_03555_,10.18µm
_04744_,10.18µm
_06265_,10.18µm
_07054_,10.18µm
_09064_,10.18µm
_00289_,10.165µm
_00651_,10.16µm
_00912_,10.16µm
_01445_,10.16µm
_01861_,10.16µm
_02929_,10.16µm
_03334_,10.16µm
_03561_,10.16µm
_03991_,10.16µm
_04373_,10.16µm
_06146_,10.16µm
_06171_,10.16µm
_07811_,10.16µm
_08193_,10.16µm
_00827_,10.14µm
_02777_,10.14µm
_03568_,10.14µm
_08402_,10.14µm
_00604_,10.12µm
_01582_,10.12µm
_03613_,10.12µm
_04641_,10.12µm
_05317_,10.12µm
_08481_,10.12µm
_09117_,10.12µm
_10085_,10.105µm
_03961_,10.1µm
_04025_,10.1µm
_07883_,10.1µm
_08806_,10.1µm
b[19],10.1µm
_03658_,10.08µm
_05668_,10.08µm
_06372_,10.08µm
_07366_,10.08µm
_08527_,10.08µm
_08810_,10.08µm
_01392_,10.06µm
_03353_,10.06µm
_04126_,10.06µm
_05437_,10.06µm
_05469_,10.06µm
_09531_,10.06µm
_00669_,10.04µm
_02458_,10.04µm
_02724_,10.04µm
_03208_,10.04µm
_03744_,10.04µm
_03768_,10.04µm
_03834_,10.04µm
_04580_,10.04µm
_04847_,10.04µm
_04963_,10.04µm
_05166_,10.04µm
_05521_,10.04µm
_06321_,10.04µm
_07057_,10.04µm
_07540_,10.04µm
_07611_,10.04µm
_07641_,10.04µm
_07902_,10.04µm
_08904_,10.04µm
_09400_,10.04µm
_09584_,10.04µm
_09980_,10.04µm
_02666_,10.02µm
_04883_,10.02µm
_05527_,10.02µm
_05580_,10.02µm
_07013_,10.02µm
_01226_,10µm
_02080_,10µm
_04186_,10µm
_07104_,10µm
_08234_,10µm
_08509_,10µm
_09054_,10µm
_09767_,10µm
_01742_,9.99µm
_03358_,9.98µm
_05852_,9.98µm
_07596_,9.98µm
_08439_,9.98µm
_09426_,9.98µm
p_hh\[6\],9.98µm
net1060,9.98µm
net1221,9.98µm
_00475_,9.96µm
_01395_,9.96µm
_02711_,9.96µm
_02920_,9.96µm
_03210_,9.96µm
_03908_,9.96µm
_04249_,9.96µm
_04867_,9.96µm
_05811_,9.96µm
_06511_,9.96µm
_07097_,9.96µm
_07984_,9.96µm
_08729_,9.96µm
_08999_,9.96µm
_09610_,9.96µm
net222,9.96µm
net321,9.96µm
_04131_,9.94µm
_05244_,9.94µm
_05851_,9.94µm
_06705_,9.94µm
_07007_,9.94µm
_07200_,9.94µm
_07617_,9.94µm
_08470_,9.94µm
p_hh\[15\],9.94µm
net1290,9.94µm
_04538_,9.93µm
_00360_,9.925µm
_00679_,9.92µm
_01630_,9.92µm
_04759_,9.92µm
_09798_,9.92µm
net318,9.92µm
_08403_,9.915µm
_00167_,9.905µm
_03414_,9.9µm
_03695_,9.9µm
_04413_,9.9µm
_05351_,9.9µm
_06211_,9.9µm
_06641_,9.9µm
_08319_,9.9µm
_09040_,9.9µm
_09427_,9.9µm
_09486_,9.9µm
_09640_,9.9µm
net945,9.9µm
_00699_,9.88µm
_01224_,9.88µm
_02076_,9.88µm
_02398_,9.88µm
_02495_,9.88µm
_05365_,9.88µm
_06039_,9.88µm
