net,length_um
_03591_,12.08µm
_03967_,12.08µm
_04355_,12.08µm
_04768_,12.08µm
_05277_,12.08µm
_06140_,12.08µm
_07388_,12.08µm
_09027_,12.08µm
_09479_,12.08µm
_09862_,12.08µm
_10007_,12.08µm
net1146,12.08µm
_01185_,12.06µm
_04754_,12.06µm
_06924_,12.06µm
_08255_,12.06µm
net316,12.06µm
_01547_,12.04µm
_02697_,12.04µm
_03094_,12.04µm
_03740_,12.04µm
_04249_,12.04µm
_04441_,12.04µm
_05309_,12.04µm
_06290_,12.04µm
_06575_,12.04µm
_09964_,12.04µm
_10047_,12.04µm
p_ll\[14\],12.04µm
term_mid\[18\],12.04µm
net426,12.04µm
clknet_leaf_35_clk,12.04µm
_01811_,12.02µm
_02861_,12.02µm
_04447_,12.02µm
_06938_,12.02µm
_08153_,12.02µm
_08685_,12.02µm
_08766_,12.02µm
_09513_,12.02µm
_09516_,12.02µm
_09731_,12.02µm
net814,12.02µm
net1133,12.02µm
_01163_,12µm
_01703_,12µm
_06087_,12µm
_07263_,12µm
_07725_,12µm
_08265_,12µm
_09568_,12µm
_09663_,12µm
_04396_,11.995µm
_01850_,11.98µm
_04184_,11.98µm
_04883_,11.98µm
_04955_,11.98µm
_05084_,11.98µm
_05564_,11.98µm
_07175_,11.98µm
_01098_,11.96µm
_01876_,11.96µm
_07168_,11.96µm
_07785_,11.96µm
_08271_,11.96µm
_08411_,11.96µm
_08924_,11.96µm
_09793_,11.96µm
net958,11.96µm
_03050_,11.94µm
_04548_,11.94µm
_06895_,11.94µm
_02677_,11.92µm
_03671_,11.92µm
_04942_,11.92µm
_05235_,11.92µm
_05374_,11.92µm
_06773_,11.92µm
_07319_,11.92µm
_08420_,11.92µm
_01106_,11.9µm
_01759_,11.9µm
_06356_,11.9µm
p[40],11.9µm
p[41],11.9µm
p[50],11.9µm
p[51],11.9µm
p[60],11.9µm
p[61],11.9µm
p[62],11.9µm
_00555_,11.88µm
_00764_,11.88µm
_01712_,11.88µm
_02499_,11.88µm
_02877_,11.88µm
_03056_,11.88µm
_03769_,11.88µm
_04719_,11.88µm
_05088_,11.88µm
_06035_,11.88µm
_06226_,11.88µm
_08244_,11.88µm
net1155,11.88µm
_04369_,11.875µm
_00493_,11.86µm
_01007_,11.86µm
_02178_,11.86µm
_08491_,11.86µm
p_lh\[31\],11.86µm
_01889_,11.84µm
_03132_,11.84µm
_03499_,11.84µm
_04838_,11.84µm
_05171_,11.84µm
_06959_,11.84µm
_07403_,11.84µm
_08811_,11.84µm
_09150_,11.84µm
_10073_,11.84µm
net997,11.84µm
_00635_,11.82µm
_02450_,11.82µm
_02576_,11.82µm
_05167_,11.82µm
_07384_,11.82µm
net960,11.82µm
_02812_,11.81µm
_03805_,11.81µm
_01013_,11.8µm
_01041_,11.8µm
_02379_,11.8µm
_05187_,11.8µm
_05301_,11.8µm
_06020_,11.8µm
_06382_,11.8µm
_07514_,11.8µm
_07735_,11.8µm
_08719_,11.8µm
_10030_,11.8µm
net353,11.8µm
_01412_,11.78µm
_02398_,11.78µm
_00699_,11.76µm
_01171_,11.76µm
_06266_,11.76µm
_06324_,11.76µm
_06590_,11.76µm
_08066_,11.76µm
_08715_,11.76µm
_10043_,11.76µm
term_high\[35\],11.76µm
net315,11.755µm
_06523_,11.74µm
_09338_,11.74µm
_00679_,11.72µm
_01255_,11.72µm
_02104_,11.72µm
_03017_,11.72µm
_04929_,11.72µm
_05753_,11.72µm
_05816_,11.72µm
_06250_,11.72µm
term_low\[15\],11.72µm
_05811_,11.71µm
_00227_,11.705µm
_00317_,11.705µm
_00547_,11.7µm
_01033_,11.7µm
_01373_,11.7µm
_02605_,11.7µm
_02701_,11.7µm
_03156_,11.7µm
_03760_,11.7µm
_04081_,11.7µm
_06418_,11.7µm
_06489_,11.7µm
_07716_,11.7µm
_08406_,11.7µm
_00784_,11.68µm
_01903_,11.68µm
_03367_,11.68µm
_03780_,11.68µm
_04180_,11.68µm
_04562_,11.68µm
_04591_,11.68µm
_05477_,11.68µm
_07610_,11.68µm
_07643_,11.68µm
_00345_,11.665µm
_00751_,11.66µm
_02951_,11.66µm
_03479_,11.66µm
_04648_,11.66µm
_04757_,11.66µm
_06824_,11.66µm
_07242_,11.66µm
_07563_,11.66µm
_08782_,11.66µm
_09172_,11.66µm
_09902_,11.66µm
_10165_,11.66µm
_01243_,11.65µm
_00839_,11.64µm
_02735_,11.64µm
_04724_,11.64µm
_04882_,11.64µm
_05065_,11.64µm
_06786_,11.64µm
_09294_,11.64µm
_02069_,11.62µm
_02231_,11.62µm
_02632_,11.62µm
_05936_,11.62µm
_06082_,11.62µm
_06535_,11.62µm
_08280_,11.62µm
_08323_,11.62µm
_08365_,11.62µm
_09601_,11.62µm
net470,11.62µm
net1254,11.62µm
net1317,11.62µm
_02948_,11.6µm
_04044_,11.6µm
_04363_,11.6µm
_07079_,11.6µm
_08760_,11.6µm
_00454_,11.58µm
_00973_,11.58µm
_03025_,11.58µm
_03414_,11.58µm
_04246_,11.58µm
_04403_,11.58µm
net1097,11.58µm
_00096_,11.565µm
_05214_,11.56µm
_06173_,11.56µm
_06322_,11.56µm
_06880_,11.56µm
_08080_,11.56µm
_08628_,11.56µm
_01736_,11.54µm
_01949_,11.54µm
_02687_,11.54µm
_02942_,11.54µm
_05242_,11.54µm
_05283_,11.54µm
_06716_,11.54µm
_07071_,11.54µm
_09095_,11.54µm
_10111_,11.54µm
net898,11.54µm
_00663_,11.52µm
_01084_,11.52µm
_01480_,11.52µm
_02369_,11.52µm
_03137_,11.52µm
_04856_,11.52µm
_00057_,11.5µm
_02266_,11.5µm
_04005_,11.5µm
_04046_,11.5µm
_04132_,11.5µm
_04519_,11.5µm
_05323_,11.5µm
_05909_,11.5µm
_05949_,11.5µm
_06316_,11.5µm
_07645_,11.5µm
_09730_,11.5µm
net1403,11.49µm
_01599_,11.48µm
_03178_,11.48µm
_07578_,11.48µm
_08955_,11.48µm
_02320_,11.46µm
_02894_,11.46µm
_03640_,11.46µm
_04092_,11.46µm
_06355_,11.46µm
_08266_,11.46µm
_08336_,11.46µm
_08773_,11.46µm
_09487_,11.46µm
net161,11.46µm
net889,11.46µm
_05582_,11.44µm
_09561_,11.44µm
_01826_,11.42µm
_02140_,11.42µm
_02344_,11.42µm
_03742_,11.42µm
_05817_,11.42µm
_06006_,11.42µm
_06833_,11.42µm
_08631_,11.42µm
_09537_,11.42µm
_09810_,11.42µm
_10160_,11.42µm
_02607_,11.4µm
_08861_,11.39µm
_00917_,11.38µm
_03393_,11.38µm
_03448_,11.38µm
_03860_,11.38µm
_04458_,11.38µm
_06981_,11.38µm
_07018_,11.38µm
_07637_,11.38µm
_02582_,11.36µm
_05149_,11.36µm
_05815_,11.36µm
_09112_,11.36µm
_09432_,11.36µm
_09450_,11.36µm
_09638_,11.36µm
_09728_,11.36µm
p_hh\[26\],11.36µm
_00706_,11.34µm
_01726_,11.34µm
_01819_,11.34µm
_02149_,11.34µm
_02237_,11.34µm
_02968_,11.34µm
_04712_,11.34µm
_07983_,11.34µm
_08561_,11.34µm
_03181_,11.32µm
_04077_,11.32µm
_08159_,11.32µm
_09051_,11.32µm
_05097_,11.31µm
_00878_,11.3µm
_02993_,11.3µm
_06632_,11.3µm
_06682_,11.3µm
_07383_,11.3µm
_08694_,11.3µm
_08742_,11.3µm
_09163_,11.3µm
net326,11.3µm
net959,11.3µm
_03946_,11.28µm
_07305_,11.28µm
_08293_,11.28µm
_09804_,11.28µm
p_lh\[26\],11.28µm
net146,11.28µm
_00496_,11.26µm
_02076_,11.26µm
_02964_,11.26µm
_04590_,11.26µm
_07204_,11.26µm
_09085_,11.26µm
_00425_,11.24µm
_02526_,11.24µm
_04373_,11.24µm
_05276_,11.24µm
_05406_,11.24µm
_06078_,11.24µm
_07213_,11.24µm
_08122_,11.24µm
_08825_,11.24µm
p_hh_pipe\[27\],11.24µm
net1367,11.24µm
_02414_,11.22µm
_02829_,11.22µm
_03316_,11.22µm
_08542_,11.22µm
_08946_,11.22µm
_00776_,11.2µm
_01149_,11.2µm
_02681_,11.2µm
_03115_,11.2µm
_03775_,11.2µm
_05146_,11.2µm
_06751_,11.2µm
_07958_,11.2µm
_02336_,11.18µm
_04243_,11.18µm
_07509_,11.18µm
_07828_,11.18µm
_08674_,11.18µm
_09035_,11.18µm
_02656_,11.16µm
_02745_,11.16µm
_03435_,11.16µm
_03444_,11.16µm
_05626_,11.16µm
_05832_,11.16µm
_06139_,11.16µm
_07758_,11.16µm
_08725_,11.16µm
_09916_,11.16µm
_00361_,11.14µm
_03236_,11.14µm
_04685_,11.14µm
_07315_,11.14µm
_08312_,11.14µm
_08793_,11.14µm
b[29],11.14µm
_02284_,11.12µm
_02720_,11.12µm
_03632_,11.12µm
_03987_,11.12µm
_05240_,11.12µm
_05478_,11.12µm
_07426_,11.12µm
_08263_,11.12µm
_08519_,11.12µm
b_h\[10\],11.12µm
net330,11.12µm
net838,11.12µm
net1059,11.12µm
net1230,11.12µm
_01235_,11.1µm
_06788_,11.1µm
_07837_,11.1µm
_08340_,11.1µm
_09302_,11.1µm
_09369_,11.1µm
net324,11.1µm
_06156_,11.095µm
_00603_,11.08µm
_00698_,11.08µm
_01969_,11.08µm
_05157_,11.08µm
_06232_,11.08µm
_06759_,11.08µm
_07710_,11.08µm
_08724_,11.08µm
_09798_,11.08µm
_10081_,11.08µm
_00129_,11.065µm
_01514_,11.06µm
_02117_,11.06µm
_05589_,11.06µm
_05839_,11.06µm
_06560_,11.06µm
_07288_,11.06µm
_07412_,11.06µm
_09939_,11.05µm
_06157_,11.04µm
_09299_,11.04µm
_07780_,11.025µm
_00137_,11.02µm
_01045_,11.02µm
_05849_,11.02µm
_10012_,11.02µm
rst,11.02µm
_01742_,11.01µm
_03374_,11.01µm
_03490_,11µm
_05156_,11µm
_05322_,11µm
_05818_,11µm
_06626_,11µm
_07232_,11µm
_07580_,11µm
_08563_,11µm
_09588_,11µm
_10139_,11µm
_03308_,10.98µm
_05096_,10.98µm
_05897_,10.98µm
_05986_,10.98µm
_06394_,10.98µm
_09586_,10.98µm
_00311_,10.965µm
_00473_,10.96µm
_00640_,10.96µm
_00796_,10.96µm
_01039_,10.96µm
_01429_,10.96µm
_01441_,10.96µm
_01966_,10.96µm
_02029_,10.96µm
_02163_,10.96µm
_02483_,10.96µm
_02513_,10.96µm
_05113_,10.96µm
_05544_,10.96µm
_05548_,10.96µm
_07372_,10.96µm
_07629_,10.96µm
_07673_,10.96µm
_08242_,10.96µm
_08775_,10.96µm
_09068_,10.96µm
_09990_,10.96µm
net390,10.96µm
net1005,10.96µm
_01510_,10.94µm
_04047_,10.94µm
_09628_,10.94µm
net380,10.94µm
_01890_,10.92µm
_02519_,10.92µm
_03165_,10.92µm
_03560_,10.92µm
_07398_,10.92µm
_08332_,10.92µm
_08907_,10.92µm
_07326_,10.91µm
a[23],10.91µm
_04211_,10.9µm
_06125_,10.9µm
mid_sum\[1\],10.9µm
net464,10.9µm
_01359_,10.88µm
_02481_,10.88µm
_02565_,10.88µm
_04834_,10.88µm
_05623_,10.88µm
_07049_,10.88µm
_07466_,10.88µm
_08940_,10.88µm
_09891_,10.88µm
_00312_,10.875µm
_03337_,10.86µm
_03427_,10.86µm
_05525_,10.86µm
_05611_,10.86µm
_06458_,10.86µm
_07054_,10.86µm
_08803_,10.86µm
_09008_,10.86µm
_09552_,10.86µm
_09763_,10.86µm
_10025_,10.86µm
_00554_,10.84µm
_03310_,10.84µm
_04165_,10.84µm
_06549_,10.84µm
_07464_,10.84µm
_07494_,10.84µm
_07594_,10.84µm
_08865_,10.84µm
_00210_,10.825µm
_02961_,10.82µm
_03321_,10.82µm
_05154_,10.82µm
_08579_,10.82µm
net1252,10.82µm
_05339_,10.8µm
net978,10.8µm
_02771_,10.79µm
_01659_,10.78µm
_02093_,10.78µm
_02357_,10.78µm
_03501_,10.78µm
_04676_,10.78µm
_04787_,10.78µm
_06286_,10.78µm
_00923_,10.76µm
_01061_,10.76µm
_03714_,10.76µm
_07045_,10.76µm
_08442_,10.76µm
_08610_,10.76µm
_10003_,10.76µm
_06185_,10.75µm
_01783_,10.74µm
_01822_,10.74µm
_02520_,10.74µm
_03813_,10.74µm
_04056_,10.74µm
_04487_,10.74µm
_04542_,10.74µm
_05000_,10.74µm
_06646_,10.74µm
_07641_,10.74µm
_08314_,10.74µm
_09002_,10.74µm
_02311_,10.72µm
_05391_,10.72µm
_07255_,10.72µm
_07823_,10.72µm
_08056_,10.72µm
_08269_,10.72µm
_08432_,10.72µm
_09054_,10.72µm
_00890_,10.705µm
_05254_,10.7µm
_07854_,10.7µm
_07999_,10.7µm
_08202_,10.7µm
_09358_,10.7µm
_09827_,10.7µm
_09874_,10.7µm
term_high\[38\],10.7µm
_06293_,10.68µm
b[24],10.68µm
_00641_,10.67µm
_00339_,10.66µm
_00934_,10.66µm
_01422_,10.66µm
_01925_,10.66µm
_03376_,10.66µm
_04848_,10.66µm
_05308_,10.66µm
_06069_,10.66µm
_06343_,10.66µm
_06370_,10.66µm
_06628_,10.66µm
_06964_,10.66µm
_07310_,10.66µm
_07880_,10.66µm
_08078_,10.66µm
_08577_,10.66µm
_09818_,10.66µm
_00610_,10.64µm
_03112_,10.64µm
_04476_,10.64µm
_09440_,10.64µm
_00211_,10.625µm
_01381_,10.62µm
_02292_,10.62µm
_05690_,10.62µm
_06731_,10.62µm
_06854_,10.62µm
_06957_,10.62µm
_08882_,10.62µm
_10167_,10.62µm
net358,10.62µm
_00279_,10.605µm
_01018_,10.6µm
_02218_,10.6µm
_05105_,10.6µm
_05802_,10.6µm
_08556_,10.6µm
_04137_,10.585µm
_02382_,10.58µm
_07158_,10.58µm
_10099_,10.58µm
_06374_,10.57µm
_02840_,10.56µm
b[6],10.56µm
_01704_,10.54µm
_01719_,10.54µm
_06750_,10.54µm
net343,10.54µm
_00822_,10.52µm
_01249_,10.52µm
_01772_,10.52µm
_02155_,10.52µm
_04866_,10.52µm
_05699_,10.52µm
_08389_,10.52µm
_01716_,10.5µm
_02371_,10.5µm
_02378_,10.5µm
_02442_,10.5µm
_03141_,10.5µm
_03794_,10.5µm
_03802_,10.5µm
_03913_,10.5µm
_03954_,10.5µm
_04167_,10.5µm
_04398_,10.5µm
_06932_,10.5µm
_07387_,10.5µm
_09686_,10.5µm
_05542_,10.49µm
_00109_,10.485µm
_04934_,10.48µm
_06871_,10.48µm
_00046_,10.475µm
_00876_,10.46µm
_00993_,10.46µm
_04100_,10.46µm
_05450_,10.46µm
_06515_,10.46µm
_07345_,10.46µm
_08847_,10.45µm
_00442_,10.44µm
_02032_,10.44µm
_02214_,10.44µm
_04730_,10.44µm
_07688_,10.44µm
_09467_,10.44µm
p_hh_pipe\[10\],10.44µm
_00553_,10.43µm
_01080_,10.42µm
_02025_,10.42µm
_02552_,10.42µm
_02769_,10.42µm
_05612_,10.42µm
_05814_,10.42µm
_05845_,10.42µm
_06155_,10.42µm
_08378_,10.42µm
_08634_,10.42µm
_09345_,10.42µm
_09540_,10.42µm
_09548_,10.42µm
_09783_,10.42µm
_09842_,10.42µm
net1182,10.42µm
_01071_,10.415µm
_01048_,10.4µm
_03890_,10.4µm
_03921_,10.4µm
_04647_,10.4µm
_05108_,10.4µm
_06391_,10.4µm
_06649_,10.4µm
_09066_,10.4µm
_09322_,10.4µm
_09756_,10.4µm
_00871_,10.38µm
_00921_,10.38µm
_01449_,10.38µm
_01887_,10.38µm
_02492_,10.38µm
_03309_,10.38µm
_03326_,10.38µm
_05063_,10.38µm
_07298_,10.38µm
_10064_,10.38µm
_00029_,10.365µm
_01836_,10.36µm
_03705_,10.36µm
_05239_,10.36µm
_05403_,10.36µm
_09503_,10.36µm
term_high\[61\],10.36µm
_01522_,10.355µm
_08838_,10.35µm
_00471_,10.34µm
_02834_,10.34µm
_03588_,10.34µm
_05497_,10.34µm
_06227_,10.34µm
_06835_,10.34µm
_09067_,10.34µm
_04185_,10.33µm
_00299_,10.325µm
_02332_,10.32µm
_04122_,10.32µm
_05724_,10.32µm
_07771_,10.32µm
_08465_,10.32µm
_10161_,10.32µm
_06446_,10.3µm
_07532_,10.3µm
_08774_,10.3µm
_09808_,10.3µm
_09811_,10.3µm
_10117_,10.3µm
_00268_,10.285µm
_00328_,10.285µm
_02828_,10.28µm
_02941_,10.28µm
_04637_,10.28µm
_04657_,10.28µm
_07432_,10.28µm
_08763_,10.28µm
_09217_,10.28µm
_09257_,10.28µm
_09956_,10.28µm
net241,10.28µm
net1353,10.28µm
_02340_,10.275µm
_04600_,10.26µm
_07101_,10.26µm
_08100_,10.26µm
_08441_,10.26µm
_10072_,10.26µm
_00090_,10.245µm
_01227_,10.24µm
_02308_,10.24µm
_02432_,10.24µm
_03868_,10.24µm
_04859_,10.24µm
_05372_,10.24µm
_05740_,10.24µm
_06617_,10.24µm
_06890_,10.24µm
_07445_,10.24µm
_07911_,10.24µm
_08026_,10.24µm
_08357_,10.24µm
_09034_,10.24µm
_09064_,10.24µm
term_mid\[28\],10.24µm
net923,10.24µm
_01230_,10.22µm
_03436_,10.22µm
_05209_,10.22µm
_06015_,10.22µm
_09509_,10.22µm
mid_sum\[29\],10.22µm
_05688_,10.21µm
_02251_,10.2µm
_02827_,10.2µm
_04702_,10.2µm
_05501_,10.2µm
_05898_,10.2µm
_07573_,10.2µm
_07905_,10.2µm
_08603_,10.2µm
_08927_,10.2µm
_09092_,10.2µm
_09116_,10.2µm
_09366_,10.2µm
_09875_,10.2µm
net296,10.2µm
_08743_,10.185µm
_02724_,10.18µm
_03476_,10.18µm
_05527_,10.18µm
_05835_,10.18µm
_09770_,10.18µm
_09848_,10.18µm
net263,10.18µm
_00366_,10.16µm
_00968_,10.16µm
_01322_,10.16µm
_02638_,10.16µm
_02920_,10.16µm
_03231_,10.16µm
_04253_,10.16µm
_06754_,10.16µm
_07571_,10.16µm
_08823_,10.16µm
_09383_,10.16µm
_00071_,10.145µm
_00269_,10.14µm
_06527_,10.14µm
_06811_,10.14µm
_07686_,10.14µm
_10066_,10.14µm
_01443_,10.12µm
_02548_,10.12µm
_02742_,10.12µm
_03801_,10.12µm
_06820_,10.12µm
_07663_,10.12µm
_01075_,10.1µm
_04836_,10.1µm
_09314_,10.1µm
net233,10.1µm
_00799_,10.08µm
_00900_,10.08µm
_02773_,10.08µm
_04097_,10.08µm
_05361_,10.08µm
_08807_,10.08µm
_09010_,10.08µm
_09523_,10.08µm
_04252_,10.06µm
_04991_,10.06µm
_05578_,10.06µm
_06546_,10.06µm
_08174_,10.06µm
_08419_,10.06µm
_09879_,10.06µm
_05469_,10.055µm
_00912_,10.04µm
_03267_,10.04µm
_03964_,10.04µm
_03965_,10.04µm
_04580_,10.04µm
_04812_,10.04µm
_06965_,10.04µm
_07019_,10.04µm
_07035_,10.04µm
_08081_,10.04µm
_08728_,10.04µm
_08799_,10.04µm
_08925_,10.04µm
_09354_,10.04µm
_09680_,10.04µm
_09936_,10.04µm
_05750_,10.025µm
_00691_,10.02µm
_03248_,10.02µm
_08449_,10.02µm
net469,10.02µm
_03057_,10µm
_03425_,10µm
_06973_,10µm
_07690_,10µm
_08401_,10µm
_08682_,10µm
_09754_,10µm
_10093_,10µm
mid_sum\[16\],10µm
_00883_,9.98µm
_01970_,9.98µm
_03613_,9.98µm
_03647_,9.98µm
_04801_,9.98µm
_05682_,9.98µm
_06993_,9.98µm
_01562_,9.96µm
_02152_,9.96µm
_02651_,9.96µm
_05164_,9.96µm
_05697_,9.96µm
_06552_,9.96µm
_08729_,9.96µm
_09165_,9.96µm
_10104_,9.96µm
net198,9.96µm
net853,9.96µm
_01591_,9.94µm
_01739_,9.94µm
_02814_,9.94µm
_03192_,9.94µm
_04362_,9.94µm
_04879_,9.94µm
_08444_,9.94µm
_08702_,9.94µm
_10109_,9.94µm
_01509_,9.92µm
_01861_,9.92µm
_02426_,9.92µm
_02984_,9.92µm
_03099_,9.92µm
_04964_,9.92µm
_05152_,9.92µm
_07742_,9.92µm
_08061_,9.92µm
_09927_,9.92µm
_03568_,9.9µm
_06883_,9.9µm
_07179_,9.9µm
_07227_,9.9µm
_08957_,9.9µm
_01203_,9.88µm
_04833_,9.88µm
_06948_,9.88µm
_08905_,9.88µm
net1002,9.88µm
_01974_,9.86µm
_03900_,9.86µm
_04764_,9.86µm
_05258_,9.86µm
_05901_,9.86µm
_07208_,9.86µm
_07397_,9.86µm
_07529_,9.86µm
_09069_,9.86µm
_06321_,9.855µm
_04914_,9.85µm
_01672_,9.84µm
_01832_,9.84µm
_02428_,9.84µm
_05576_,9.84µm
_06021_,9.84µm
_08160_,9.84µm
_00901_,9.82µm
_01500_,9.82µm
_02096_,9.82µm
_02652_,9.82µm
_03110_,9.82µm
_03483_,9.82µm
_03865_,9.82µm
_04282_,9.82µm
_07084_,9.82µm
_07238_,9.82µm
_07876_,9.82µm
_08131_,9.82µm
_09718_,9.82µm
net1416,9.82µm
_00602_,9.8µm
_00674_,9.8µm
_05197_,9.8µm
_06585_,9.8µm
_06951_,9.8µm
term_low\[20\],9.8µm
term_low\[28\],9.8µm
_00453_,9.78µm
_00512_,9.78µm
_02798_,9.78µm
_03292_,9.78µm
_04293_,9.78µm
_04391_,9.78µm
_04533_,9.78µm
_05115_,9.78µm
_05398_,9.78µm
_06514_,9.78µm
_07437_,9.78µm
_08041_,9.78µm
_08318_,9.78µm
_08630_,9.78µm
_09714_,9.78µm
term_mid\[20\],9.78µm
_00486_,9.77µm
_03116_,9.76µm
_07239_,9.76µm
net1250,9.76µm
_00044_,9.755µm
_01290_,9.74µm
_04572_,9.74µm
_04665_,9.74µm
_09377_,9.74µm
_00580_,9.72µm
_01725_,9.72µm
_01849_,9.72µm
_02388_,9.72µm
_02509_,9.72µm
_05551_,9.72µm
_08572_,9.72µm
_00584_,9.7µm
_01932_,9.7µm
_03103_,9.7µm
_05066_,9.7µm
_05175_,9.7µm
_05358_,9.7µm
_06470_,9.7µm
_06969_,9.7µm
_07746_,9.7µm
_09193_,9.7µm
net201,9.7µm
_03129_,9.68µm
_03423_,9.68µm
_04379_,9.66µm
_04747_,9.66µm
_05261_,9.66µm
_05633_,9.66µm
clknet_leaf_47_clk,9.66µm
_01533_,9.64µm
_08403_,9.64µm
b[0],9.64µm
b[10],9.64µm
b[11],9.64µm
b[13],9.64µm
b[14],9.64µm
b[16],9.64µm
b[17],9.64µm
b[2],9.64µm
b[31],9.64µm
b[3],9.64µm
b[4],9.64µm
b[5],9.64µm
b[7],9.64µm
b[8],9.64µm
_02084_,9.62µm
_03736_,9.62µm
_10175_,9.62µm
_03597_,9.6µm
_08605_,9.6µm
net207,9.6µm
net393,9.6µm
_00581_,9.58µm
_00613_,9.58µm
_03041_,9.58µm
_03291_,9.58µm
_03646_,9.58µm
_04164_,9.58µm
_04924_,9.58µm
_06126_,9.58µm
_06281_,9.58µm
_06349_,9.58µm
_07062_,9.58µm
_07366_,9.58µm
_07824_,9.58µm
_09053_,9.58µm
_09578_,9.58µm
_00941_,9.56µm
_07518_,9.56µm
_00715_,9.555µm
_01242_,9.54µm
_06814_,9.54µm
_00845_,9.52µm
_03234_,9.52µm
_03609_,9.52µm
_04227_,9.52µm
_05048_,9.52µm
_05484_,9.52µm
_05964_,9.52µm
net866,9.52µm
_01151_,9.5µm
_02557_,9.5µm
_02819_,9.5µm
_03510_,9.5µm
_04996_,9.5µm
_06057_,9.5µm
_06704_,9.5µm
_06798_,9.5µm
_07523_,9.5µm
_08756_,9.5µm
_09563_,9.5µm
term_high\[37\],9.5µm
net467,9.5µm
_00267_,9.485µm
_00530_,9.48µm
_00858_,9.48µm
_01038_,9.48µm
_01421_,9.48µm
_02330_,9.48µm
_03143_,9.48µm
_03678_,9.48µm
_06083_,9.48µm
_06176_,9.48µm
_06196_,9.48µm
_06200_,9.48µm
_07611_,9.48µm
_08102_,9.48µm
_08639_,9.48µm
_09260_,9.48µm
_09585_,9.48µm
net134,9.48µm
_01364_,9.46µm
_01615_,9.46µm
_06884_,9.46µm
_07729_,9.46µm
_08642_,9.46µm
_09103_,9.46µm
_09567_,9.46µm
net1066,9.46µm
_03649_,9.44µm
_04319_,9.44µm
_07738_,9.44µm
_09130_,9.44µm
_09531_,9.44µm
mid_sum\[11\],9.44µm
p_hh_pipe\[3\],9.44µm
net319,9.44µm
_06363_,9.43µm
_02904_,9.42µm
_03343_,9.42µm
_06243_,9.42µm
_06390_,9.42µm
_07649_,9.42µm
_08666_,9.42µm
_09292_,9.42µm
net828,9.42µm
_00700_,9.4µm
_00726_,9.4µm
_01656_,9.4µm
_02168_,9.4µm
_02174_,9.4µm
_03385_,9.4µm
_03494_,9.4µm
_03935_,9.4µm
_04949_,9.4µm
_07651_,9.4µm
_08816_,9.4µm
_08936_,9.4µm
net267,9.4µm
net1337,9.4µm
_09800_,9.395µm
_03048_,9.38µm
_06160_,9.38µm
_06201_,9.38µm
_07243_,9.38µm
_07901_,9.38µm
_08146_,9.38µm
term_mid\[30\],9.38µm
_01141_,9.36µm
_01414_,9.36µm
_02514_,9.36µm
_02596_,9.36µm
_02776_,9.36µm
_02793_,9.36µm
_03042_,9.36µm
_04245_,9.36µm
_04886_,9.36µm
_05074_,9.36µm
_05488_,9.36µm
_05610_,9.36µm
_05669_,9.36µm
_07484_,9.36µm
_07626_,9.36µm
_08954_,9.36µm
_09633_,9.36µm
_09781_,9.36µm
_09950_,9.36µm
net210,9.36µm
net1067,9.36µm
_00885_,9.34µm
_01652_,9.34µm
_02279_,9.34µm
_02871_,9.34µm
_05491_,9.34µm
_01448_,9.32µm
_01624_,9.32µm
_01711_,9.32µm
_02196_,9.32µm
_02749_,9.32µm
_03575_,9.32µm
_05062_,9.32µm
_05172_,9.32µm
_05887_,9.32µm
_06781_,9.32µm
_07949_,9.32µm
_09327_,9.32µm
_09461_,9.32µm
_10151_,9.32µm
net1283,9.32µm
_00139_,9.3µm
_00550_,9.3µm
_02699_,9.3µm
_03429_,9.3µm
_03992_,9.3µm
_09452_,9.3µm
_09841_,9.3µm
b[18],9.3µm
b[25],9.3µm
b[27],9.3µm
_02452_,9.29µm
_01873_,9.28µm
_02494_,9.28µm
_02893_,9.28µm
_04806_,9.28µm
_05900_,9.28µm
_07046_,9.28µm
term_high\[54\],9.28µm
net357,9.28µm
net916,9.28µm
net1062,9.28µm
_07579_,9.27µm
_00601_,9.26µm
_00730_,9.26µm
_00957_,9.26µm
_01415_,9.26µm
_03887_,9.26µm
_05368_,9.26µm
term_low\[19\],9.26µm
_00098_,9.24µm
_01482_,9.24µm
_03561_,9.24µm
_04075_,9.24µm
_04584_,9.24µm
_05429_,9.24µm
_05437_,9.24µm
_06014_,9.24µm
_06891_,9.24µm
_06931_,9.24µm
_06972_,9.24µm
_07467_,9.24µm
_09451_,9.24µm
net419,9.24µm
_00062_,9.22µm
_01572_,9.22µm
_01681_,9.21µm
_01685_,9.2µm
_01863_,9.2µm
_05017_,9.2µm
_09705_,9.2µm
_10157_,9.2µm
_04152_,9.185µm
_03431_,9.18µm
_04827_,9.18µm
b[1],9.18µm
_01827_,9.16µm
_02666_,9.16µm
_02838_,9.16µm
_05306_,9.16µm
_05759_,9.16µm
_06234_,9.16µm
_07003_,9.16µm
_08117_,9.16µm
_08468_,9.16µm
_09838_,9.16µm
_09994_,9.16µm
_00667_,9.14µm
_01331_,9.14µm
_02363_,9.14µm
_02443_,9.14µm
_03092_,9.14µm
_05441_,9.14µm
_05935_,9.14µm
_05980_,9.14µm
_08667_,9.14µm
_09834_,9.14µm
_10022_,9.14µm
net169,9.14µm
net901,9.14µm
_00475_,9.12µm
_01734_,9.12µm
_03789_,9.12µm
_05174_,9.12µm
_05587_,9.12µm
_06048_,9.12µm
