net,length_um
_06534_,13.72µm
_07836_,13.72µm
_08879_,13.72µm
_08981_,13.72µm
_01095_,13.7µm
_03631_,13.7µm
_05152_,13.7µm
_08885_,13.7µm
_09068_,13.7µm
p[15],13.69µm
_07044_,13.68µm
_07424_,13.68µm
_07780_,13.68µm
_07840_,13.68µm
_08896_,13.68µm
_09160_,13.68µm
net1071,13.68µm
_00800_,13.675µm
_04810_,13.66µm
_04960_,13.66µm
_05776_,13.66µm
_09024_,13.66µm
p_ll\[8\],13.66µm
net1193,13.66µm
_00190_,13.64µm
_00494_,13.64µm
_01920_,13.64µm
_02183_,13.64µm
_02833_,13.64µm
_03616_,13.64µm
_04092_,13.64µm
_04173_,13.64µm
_04823_,13.64µm
_05672_,13.64µm
_07948_,13.64µm
_08486_,13.64µm
_09576_,13.64µm
_01128_,13.62µm
_01261_,13.62µm
_02168_,13.62µm
_03764_,13.62µm
_05828_,13.62µm
_07509_,13.62µm
_08435_,13.62µm
_08566_,13.62µm
_08945_,13.62µm
_09118_,13.62µm
net1485,13.62µm
_00778_,13.6µm
_01094_,13.6µm
_01617_,13.6µm
_03095_,13.6µm
_03216_,13.6µm
_03255_,13.6µm
_05764_,13.6µm
_06957_,13.6µm
_07102_,13.6µm
_00201_,13.58µm
_00528_,13.58µm
_00581_,13.58µm
_01777_,13.58µm
_05859_,13.58µm
_06753_,13.58µm
_07650_,13.58µm
_08077_,13.58µm
_09405_,13.58µm
net465,13.58µm
_09792_,13.57µm
_07422_,13.565µm
_01690_,13.56µm
_05662_,13.56µm
_05993_,13.56µm
_07152_,13.56µm
_07206_,13.56µm
_09631_,13.56µm
_09663_,13.56µm
_02601_,13.54µm
_05123_,13.54µm
_06104_,13.54µm
a_l\[8\],13.54µm
net1616,13.54µm
_04037_,13.53µm
_01071_,13.52µm
_01197_,13.52µm
_03808_,13.52µm
_07798_,13.52µm
_08172_,13.52µm
_10079_,13.52µm
_03465_,13.51µm
_02150_,13.5µm
_05558_,13.5µm
_06368_,13.5µm
_06561_,13.5µm
_07104_,13.5µm
_07268_,13.5µm
_07459_,13.5µm
_07763_,13.5µm
_07962_,13.5µm
_08775_,13.5µm
_00966_,13.48µm
_01505_,13.48µm
_02461_,13.48µm
_03840_,13.48µm
_04723_,13.48µm
_05140_,13.48µm
_05166_,13.48µm
_06599_,13.48µm
_08178_,13.48µm
_09110_,13.47µm
_00816_,13.46µm
_02365_,13.46µm
_04022_,13.46µm
_05905_,13.46µm
_05935_,13.46µm
_06102_,13.46µm
_06931_,13.46µm
_07516_,13.46µm
_08441_,13.46µm
_08632_,13.46µm
_02202_,13.455µm
_01223_,13.45µm
_01319_,13.44µm
_03350_,13.44µm
_09267_,13.44µm
_05699_,13.42µm
_06818_,13.42µm
_09559_,13.42µm
_09979_,13.42µm
_09991_,13.42µm
net998,13.42µm
net1043,13.42µm
_08259_,13.41µm
_08939_,13.4µm
net75,13.4µm
_08898_,13.39µm
_01572_,13.38µm
_01594_,13.38µm
_04818_,13.38µm
_04835_,13.38µm
_05088_,13.38µm
_05917_,13.38µm
_06617_,13.38µm
_07034_,13.38µm
_00026_,13.36µm
_03177_,13.36µm
_03748_,13.36µm
_06177_,13.36µm
_07526_,13.36µm
_09501_,13.36µm
_00815_,13.34µm
_02088_,13.34µm
_03016_,13.34µm
_03305_,13.34µm
_03361_,13.34µm
_03514_,13.34µm
_03523_,13.34µm
_05498_,13.34µm
_05970_,13.34µm
_06501_,13.34µm
_06654_,13.34µm
_06688_,13.34µm
_07522_,13.34µm
_08060_,13.34µm
_08078_,13.34µm
_09174_,13.34µm
net1663,13.34µm
_03143_,13.32µm
_03218_,13.32µm
_07984_,13.32µm
_09149_,13.31µm
_02296_,13.3µm
_04831_,13.3µm
net946,13.3µm
_09833_,13.295µm
_00148_,13.285µm
_00849_,13.28µm
_02030_,13.28µm
_06197_,13.28µm
_06424_,13.28µm
_06647_,13.28µm
_08343_,13.28µm
_02640_,13.275µm
_01227_,13.26µm
_01913_,13.26µm
_02698_,13.26µm
_03668_,13.26µm
_04726_,13.26µm
_06376_,13.26µm
_06827_,13.26µm
_07070_,13.26µm
_07372_,13.26µm
_07720_,13.26µm
_08780_,13.26µm
_09011_,13.26µm
_09858_,13.26µm
_02703_,13.25µm
_03915_,13.25µm
_02024_,13.24µm
_03099_,13.24µm
_03423_,13.24µm
_04137_,13.235µm
p[19],13.23µm
p[32],13.23µm
p[33],13.23µm
_02793_,13.22µm
_03428_,13.22µm
_04004_,13.22µm
_04154_,13.22µm
_04622_,13.22µm
_06003_,13.22µm
_06034_,13.22µm
_07213_,13.22µm
_08682_,13.22µm
_08974_,13.22µm
net342,13.22µm
_05503_,13.2µm
net221,13.2µm
_02056_,13.18µm
_02118_,13.18µm
_03419_,13.18µm
_03671_,13.18µm
_06110_,13.18µm
_06182_,13.18µm
_06364_,13.18µm
_06416_,13.18µm
_08683_,13.18µm
_09659_,13.18µm
_09703_,13.18µm
net288,13.18µm
_09388_,13.17µm
_00282_,13.165µm
_00901_,13.16µm
_00961_,13.16µm
_01006_,13.16µm
_01182_,13.16µm
_02050_,13.16µm
_06089_,13.16µm
_06252_,13.16µm
_06963_,13.16µm
_09385_,13.16µm
_10054_,13.16µm
net1451,13.16µm
_04668_,13.14µm
_04872_,13.14µm
_05497_,13.14µm
_05884_,13.14µm
_07494_,13.14µm
_09537_,13.14µm
net1557,13.14µm
net1653,13.14µm
_00189_,13.12µm
_01106_,13.12µm
_02990_,13.12µm
_04169_,13.12µm
_06327_,13.12µm
net213,13.12µm
_04504_,13.1µm
_05242_,13.1µm
_06633_,13.1µm
_09468_,13.1µm
net95,13.1µm
net236,13.1µm
net1633,13.1µm
_02531_,13.08µm
_02678_,13.08µm
_03413_,13.08µm
_03797_,13.08µm
_04256_,13.08µm
_04379_,13.08µm
_04577_,13.08µm
_05457_,13.08µm
_09390_,13.08µm
net1706,13.08µm
_07359_,13.07µm
_02614_,13.06µm
_04224_,13.06µm
_04342_,13.06µm
_05047_,13.06µm
_08055_,13.06µm
_08491_,13.06µm
_10139_,13.06µm
p_ll_pipe\[3\],13.06µm
_02139_,13.055µm
_00084_,13.045µm
_01315_,13.04µm
_02445_,13.04µm
_02896_,13.04µm
_03069_,13.04µm
_03784_,13.04µm
_03874_,13.04µm
_04775_,13.04µm
_04886_,13.04µm
_05064_,13.04µm
_06093_,13.04µm
_06880_,13.04µm
_09214_,13.04µm
_01797_,13.02µm
_02018_,13.02µm
_02464_,13.02µm
_02598_,13.02µm
_03480_,13.02µm
_05203_,13.02µm
_06452_,13.02µm
_07065_,13.02µm
_07972_,13.02µm
_08030_,13.02µm
_09037_,13.01µm
p[44],13.01µm
_00906_,13µm
_02988_,13µm
_03263_,13µm
_03657_,13µm
_05722_,13µm
_07505_,13µm
_07828_,13µm
_09008_,13µm
net1192,13µm
_00813_,12.995µm
_08845_,12.99µm
_04564_,12.98µm
_05037_,12.98µm
_08686_,12.98µm
_02061_,12.96µm
_03013_,12.96µm
_04615_,12.96µm
_05585_,12.96µm
_06470_,12.96µm
_07049_,12.96µm
_09577_,12.96µm
_10115_,12.96µm
net96,12.96µm
_01538_,12.94µm
_01890_,12.94µm
_04059_,12.94µm
_04252_,12.94µm
_05940_,12.94µm
_05941_,12.94µm
_09541_,12.94µm
_00182_,12.92µm
_00904_,12.92µm
_00978_,12.92µm
_01160_,12.92µm
_02043_,12.92µm
_02442_,12.92µm
_03246_,12.92µm
_03294_,12.92µm
_03324_,12.92µm
_03427_,12.92µm
_04289_,12.92µm
_07325_,12.92µm
_07403_,12.92µm
_09343_,12.92µm
net81,12.92µm
_00486_,12.9µm
_01737_,12.9µm
_02536_,12.9µm
_03522_,12.9µm
_03892_,12.9µm
_04240_,12.9µm
_05791_,12.9µm
_06162_,12.9µm
_07734_,12.9µm
_04998_,12.89µm
_05018_,12.88µm
_06320_,12.88µm
_08404_,12.88µm
_08989_,12.88µm
_09122_,12.88µm
_10168_,12.88µm
_03536_,12.86µm
_05142_,12.86µm
_06168_,12.86µm
_08711_,12.86µm
_03895_,12.85µm
net1745,12.85µm
_00178_,12.84µm
_01613_,12.84µm
_02046_,12.84µm
_05630_,12.84µm
_05857_,12.84µm
_07500_,12.84µm
_09014_,12.84µm
_09371_,12.84µm
b[18],12.84µm
_07968_,12.83µm
_02980_,12.82µm
_07585_,12.82µm
p[22],12.81µm
_08942_,12.805µm
_01004_,12.8µm
_01211_,12.8µm
_03611_,12.8µm
_06078_,12.8µm
_07324_,12.8µm
_07971_,12.8µm
_08280_,12.8µm
_08876_,12.8µm
_09505_,12.8µm
_02008_,12.78µm
_04697_,12.78µm
_08365_,12.78µm
_01327_,12.76µm
_01597_,12.76µm
_02284_,12.76µm
_02699_,12.76µm
_03030_,12.76µm
_03112_,12.76µm
_05759_,12.76µm
_08147_,12.76µm
_08399_,12.76µm
_08893_,12.76µm
_08975_,12.76µm
_09161_,12.76µm
_09192_,12.76µm
_10113_,12.76µm
_00052_,12.74µm
_05069_,12.74µm
_07638_,12.74µm
_08829_,12.74µm
_01314_,12.72µm
_01389_,12.72µm
_02722_,12.72µm
_03684_,12.72µm
_05174_,12.72µm
_09793_,12.72µm
_09823_,12.72µm
_10081_,12.72µm
term_high\[53\],12.72µm
net1739,12.72µm
net1801,12.72µm
_04054_,12.71µm
_00180_,12.7µm
_04977_,12.7µm
_06099_,12.7µm
_06803_,12.7µm
_07736_,12.7µm
_08568_,12.7µm
_00391_,12.685µm
_00878_,12.68µm
_01237_,12.68µm
_03267_,12.68µm
_03932_,12.68µm
_04350_,12.68µm
_04401_,12.68µm
_05252_,12.68µm
_05437_,12.68µm
_05444_,12.68µm
_06646_,12.68µm
_06928_,12.68µm
_08701_,12.68µm
_08968_,12.68µm
_09974_,12.68µm
net869,12.68µm
p[34],12.67µm
_02143_,12.66µm
_02436_,12.66µm
_05716_,12.66µm
_06274_,12.66µm
_07405_,12.66µm
_08750_,12.66µm
_08783_,12.66µm
_09163_,12.66µm
_09870_,12.66µm
net346,12.66µm
net510,12.66µm
_04011_,12.64µm
_04414_,12.64µm
_04859_,12.64µm
_05685_,12.64µm
_05689_,12.64µm
_06595_,12.64µm
_09400_,12.64µm
net369,12.64µm
_00047_,12.62µm
_02329_,12.62µm
_03473_,12.62µm
_05966_,12.62µm
_06907_,12.61µm
_03045_,12.6µm
_05790_,12.6µm
_07492_,12.6µm
_07701_,12.6µm
_09527_,12.6µm
_10020_,12.6µm
_00509_,12.58µm
_00674_,12.58µm
_01471_,12.58µm
_01764_,12.58µm
_02251_,12.58µm
_02280_,12.58µm
_02415_,12.58µm
_02491_,12.58µm
_03590_,12.58µm
_03965_,12.58µm
_04493_,12.58µm
_04728_,12.58µm
_05015_,12.58µm
_05359_,12.58µm
_09620_,12.58µm
net69,12.58µm
net441,12.58µm
net1113,12.58µm
_10123_,12.57µm
_01959_,12.56µm
_02266_,12.56µm
_03106_,12.56µm
_04181_,12.56µm
_04816_,12.56µm
_05838_,12.56µm
_06652_,12.56µm
_07532_,12.56µm
_07666_,12.56µm
_07793_,12.56µm
_08420_,12.56µm
_09801_,12.56µm
net400,12.56µm
net428,12.56µm
net436,12.56µm
p[37],12.55µm
p[58],12.55µm
_02474_,12.54µm
_02977_,12.54µm
_03313_,12.54µm
_03376_,12.54µm
_04119_,12.54µm
_05090_,12.54µm
_05681_,12.54µm
_06665_,12.54µm
_07648_,12.54µm
_09172_,12.54µm
net997,12.54µm
net392,12.54µm
_00193_,12.52µm
_02026_,12.52µm
_05082_,12.52µm
_05171_,12.52µm
_06183_,12.52µm
net1803,12.52µm
_02001_,12.5µm
_02123_,12.5µm
_03181_,12.5µm
_03858_,12.5µm
_04820_,12.5µm
_08760_,12.5µm
_08792_,12.5µm
net1568,12.495µm
_01457_,12.48µm
_02869_,12.48µm
_04934_,12.48µm
_04961_,12.48µm
_06165_,12.48µm
_07209_,12.48µm
_09774_,12.48µm
_00728_,12.46µm
_03374_,12.46µm
_03398_,12.46µm
_03702_,12.46µm
_04159_,12.46µm
_04250_,12.46µm
_04351_,12.46µm
_04457_,12.46µm
_04576_,12.46µm
_07913_,12.46µm
_08908_,12.46µm
_10047_,12.46µm
_07204_,12.45µm
_08489_,12.45µm
_00746_,12.44µm
_03526_,12.44µm
_04677_,12.44µm
_05191_,12.44µm
net1069,12.44µm
_01726_,12.43µm
_04219_,12.43µm
_01400_,12.42µm
_01997_,12.42µm
_07321_,12.42µm
_07654_,12.42µm
_08328_,12.42µm
_08903_,12.42µm
_10160_,12.42µm
net366,12.42µm
_00115_,12.4µm
_04100_,12.4µm
_06679_,12.4µm
_08549_,12.4µm
_05010_,12.39µm
_01162_,12.38µm
_03658_,12.38µm
_08545_,12.38µm
_09217_,12.38µm
_05051_,12.36µm
_09922_,12.36µm
_03057_,12.34µm
_04010_,12.34µm
_04086_,12.34µm
_04973_,12.34µm
_07447_,12.34µm
_08174_,12.34µm
_10166_,12.34µm
_10174_,12.34µm
_01414_,12.32µm
_01480_,12.32µm
_03441_,12.32µm
_04613_,12.32µm
_07682_,12.32µm
_08086_,12.32µm
_08385_,12.32µm
_03647_,12.3µm
_10082_,12.3µm
_06437_,12.295µm
net1070,12.29µm
_00971_,12.28µm
_02906_,12.28µm
_04899_,12.28µm
_05653_,12.28µm
_09672_,12.28µm
_04216_,12.265µm
net1594,12.265µm
_01053_,12.26µm
_01483_,12.26µm
_01995_,12.26µm
_02039_,12.26µm
_03015_,12.26µm
_03975_,12.26µm
_05567_,12.26µm
_07284_,12.26µm
_07723_,12.26µm
_07799_,12.26µm
_07977_,12.26µm
_09975_,12.26µm
_06847_,12.255µm
_08346_,12.255µm
_06216_,12.25µm
_00068_,12.24µm
_00673_,12.24µm
_01559_,12.24µm
_02538_,12.24µm
_06450_,12.24µm
_08005_,12.24µm
_08067_,12.24µm
net111,12.24µm
net879,12.24µm
_04278_,12.22µm
_07832_,12.22µm
term_mid\[18\],12.22µm
p[4],12.21µm
p[9],12.21µm
_01945_,12.2µm
_05627_,12.2µm
_05958_,12.2µm
_06209_,12.2µm
p_ll\[1\],12.2µm
net1495,12.2µm
_00679_,12.18µm
_01802_,12.18µm
_02446_,12.18µm
_02945_,12.18µm
_05340_,12.18µm
_06139_,12.18µm
_06350_,12.18µm
_06707_,12.18µm
_06865_,12.18µm
_07668_,12.18µm
_09554_,12.18µm
_02886_,12.16µm
_03070_,12.16µm
_06708_,12.16µm
_06767_,12.16µm
_06833_,12.16µm
_07269_,12.16µm
p_ll_pipe\[7\],12.16µm
net1476,12.16µm
_00145_,12.155µm
_04078_,12.14µm
_04647_,12.14µm
_04684_,12.14µm
_05145_,12.14µm
_05698_,12.14µm
_09112_,12.14µm
p_ll\[20\],12.14µm
net289,12.14µm
_00544_,12.12µm
_00611_,12.12µm
_02983_,12.12µm
_05731_,12.12µm
_06853_,12.12µm
_09459_,12.12µm
_09510_,12.12µm
net858,12.12µm
_02420_,12.1µm
_05785_,12.1µm
_06700_,12.1µm
_07661_,12.1µm
_07778_,12.1µm
_08223_,12.1µm
_09322_,12.1µm
_10135_,12.1µm
net1612,12.1µm
_00625_,12.08µm
_00788_,12.08µm
_01463_,12.08µm
_02583_,12.08µm
_02893_,12.08µm
_02920_,12.08µm
_03273_,12.08µm
_03532_,12.08µm
_04001_,12.08µm
_04104_,12.08µm
_05277_,12.08µm
_06302_,12.08µm
_06395_,12.08µm
_02269_,12.06µm
_03291_,12.06µm
_03716_,12.06µm
_04269_,12.06µm
_06276_,12.06µm
_06498_,12.06µm
_00154_,12.045µm
_01591_,12.04µm
_04702_,12.04µm
_09279_,12.04µm
_09705_,12.04µm
_09969_,12.04µm
a_l\[3\],12.04µm
net457,12.04µm
net1475,12.04µm
_08542_,12.02µm
_09464_,12.02µm
_00909_,12µm
_01395_,12µm
_01711_,12µm
_01957_,12µm
_02674_,12µm
_04300_,12µm
_05944_,12µm
_06714_,12µm
_07297_,12µm
_07685_,12µm
_08732_,12µm
_09159_,12µm
_09211_,12µm
_09315_,12µm
term_mid\[20\],12µm
net1225,12µm
_00114_,11.995µm
_02091_,11.98µm
_02591_,11.98µm
_04298_,11.98µm
_04740_,11.98µm
_05304_,11.98µm
_05697_,11.98µm
_06469_,11.98µm
_07136_,11.98µm
_02224_,11.97µm
_01007_,11.96µm
_04334_,11.96µm
_09534_,11.96µm
p_lh\[18\],11.96µm
_01752_,11.94µm
_06759_,11.94µm
_08525_,11.94µm
_08824_,11.94µm
_02735_,11.92µm
_02743_,11.92µm
_04497_,11.92µm
_06587_,11.92µm
net1412,11.92µm
_01484_,11.9µm
_07639_,11.9µm
_05189_,11.895µm
_01692_,11.88µm
_02298_,11.88µm
_03104_,11.88µm
_03310_,11.88µm
_03367_,11.88µm
_04106_,11.88µm
_05996_,11.88µm
_06199_,11.88µm
_06786_,11.88µm
_08336_,11.88µm
_00358_,11.86µm
_02705_,11.86µm
_06412_,11.86µm
_07855_,11.86µm
_08946_,11.86µm
_07313_,11.85µm
_00985_,11.84µm
_01960_,11.84µm
_02271_,11.84µm
_02864_,11.84µm
_03780_,11.84µm
_05906_,11.84µm
_06295_,11.84µm
_08281_,11.84µm
_08813_,11.84µm
_09325_,11.84µm
_10026_,11.84µm
net990,11.84µm
net1595,11.84µm
_03792_,11.82µm
_04044_,11.82µm
_04185_,11.82µm
_06684_,11.82µm
_08483_,11.82µm
_07580_,11.81µm
_01354_,11.8µm
_01421_,11.8µm
_02029_,11.8µm
_04305_,11.8µm
_05433_,11.8µm
_09252_,11.8µm
_02943_,11.78µm
_03100_,11.78µm
_06887_,11.78µm
_06948_,11.78µm
_08348_,11.78µm
_08702_,11.78µm
_09990_,11.78µm
_06522_,11.77µm
_01024_,11.76µm
_01568_,11.76µm
_03843_,11.76µm
_08572_,11.76µm
_09148_,11.76µm
_01952_,11.75µm
_00160_,11.745µm
_02154_,11.74µm
_04391_,11.74µm
_05412_,11.74µm
_09401_,11.74µm
_09916_,11.74µm
net202,11.74µm
_07472_,11.735µm
_08698_,11.73µm
_01464_,11.72µm
_03983_,11.72µm
_04145_,11.72µm
_04150_,11.72µm
_06306_,11.72µm
_06850_,11.72µm
_06903_,11.72µm
_07011_,11.72µm
_07177_,11.72µm
_07692_,11.72µm
_07816_,11.72µm
_08391_,11.72µm
_08615_,11.72µm
_09524_,11.72µm
_09664_,11.72µm
_09911_,11.72µm
_10030_,11.72µm
_00110_,11.715µm
_00709_,11.7µm
_01735_,11.7µm
_01965_,11.7µm
_02386_,11.7µm
_03349_,11.7µm
_05248_,11.7µm
_06465_,11.7µm
_06655_,11.7µm
_07331_,11.7µm
_07771_,11.7µm
_09474_,11.7µm
b[22],11.7µm
b[27],11.7µm
b[8],11.7µm
p_hh\[18\],11.7µm
p_hl\[8\],11.7µm
net882,11.7µm
net916,11.7µm
_04398_,11.68µm
_07918_,11.68µm
_08412_,11.68µm
_08612_,11.68µm
_09089_,11.68µm
_03281_,11.67µm
_02302_,11.66µm
_02717_,11.66µm
_03530_,11.66µm
_05139_,11.66µm
_05542_,11.66µm
_06036_,11.66µm
_06181_,11.66µm
_08439_,11.66µm
_08519_,11.66µm
_09629_,11.66µm
_04923_,11.655µm
_01229_,11.64µm
_01416_,11.64µm
_03387_,11.64µm
_03747_,11.64µm
_05987_,11.64µm
_09713_,11.64µm
net418,11.64µm
_07907_,11.635µm
_01648_,11.62µm
_01722_,11.62µm
_02414_,11.62µm
_03004_,11.62µm
_03091_,11.62µm
_04199_,11.62µm
_04470_,11.62µm
_07032_,11.62µm
_07247_,11.62µm
_08081_,11.62µm
_08766_,11.62µm
_08994_,11.62µm
_08997_,11.62µm
net36,11.62µm
_04337_,11.6µm
_08757_,11.6µm
net92,11.6µm
_09941_,11.595µm
_06734_,11.59µm
net1627,11.585µm
_03031_,11.58µm
_04292_,11.58µm
_07261_,11.58µm
_08826_,11.58µm
net1499,11.58µm
net1679,11.58µm
_02633_,11.56µm
_03220_,11.56µm
_04077_,11.56µm
_07758_,11.56µm
_08207_,11.56µm
_10056_,11.56µm
_00714_,11.545µm
_00681_,11.54µm
_01466_,11.54µm
_01602_,11.54µm
_03972_,11.54µm
_04158_,11.54µm
_04213_,11.54µm
_04475_,11.54µm
_05172_,11.54µm
_07057_,11.54µm
_07825_,11.54µm
_08825_,11.54µm
_09869_,11.54µm
a_l\[10\],11.54µm
net238,11.54µm
net1821,11.54µm
_00551_,11.52µm
_01411_,11.52µm
_03867_,11.52µm
_03960_,11.52µm
_06303_,11.52µm
_07315_,11.52µm
_07609_,11.52µm
_09782_,11.52µm
_10140_,11.52µm
_00243_,11.505µm
_00571_,11.505µm
_00677_,11.5µm
_01181_,11.5µm
_03503_,11.5µm
_04413_,11.5µm
_04718_,11.5µm
_07196_,11.5µm
_08877_,11.5µm
net403,11.5µm
net1768,11.5µm
_02356_,11.48µm
_06489_,11.48µm
_08094_,11.48µm
_08447_,11.48µm
_01246_,11.46µm
_01402_,11.46µm
_01717_,11.46µm
_02984_,11.46µm
_03064_,11.46µm
_03871_,11.46µm
_04678_,11.46µm
_06166_,11.46µm
_07518_,11.46µm
_08224_,11.46µm
_00841_,11.44µm
_03248_,11.44µm
_05696_,11.44µm
_06915_,11.44µm
_07826_,11.44µm
net417,11.44µm
_00018_,11.425µm
_01445_,11.42µm
_01967_,11.42µm
_03103_,11.42µm
_03783_,11.42µm
_03849_,11.42µm
_03913_,11.42µm
_04721_,11.42µm
_05339_,11.42µm
_06281_,11.42µm
_06418_,11.42µm
_06475_,11.42µm
_07548_,11.42µm
_08655_,11.42µm
_09249_,11.42µm
_08714_,11.415µm
_09746_,11.405µm
_00946_,11.4µm
_09684_,11.4µm
_00577_,11.38µm
_00928_,11.38µm
_01382_,11.38µm
_03630_,11.38µm
_04763_,11.38µm
_06132_,11.38µm
_06178_,11.38µm
_06632_,11.38µm
_07988_,11.38µm
_09590_,11.38µm
_09980_,11.38µm
p_ll\[12\],11.38µm
p[60],11.37µm
_00035_,11.36µm
_00043_,11.36µm
_00177_,11.36µm
_06739_,11.36µm
_06801_,11.36µm
_01013_,11.34µm
_01214_,11.34µm
_01739_,11.34µm
_04148_,11.34µm
_04225_,11.34µm
_08912_,11.34µm
_08996_,11.34µm
_09134_,11.34µm
_09190_,11.34µm
_09682_,11.34µm
net852,11.34µm
_10124_,11.335µm
_09798_,11.325µm
_00497_,11.32µm
_00580_,11.32µm
_04667_,11.32µm
_05548_,11.32µm
_05811_,11.32µm
_07207_,11.32µm
_08249_,11.32µm
_08634_,11.32µm
_09995_,11.32µm
term_mid\[47\],11.315µm
a[25],11.31µm
_01823_,11.3µm
_02483_,11.3µm
_05871_,11.3µm
_07428_,11.3µm
_00064_,11.285µm
_01427_,11.28µm
_01970_,11.28µm
_03818_,11.28µm
_04795_,11.28µm
_05837_,11.28µm
_07848_,11.28µm
p_lh\[17\],11.28µm
net361,11.28µm
_00181_,11.26µm
_01708_,11.26µm
_04038_,11.26µm
_04910_,11.26µm
_05551_,11.26µm
_06086_,11.26µm
p_hh_pipe\[20\],11.26µm
term_low\[4\],11.26µm
net873,11.26µm
net1076,11.26µm
_01360_,11.24µm
_01688_,11.24µm
_02555_,11.24µm
_02718_,11.24µm
_02830_,11.24µm
_03076_,11.24µm
_03328_,11.24µm
_03405_,11.24µm
_03911_,11.24µm
_07411_,11.24µm
_07853_,11.24µm
_07953_,11.24µm
_08080_,11.24µm
_08569_,11.24µm
_09337_,11.24µm
_10057_,11.24µm
b[15],11.24µm
b[3],11.24µm
net430,11.24µm
net1446,11.24µm
net1480,11.24µm
_04016_,11.22µm
_04969_,11.22µm
_06155_,11.22µm
_07698_,11.22µm
_07965_,11.22µm
_09113_,11.22µm
_09923_,11.22µm
_01494_,11.2µm
_01916_,11.2µm
_02209_,11.2µm
_03134_,11.2µm
_05815_,11.2µm
_06384_,11.2µm
_07322_,11.2µm
_08354_,11.2µm
_09616_,11.2µm
_09988_,11.2µm
_00637_,11.18µm
_00998_,11.18µm
_03508_,11.18µm
_05133_,11.18µm
_05150_,11.18µm
_05309_,11.18µm
_09632_,11.18µm
_00247_,11.165µm
_00651_,11.16µm
_02965_,11.16µm
_03051_,11.16µm
_05233_,11.16µm
_05306_,11.16µm
_06571_,11.16µm
_08183_,11.16µm
_09414_,11.16µm
_09689_,11.16µm
_10129_,11.16µm
a_h\[4\],11.16µm
net122,11.16µm
_00174_,11.14µm
_09993_,11.14µm
p_hh\[19\],11.14µm
_04448_,11.12µm
_05231_,11.12µm
_05424_,11.12µm
_05858_,11.12µm
_05921_,11.12µm
_08574_,11.12µm
_08687_,11.12µm
_10156_,11.12µm
_00390_,11.105µm
_01738_,11.1µm
_03032_,11.1µm
_05986_,11.1µm
_09006_,11.1µm
_09625_,11.095µm
_00925_,11.08µm
_02378_,11.08µm
_02777_,11.08µm
_02981_,11.08µm
_03677_,11.08µm
_03757_,11.08µm
_05153_,11.08µm
_05234_,11.08µm
_08638_,11.08µm
_08692_,11.08µm
_09487_,11.08µm
_09645_,11.08µm
_03497_,11.06µm
_03527_,11.06µm
_04826_,11.06µm
_09791_,11.06µm
_01879_,11.05µm
_02235_,11.04µm
_02495_,11.04µm
_02697_,11.04µm
_02934_,11.04µm
_03023_,11.04µm
_03185_,11.04µm
_03245_,11.04µm
_03266_,11.04µm
_03595_,11.04µm
_04524_,11.04µm
_04562_,11.04µm
_04595_,11.04µm
_06949_,11.04µm
_07304_,11.04µm
_07735_,11.04µm
_08243_,11.04µm
_08991_,11.04µm
net1521,11.04µm
_04227_,11.02µm
_04563_,11.02µm
_05375_,11.02µm
_06473_,11.02µm
b[20],11.02µm
b[26],11.02µm
_00588_,11µm
_00826_,11µm
_00829_,11µm
_04335_,11µm
_05209_,11µm
_06270_,11µm
_06458_,11µm
_03297_,10.98µm
_03557_,10.98µm
_04651_,10.98µm
_08170_,10.98µm
_08641_,10.98µm
_08869_,10.98µm
_09005_,10.98µm
net485,10.98µm
net1097,10.98µm
p[12],10.97µm
p[25],10.97µm
_01525_,10.96µm
_02300_,10.96µm
_03179_,10.96µm
_03188_,10.96µm
_03513_,10.96µm
_03680_,10.96µm
_07298_,10.96µm
_07887_,10.96µm
_09301_,10.96µm
_09503_,10.96µm
_09940_,10.96µm
_10107_,10.96µm
net265,10.96µm
_06286_,10.95µm
_03301_,10.945µm
_01872_,10.94µm
_02602_,10.94µm
_07366_,10.94µm
_08728_,10.94µm
_04542_,10.92µm
_04929_,10.92µm
_04938_,10.92µm
_07570_,10.92µm
_08239_,10.92µm
_09016_,10.92µm
_09092_,10.92µm
term_mid\[26\],10.92µm
_00642_,10.9µm
_01584_,10.9µm
_02967_,10.9µm
_04523_,10.9µm
_05156_,10.9µm
_06318_,10.9µm
_06567_,10.9µm
_06929_,10.9µm
_06964_,10.9µm
_08337_,10.9µm
_00902_,10.88µm
_06650_,10.88µm
_08007_,10.88µm
_08930_,10.88µm
_09860_,10.88µm
net307,10.88µm
net473,10.88µm
net987,10.88µm
net1666,10.88µm
a[10],10.87µm
_03876_,10.86µm
_06328_,10.86µm
_07499_,10.86µm
_07691_,10.86µm
_07901_,10.86µm
_08096_,10.86µm
_09080_,10.86µm
_09278_,10.86µm
_00356_,10.845µm
_00398_,10.845µm
_00543_,10.84µm
_01672_,10.84µm
_03656_,10.84µm
_04417_,10.84µm
_06316_,10.84µm
_08278_,10.84µm
_01285_,10.835µm
net131,10.83µm
_00840_,10.82µm
_00986_,10.82µm
_02564_,10.82µm
_03996_,10.82µm
_04643_,10.82µm
_05287_,10.82µm
_06033_,10.82µm
_06598_,10.82µm
_07009_,10.82µm
_08122_,10.82µm
_08459_,10.82µm
_08761_,10.82µm
net91,10.82µm
net99,10.82µm
_00847_,10.815µm
_01628_,10.8µm
_01706_,10.8µm
